initial_weight,weight,none-anonymity,mean,mean-min,max-mean,median,median-min,max-median
78,1,0,14.790538530913528,12.665538530913528,26.20946146908647,14.0,11.875,27.0
78,1,0,14.883467005217014,12.616800338550348,23.116532994782986,14.5,12.233333333333334,23.5
78,1,0,14.841079323454325,12.974412656787658,23.158920676545677,13.0,11.133333333333333,25.0
78,1,0,14.798829656454659,12.798829656454659,23.201170343545343,14.0,12.0,24.0
78,1,0,14.911984002109,12.911984002109,26.088015997891,12.0,10.0,29.0
78,1,0,14.991713009213006,12.791713009213005,24.008286990786992,13.0,10.8,26.0
78,1,0,15.173865509490511,12.959579795204796,24.82613449050949,13.5,11.285714285714285,26.5
78,1,0,14.885314671439671,12.671028957153958,22.114685328560327,12.5,10.285714285714285,24.5
78,1,0,14.864120934620933,12.614120934620933,29.135879065379065,13.5,11.25,30.5
78,1,0,14.545531163281176,12.237838855588869,20.454468836718824,13.5,11.192307692307693,21.5
78,1,0,14.752586857586861,12.419253524253527,19.247413142413137,13.5,11.166666666666666,20.5
78,1,0,14.918038641913649,12.984705308580315,24.081961358086353,14.0,12.066666666666666,25.0
78,1,0,15.026225108225107,12.753497835497834,21.973774891774895,13.5,11.227272727272727,23.5
78,1,0,14.838621725496724,12.481478868353866,22.161378274503278,13.0,10.642857142857142,24.0
78,1,0,14.64012341824842,12.306790084915086,20.35987658175158,13.5,11.166666666666666,21.5
78,1,0,15.065083319458314,12.850797605172598,23.934916680541686,13.0,10.785714285714285,26.0
78,1,0,14.753332153957151,12.368716769341766,22.246667846042847,13.5,11.115384615384615,23.5
78,1,0,14.608048090798086,12.274714757464752,26.391951909201914,13.0,10.666666666666666,28.0
78,1,0,15.089429861804861,13.222763195138194,33.91057013819514,14.0,12.133333333333333,35.0
78,1,0,15.016748695748698,12.766748695748698,19.983251304251304,14.0,11.75,21.0
78,1,0,14.862710026085018,12.576995740370734,26.13728997391498,12.5,10.214285714285715,28.5
78,1,0,14.855507353757353,12.855507353757353,27.144492646242647,13.5,11.5,28.5
78,1,0,14.903177183927188,12.836510517260521,25.096822816072812,12.0,9.933333333333334,28.0
78,1,0,14.620853230103227,12.977996087246085,24.37914676989677,13.5,11.857142857142858,25.5
78,1,0,14.847491383616388,12.633205669330675,24.152508616383614,13.5,11.285714285714285,25.5
78,1,0,14.605393994893994,12.480393994893994,19.394606005106006,14.0,11.875,20.0
78,1,0,14.589645215895219,12.135099761349764,25.410354784104783,12.5,10.045454545454545,27.5
78,1,0,14.829530677655683,12.829530677655683,23.170469322344317,13.5,11.5,24.5
78,1,0,14.958683982683988,12.958683982683988,20.041316017316014,13.5,11.5,21.5
78,1,0,14.988555916305916,12.757786685536686,24.011444083694084,14.5,12.26923076923077,24.5
78,1,0,14.53718918581418,12.070522519147513,20.462810814185822,13.5,11.033333333333333,21.5
78,1,0,14.749993783993782,12.916660450660448,21.25000621600622,14.5,12.666666666666666,21.5
78,1,0,14.465450202575203,12.036878774003775,26.534549797424795,13.0,10.571428571428571,28.0
78,1,0,14.788623459873456,12.455290126540122,26.211376540126544,13.5,11.166666666666666,27.5
78,1,0,15.261382104007104,13.118524961149962,22.738617895992896,14.0,11.857142857142858,24.0
78,1,0,15.043344696969701,12.710011363636367,25.9566553030303,12.5,10.166666666666666,28.5
78,1,0,14.901506063381069,12.568172730047735,23.09849393661893,13.0,10.666666666666666,25.0
78,1,0,14.69715621878122,12.340013361638363,24.30284378121878,13.0,10.642857142857142,26.0
78,1,0,14.93270253357754,12.789845390720398,25.06729746642246,13.0,10.857142857142858,27.0
78,1,0,14.57182281607281,12.105156149406143,23.42817718392719,13.0,10.533333333333333,25.0
78,1,0,15.002664294039286,12.859807151182144,19.997335705960715,12.666666666666666,10.523809523809524,22.333333333333336
78,1,0,14.611563450438455,12.361563450438455,22.388436549561547,13.0,10.75,24.0
78,1,0,14.628348637473643,12.711681970806977,20.371651362526357,13.5,11.583333333333334,21.5
78,1,0,15.0544352036852,13.137768537018534,20.945564796314798,12.5,10.583333333333334,23.5
78,1,0,14.963658855033858,12.880325521700524,23.036341144966144,13.5,11.416666666666666,24.5
78,1,0,15.132051087801091,13.313869269619273,28.86794891219891,13.5,11.681818181818182,30.5
78,1,0,14.63725536963036,12.40648613886113,21.36274463036964,13.0,10.76923076923077,23.0
78,1,0,14.767946595071594,12.367946595071594,22.232053404928408,13.0,10.6,24.0
78,1,0,14.715946817071824,12.915946817071823,23.284053182928176,14.0,12.2,24.0
78,1,0,14.825172965922967,12.450172965922967,19.174827034077033,13.5,11.125,20.5
78,1,0,14.918057525807523,12.518057525807523,25.081942474192477,14.0,11.6,26.0
78,1,0,14.780093045843053,12.24675971250972,24.219906954156947,13.0,10.466666666666667,26.0
78,1,0,14.567764457764458,12.490841380841381,29.432235542235542,13.0,10.923076923076923,31.0
78,1,0,14.666027652902647,12.38031336718836,22.33397234709735,13.0,10.714285714285715,24.0
78,1,0,14.761403096903102,12.561403096903103,18.238596903096898,14.0,11.8,19.0
78,1,0,15.06983559496059,13.26983559496059,18.93016440503941,12.5,10.7,21.5
78,1,0,14.745038475413482,12.545038475413481,21.25496152458652,13.0,10.8,23.0
78,1,0,14.573281038406032,12.716138181263174,26.42671896159397,14.0,12.142857142857142,27.0
78,1,0,14.67887919025419,12.545545856920857,20.32112080974581,13.0,10.866666666666667,22.0
78,1,0,14.989264652014645,12.846407509157503,24.010735347985353,13.333333333333334,11.190476190476192,25.666666666666664
78,1,0,14.831195249195249,12.369656787656787,25.168804750804753,13.0,10.538461538461538,27.0
78,1,0,14.771204573204573,12.4984773004773,21.22879542679543,12.5,10.227272727272727,23.5
78,1,0,14.948576062826072,12.681909396159405,26.05142393717393,13.5,11.233333333333334,27.5
78,1,0,14.317730561105554,11.651063894438888,20.682269438894444,12.5,9.833333333333334,22.5
78,1,0,14.682459901209906,12.759382978132983,22.317540098790094,13.0,11.076923076923077,24.0
78,1,0,14.70474970862471,12.70474970862471,24.29525029137529,13.0,11.0,26.0
78,1,0,14.963445318570315,12.880111985236981,25.036554681429685,13.0,10.916666666666666,27.0
78,1,0,14.673832986457988,12.740499653124655,24.326167013542012,12.5,10.566666666666666,26.5
78,1,0,14.528845099345101,12.062178432678435,19.4711549006549,14.0,11.533333333333333,20.0
78,1,0,14.881755203130208,12.481755203130207,22.118244796869792,12.0,9.6,25.0
78,1,0,14.702477425352424,12.471708194583194,21.297522574647576,13.0,10.76923076923077,23.0
78,1,0,14.858386169386165,12.767477078477075,25.141613830613835,13.0,10.90909090909091,27.0
78,1,0,14.869371669996672,12.72651452713953,22.130628330003326,13.0,10.857142857142858,24.0
78,1,0,14.834147311022319,12.500813977688985,29.16585268897768,13.5,11.166666666666666,30.5
78,1,0,14.977693653568652,12.644360320235318,23.02230634643135,13.0,10.666666666666666,25.0
78,1,0,14.85708433233433,12.457084332334329,31.14291566766567,13.0,10.6,33.0
78,1,0,14.876565517815525,12.543232184482191,20.123434482184475,13.5,11.166666666666666,21.5
78,1,0,14.817445831945829,12.8888744033744,22.18255416805417,13.5,11.571428571428571,23.5
78,1,0,14.675606809856818,12.461321095571105,20.324393190143184,13.0,10.785714285714285,22.0
78,1,0,14.75230364080364,12.885636974136974,26.24769635919636,14.0,12.133333333333333,27.0
78,1,0,14.95407634032634,12.620743006993006,27.04592365967366,13.0,10.666666666666666,29.0
78,1,0,15.003056512931511,12.54151805139305,25.99694348706849,12.5,10.038461538461538,28.5
78,1,0,14.869652195027196,12.70298552836053,31.130347804972804,12.5,10.333333333333334,33.5
78,1,0,14.762342698967702,12.962342698967701,24.2376573010323,14.0,12.2,25.0
78,1,0,14.65471296758797,12.297570110445113,18.34528703241203,13.5,11.142857142857142,19.5
78,1,0,14.940801559551547,13.017724636474624,27.059198440448455,13.5,11.576923076923077,28.5
78,1,0,14.901694902319905,12.747848748473752,28.098305097680097,13.0,10.846153846153847,30.0
78,1,0,14.812647297147286,12.679313963813954,21.187352702852714,13.0,10.866666666666667,23.0
78,1,0,14.798682900432912,12.465349567099578,24.20131709956709,13.0,10.666666666666666,26.0
78,1,0,14.903028388278383,12.903028388278383,21.096971611721617,13.5,11.5,22.5
78,1,0,14.759369921744927,12.29270325507826,19.240630078255073,14.5,12.033333333333333,19.5
78,1,0,14.726047119547113,12.726047119547113,19.27395288045289,13.5,11.5,20.5
78,1,0,14.769130189255188,12.769130189255188,26.230869810744814,12.5,10.5,28.5
78,1,0,14.801232545232537,12.339694083694075,25.198767454767463,12.0,9.538461538461538,28.0
78,1,0,14.88828307803308,12.554949744699746,24.11171692196692,12.5,10.166666666666666,26.5
78,1,0,14.850846514596517,12.543154206904209,24.14915348540348,13.0,10.692307692307693,26.0
78,1,0,14.899820762570766,13.207513070263074,25.100179237429234,14.0,12.307692307692308,26.0
78,1,0,15.024394716394722,13.024394716394722,23.975605283605276,12.5,10.5,26.5
78,1,0,15.018139568764576,13.15147290209791,22.981860431235425,14.0,12.133333333333333,24.0
78,1,0,14.77688573926074,12.510219072594072,21.22311426073926,13.5,11.233333333333334,22.5
78,1,0,14.488240578865584,12.238240578865584,23.511759421134414,14.0,11.75,24.0
78,1,0,14.704372363747366,12.454372363747366,21.295627636252632,14.0,11.75,22.0
78,1,0,14.724668789543783,12.815577880452874,21.275331210456216,13.0,11.09090909090909,23.0
78,1,0,14.934939185814182,12.379383630258626,26.06506081418582,14.0,11.444444444444445,27.0
78,1,0,14.918934010434018,12.785600677100685,25.08106598956598,13.0,10.866666666666667,27.0
78,1,0,14.77010142635142,12.570101426351421,20.22989857364858,13.5,11.3,21.5
78,1,0,14.862264346764343,12.790835775335772,24.13773565323566,13.0,10.928571428571429,26.0
78,1,0,14.961427988677983,12.653735680985676,31.038572011322017,13.0,10.692307692307693,33.0
78,1,0,14.942064740814741,12.542064740814741,27.057935259185257,13.5,11.1,28.5
78,1,0,14.930552239427243,12.708330017205022,23.069447760572757,14.0,11.777777777777779,24.0
78,1,0,14.735170052170046,13.06850338550338,26.264829947829952,12.5,10.833333333333334,28.5
78,1,0,14.882614441114443,12.66832872682873,27.11738555888556,13.5,11.285714285714285,28.5
78,1,0,14.689267649017644,12.32563128538128,25.310732350982356,12.5,10.136363636363637,27.5
78,1,0,14.948760739260745,12.68209407259408,21.051239260739255,13.5,11.233333333333334,22.5
78,1,0,14.847195609945606,12.447195609945606,24.152804390054392,14.0,11.6,25.0
78,1,0,14.786964244089242,12.715535672660671,23.21303575591076,14.0,11.928571428571429,24.0
78,1,0,14.758853701853704,12.30430824730825,21.241146298146298,12.5,10.045454545454545,23.5
78,1,0,14.849299852924853,12.920728424353424,26.15070014707515,13.5,11.571428571428571,27.5
78,1,0,14.646428071928069,12.646428071928069,25.35357192807193,13.0,11.0,27.0
78,1,0,14.999079864579864,12.77685764235764,22.000920135420138,13.0,10.777777777777779,24.0
78,1,0,15.02662896825397,13.02662896825397,26.97337103174603,12.5,10.5,29.5
78,1,0,15.047700965700965,13.047700965700965,25.952299034299035,13.0,11.0,28.0
78,1,0,14.90801698301698,12.831093906093903,22.091983016983022,13.0,10.923076923076923,24.0
78,1,0,14.765083291708297,12.765083291708297,25.234916708291703,13.5,11.5,26.5
78,1,0,14.934140387390384,12.809140387390384,23.065859612609614,13.5,11.375,24.5
78,1,0,14.99205676268177,12.89205676268177,23.00794323731823,14.0,11.9,24.0
78,1,0,14.777618645243638,12.57761864524364,23.22238135475636,12.5,10.3,25.5
78,1,0,14.808380647130639,12.353835192585183,21.19161935286936,12.0,9.545454545454545,24.0
78,1,0,14.755992757242758,12.613135614385616,21.24400724275724,13.5,11.357142857142858,22.5
78,1,0,14.919237706737718,12.555601343101355,23.080762293262282,14.0,11.636363636363637,24.0
78,1,0,14.726523004773014,12.583665861915872,19.273476995226986,14.0,11.857142857142858,20.0
78,1,0,14.918699245199248,12.847270673770677,19.08130075480075,14.5,12.428571428571429,19.5
78,1,0,14.733430624930618,12.447716339216331,23.26656937506938,14.0,11.714285714285715,24.0
78,1,0,14.855641552891546,12.38897488622488,26.144358447108452,13.5,11.033333333333333,27.5
78,1,0,14.655509185259191,12.200963730713736,27.34449081474081,12.5,10.045454545454545,29.5
78,1,0,14.828600996225985,12.578600996225985,23.171399003774013,13.0,10.75,25.0
78,1,0,14.821435925185922,12.688102591852589,20.178564074814076,13.5,11.366666666666667,21.5
78,1,0,14.750951617826615,12.684284951159949,21.249048382173385,13.0,10.933333333333334,23.0
78,1,0,14.450451243201242,12.521879814629813,19.549548756798757,12.5,10.571428571428571,21.5
78,1,0,14.88907650682651,12.81764793539794,26.110923493173487,12.0,9.928571428571429,29.0
78,1,0,14.667546703296702,12.167546703296702,26.3324532967033,13.0,10.5,28.0
78,1,0,14.73896371683872,12.431271409146412,26.261036283161282,12.5,10.192307692307693,28.5
78,1,0,14.605846472971471,12.320132187257187,22.39415352702853,13.0,10.714285714285715,24.0
78,1,0,14.776704781329785,12.526704781329785,23.223295218670216,13.5,11.25,24.5
78,1,0,14.833010961260959,12.475868104118101,22.16698903873904,13.5,11.142857142857142,23.5
78,1,0,14.75081084193584,12.443118534243531,21.249189158064162,13.0,10.692307692307693,23.0
78,1,0,14.805903443778446,12.539236777111778,23.194096556221552,12.5,10.233333333333334,25.5
78,1,0,14.830093281718286,12.430093281718285,23.169906718281716,13.0,10.6,25.0
78,1,0,14.745015304140304,12.602158161283162,20.254984695859697,14.0,11.857142857142858,21.0
78,1,0,14.966503885003892,12.566503885003891,23.033496114996108,13.0,10.6,25.0
78,1,0,14.637105130980133,12.570438464313467,22.36289486901987,14.0,11.933333333333334,23.0
78,1,0,14.85934758297259,12.85934758297259,27.14065241702741,13.5,11.5,28.5
78,1,0,14.961412587412585,12.961412587412585,28.038587412587415,14.0,12.0,29.0
78,1,0,14.78659915084915,12.695690059940059,23.21340084915085,14.0,11.90909090909091,24.0
78,1,0,14.763228243978249,12.496561577311581,22.236771756021753,13.0,10.733333333333334,24.0
78,1,0,15.10387595737596,12.818161671661674,25.896124042624038,14.0,11.714285714285715,27.0
78,1,0,14.760678654678658,12.546392940392945,22.239321345321343,14.0,11.785714285714285,23.0
78,1,0,14.817638000887994,12.684304667554661,19.182361999112004,13.5,11.366666666666667,20.5
78,1,0,14.824574383949383,13.224574383949383,21.175425616050617,14.0,12.4,22.0
78,1,0,14.854425296925294,12.654425296925293,22.145574703074708,13.0,10.8,24.0
78,1,0,14.843903096903102,12.766980019980025,26.1560969030969,13.5,11.423076923076923,27.5
78,1,0,14.72081468531469,12.387481351981355,25.27918531468531,12.0,9.666666666666666,28.0
78,1,0,14.790476689976696,12.608658508158515,25.209523310023304,12.5,10.318181818181818,27.5
78,1,0,14.712654165279156,12.63573108835608,25.287345834720846,13.5,11.423076923076923,26.5
78,1,0,14.809044996670004,13.263590451215459,24.190955003329996,13.0,11.454545454545455,26.0
78,1,0,14.786028624153625,12.428885767010767,24.213971375846377,13.0,10.642857142857142,26.0
78,1,0,14.930846570096579,12.853923493173502,25.069153429903423,12.5,10.423076923076923,27.5
78,1,0,14.999646214896213,12.777423992673992,31.000353785103787,13.5,11.277777777777779,32.5
78,1,0,14.625603951603962,12.492270618270629,23.374396048396036,13.0,10.866666666666667,25.0
78,1,0,14.90327791652792,12.65327791652792,26.09672208347208,13.0,10.75,28.0
78,1,0,14.878029692529692,12.544696359196358,27.121970307470306,14.0,11.666666666666666,28.0
78,1,0,14.819565115440119,12.686231782106786,22.18043488455988,13.0,10.866666666666667,24.0
78,1,0,14.725647588522593,12.341032203907208,26.27435241147741,12.5,10.115384615384615,28.5
78,1,0,14.647112942612944,12.570189865689867,24.352887057387058,13.5,11.423076923076923,25.5
78,1,0,14.869578962703963,13.012436105561106,24.13042103729604,13.0,11.142857142857142,26.0
78,1,0,14.874610639360634,12.874610639360634,23.125389360639367,13.5,11.5,24.5
78,1,0,14.726823162948147,12.593489829614814,24.273176837051853,14.0,11.866666666666667,25.0
78,1,0,14.721956335331333,12.255289668664666,21.278043664668665,12.333333333333334,9.866666666666667,23.666666666666664
78,1,0,14.938510295260295,12.871843628593629,24.061489704739706,13.0,10.933333333333334,26.0
78,1,0,14.693669608169607,12.693669608169607,20.306330391830393,13.5,11.5,21.5
78,1,0,15.156690864690866,13.156690864690866,27.843309135309134,13.5,11.5,29.5
78,1,0,14.816925810300797,12.586156579531565,24.183074189699205,12.5,10.26923076923077,26.5
78,1,0,14.80592834942836,12.663071206571217,29.19407165057164,12.5,10.357142857142858,31.5
78,1,0,14.715659243534244,12.78232591020091,22.284340756465756,13.5,11.566666666666666,23.5
78,1,0,14.877062326562328,12.743728993228995,18.122937673437672,14.0,11.866666666666667,19.0
78,1,0,14.792103105228104,12.525436438561439,23.207896894771896,13.5,11.233333333333334,24.5
78,1,0,14.56585266122766,12.432519327894328,20.43414733877234,13.0,10.866666666666667,22.0
78,1,0,14.695948939948943,12.56261560661561,23.30405106005106,13.0,10.866666666666667,25.0
78,1,0,14.773765942390934,12.542996711621704,25.226234057609066,12.5,10.26923076923077,27.5
78,1,0,14.95857273282273,12.573957348207346,26.04142726717727,13.0,10.615384615384615,28.0
78,1,0,14.869166500166498,12.669166500166497,28.1308334998335,14.0,11.8,29.0
78,1,0,14.854965256965249,12.654965256965248,20.14503474303475,13.0,10.8,22.0
78,1,0,14.69614593739594,12.49614593739594,22.30385406260406,13.5,11.3,23.5
78,1,0,14.89113798701298,12.49113798701298,20.108862012987018,13.0,10.6,22.0
78,1,0,14.676926490176484,12.476926490176485,20.323073509823516,12.666666666666666,10.466666666666665,22.333333333333336
78,1,0,14.882267982017986,12.782267982017986,19.117732017982014,13.0,10.9,21.0
78,1,0,14.830631576756584,12.963964910089917,26.169368423243416,13.5,11.633333333333333,27.5
78,1,0,14.698387126762126,12.365053793428793,22.301612873237872,13.0,10.666666666666666,24.0
78,1,0,14.7983397990898,12.576117576867578,25.2016602009102,13.0,10.777777777777779,27.0
