initial_weight,weight,none-anonymity,mean,mean-min,max-mean,median,median-min,max-median
255,1,0,14.933340506715508,12.933340506715508,20.06665949328449,13.5,11.5,21.5
255,1,0,14.908204101454105,13.041537434787438,20.091795898545897,13.5,11.633333333333333,21.5
255,1,0,15.105722055722053,12.96286491286491,22.894277944277945,14.0,11.857142857142858,24.0
255,1,0,14.856129856254851,12.856129856254851,22.143870143745147,13.0,11.0,24.0
255,1,0,14.973089590964587,12.973089590964587,22.026910409035413,13.0,11.0,24.0
255,1,0,15.018676878676875,12.618676878676874,24.981323121323125,13.5,11.1,26.5
255,1,0,15.158044816294817,12.758044816294817,18.84195518370518,14.0,11.6,20.0
255,1,0,14.898164682539685,12.56483134920635,25.101835317460313,13.0,10.666666666666666,27.0
255,1,0,14.806346015096013,12.539679348429345,19.19365398490399,13.0,10.733333333333334,21.0
255,1,0,14.799975982350986,12.666642649017653,19.200024017649014,13.5,11.366666666666667,20.5
255,1,0,15.043462065712063,12.91012873237873,20.956537934287937,13.0,10.866666666666667,23.0
255,1,0,15.085274864024866,12.885274864024865,20.914725135975132,12.5,10.3,23.5
255,1,0,15.113178848928849,12.970321706071706,27.886821151071153,13.0,10.857142857142858,30.0
255,1,0,14.877776473526474,12.461109806859808,24.122223526473526,14.0,11.583333333333334,25.0
255,1,0,15.26533261183261,13.331999278499277,24.734667388167388,13.0,11.066666666666666,27.0
255,1,0,14.879277958152947,12.879277958152947,25.120722041847053,12.5,10.5,27.5
255,1,0,14.75026938339439,12.568451201576208,20.24973061660561,13.0,10.818181818181818,22.0
255,1,0,14.973576631701635,13.040243298368301,22.026423368298367,14.0,12.066666666666666,23.0
255,1,0,15.008113344988349,12.793827630702634,22.99188665501165,13.0,10.785714285714285,25.0
255,1,0,15.172903679653679,13.172903679653679,21.82709632034632,13.0,11.0,24.0
255,1,0,14.874850024975032,12.624850024975032,23.125149975024968,13.5,11.25,24.5
255,1,0,14.784181873681874,12.917515207015207,26.215818126318126,13.5,11.633333333333333,27.5
255,1,0,15.013239787989791,13.079906454656458,19.98676021201021,13.5,11.566666666666666,21.5
255,1,0,14.74285893273393,12.385716075591072,21.25714106726607,13.5,11.142857142857142,22.5
255,1,0,14.9221384032634,12.9221384032634,22.0778615967366,13.5,11.5,23.5
255,1,0,14.770010767010765,12.627153624153623,19.229989232989233,13.0,10.857142857142858,21.0
255,1,0,14.79053657453658,12.576250860250866,21.20946342546342,14.0,11.785714285714285,22.0
255,1,0,14.720851010101008,12.320851010101007,22.279148989898992,13.5,11.1,23.5
255,1,0,14.884286699411696,12.730440545565543,21.115713300588304,13.0,10.846153846153847,23.0
255,1,0,15.1355475912976,13.1355475912976,17.864452408702398,12.0,10.0,21.0
255,1,0,14.68816366966367,12.48816366966367,20.31183633033633,14.0,11.8,21.0
255,1,0,14.8898480963481,12.5898480963481,22.1101519036519,13.0,10.7,24.0
255,1,0,14.964031759906765,12.764031759906764,22.035968240093233,13.5,11.3,23.5
255,1,0,14.94462975912976,12.94462975912976,24.05537024087024,13.5,11.5,25.5
