initial_weight,weight,none-anonymity,mean,mean-min,max-mean,median,median-min,max-median
380,1,0,14.842012834387821,12.75110374347873,20.157987165612177,13.5,11.40909090909091,21.5
380,1,0,14.996368936618929,12.814550754800747,22.00363106338107,14.0,11.818181818181818,23.0
380,1,0,14.878550949050952,12.969460039960044,22.121449050949046,14.0,12.09090909090909,23.0
380,1,0,14.870514929514927,12.670514929514926,23.129485070485075,13.0,10.8,25.0
380,1,0,15.044600122100114,12.973171550671543,21.955399877899886,13.0,10.928571428571429,24.0
380,1,0,15.079425810300807,13.146092476967473,18.920574189699195,13.0,11.066666666666666,21.0
380,1,0,15.296110403485407,13.496110403485407,20.703889596514593,13.5,11.7,22.5
380,1,0,14.901420301920302,12.76808696858697,25.098579698079696,13.5,11.366666666666667,26.5
380,1,0,14.815439380064372,12.458296522921515,21.184560619935628,13.5,11.142857142857142,22.5
380,1,0,14.710209859584852,12.776876526251518,23.28979014041515,14.0,12.066666666666666,24.0
380,1,0,14.757278846153852,12.757278846153852,20.242721153846148,13.5,11.5,21.5
380,1,0,14.992817432567433,12.77853171828172,19.007182567432565,13.5,11.285714285714285,20.5
380,1,0,15.059750832500828,13.345465118215115,25.94024916749917,13.0,11.285714285714286,28.0
380,1,0,14.955416181041185,12.5708007964258,18.044583818958813,12.5,10.115384615384615,20.5
380,1,0,14.909696470196465,12.976363136863132,19.090303529803535,13.5,11.566666666666666,20.5
380,1,0,15.053529026529022,13.130452103452098,20.94647097347098,13.0,11.076923076923077,23.0
380,1,0,14.826218364968362,12.540504079254077,22.173781635031638,13.5,11.214285714285715,23.5
380,1,0,14.822516122766125,12.689182789432792,22.177483877233875,13.5,11.366666666666667,23.5
380,1,0,15.04043667443668,13.29043667443668,21.95956332556332,13.5,11.75,23.5
380,1,0,15.11147011322011,13.188393190143186,23.888529886779892,13.0,11.076923076923077,26.0
380,1,0,14.919819083694083,12.612126776001777,21.080180916305917,13.5,11.192307692307693,22.5
380,1,0,14.858584609834605,12.658584609834605,21.141415390165395,13.5,11.3,22.5
380,1,0,15.087779484404486,12.944922341547343,24.912220515595514,13.0,10.857142857142858,27.0
380,1,0,14.56307481407481,12.029741480741476,19.43692518592519,13.0,10.466666666666667,21.0
380,1,0,14.960060328560333,13.026726995227,22.03993967143967,13.5,11.566666666666666,23.5
380,1,0,14.824306693306694,12.557640026640026,18.175693306693304,13.5,11.233333333333334,19.5
380,1,0,14.835855921855911,12.969189255189244,21.16414407814409,13.0,11.133333333333333,23.0
380,1,0,14.917653527028522,12.631939241314235,18.08234647297148,13.0,10.714285714285715,20.0
380,1,0,14.86296116383616,12.596294497169492,19.13703883616384,12.5,10.233333333333334,21.5
380,1,0,15.085694014319017,12.799979728604733,20.914305985680983,14.5,12.214285714285715,21.5
380,1,0,14.81852910977911,12.81852910977911,28.18147089022089,14.0,12.0,29.0
380,1,0,14.849405205905208,12.695559052059055,22.150594794094793,14.0,11.846153846153847,23.0
380,1,0,14.594057151182156,12.494057151182156,20.405942848817844,13.333333333333334,11.233333333333334,21.666666666666664
380,1,0,14.906685106560097,12.706685106560098,21.093314893439903,12.5,10.3,23.5
380,1,0,15.343903124653123,13.11313389388389,22.656096875346876,13.0,10.76923076923077,25.0
380,1,0,15.160746725496727,13.089318154068156,20.83925327450327,13.0,10.928571428571429,23.0
380,1,0,14.927584332334328,12.4990129037629,24.072415667665673,14.0,11.571428571428571,25.0
380,1,0,14.822793775668774,12.572793775668774,23.177206224331226,13.5,11.25,24.5
380,1,0,14.898200105450117,12.82127702852704,20.101799894549885,13.5,11.423076923076923,21.5
380,1,0,14.747118076368077,12.413784743034743,20.252881923631925,13.5,11.166666666666666,21.5
380,1,0,15.213762057387058,13.367608211233211,20.786237942612942,13.0,11.153846153846153,23.0
380,1,0,14.73900994838495,12.405676615051616,21.26099005161505,13.0,10.666666666666666,23.0
380,1,0,14.697556013431013,12.42482874070374,19.30244398656899,13.5,11.227272727272727,20.5
380,1,0,15.105638000887993,12.838971334221327,23.894361999112007,13.0,10.733333333333334,26.0
380,1,0,15.088443001442995,13.005109668109661,24.911556998557003,14.5,12.416666666666666,25.5
380,1,0,15.150110070485084,13.150110070485084,18.849889929514916,13.5,11.5,20.5
380,1,0,14.780513347763353,12.494799062049069,24.219486652236647,13.0,10.714285714285715,26.0
380,1,0,14.800244838494823,12.585959124209108,21.199755161505177,13.333333333333334,11.11904761904762,22.666666666666664
380,1,0,14.868562701187704,12.801896034521038,18.131437298812294,13.5,11.433333333333334,19.5
380,1,0,14.857390886890878,12.724057553557545,28.142609113109124,13.5,11.366666666666667,29.5
380,1,0,14.91697592685092,12.488404498279492,22.08302407314908,13.5,11.071428571428571,23.5
380,1,0,14.918065212565221,12.984731879231887,18.08193478743478,14.0,12.066666666666666,19.0
380,1,0,14.861259990009987,12.639037767787766,24.138740009990013,13.5,11.277777777777779,25.5
380,1,0,14.725619991119988,12.582762848262846,23.274380008880012,13.0,10.857142857142858,25.0
380,1,0,14.896420676545674,12.539277819402816,18.103579323454326,13.5,11.142857142857142,19.5
380,1,0,15.155232864357865,13.021899531024532,26.844767135642137,13.0,10.866666666666667,29.0
380,1,0,14.838989385614386,12.838989385614386,21.161010614385614,13.0,11.0,23.0
380,1,0,14.817578227328227,12.50988591963592,21.182421772671773,13.5,11.192307692307693,22.5
380,1,0,14.834349830724825,12.767683164058159,18.165650169275175,13.5,11.433333333333334,19.5
380,1,0,15.185209665334666,12.985209665334665,22.814790334665332,12.5,10.3,25.5
380,1,0,14.971080433455429,12.904413766788762,23.028919566544573,13.0,10.933333333333334,25.0
380,1,0,14.890570915195912,12.582878607503606,20.109429084804088,13.0,10.692307692307693,22.0
380,1,0,14.92764299589299,12.641928710178703,21.072357004107012,13.5,11.214285714285715,22.5
380,1,0,14.404197427572425,12.01958204295704,23.595802572427573,13.0,10.615384615384615,25.0
380,1,0,14.839113553113553,12.755780219780219,21.160886446886447,14.0,11.916666666666666,22.0
380,1,0,14.763340548340546,12.549054834054832,22.236659451659456,13.0,10.785714285714285,24.0
380,1,0,15.046293664668672,12.974865093240101,23.953706335331326,12.0,9.928571428571429,27.0
380,1,0,14.768829476079482,12.62597233322234,22.231170523920518,13.5,11.357142857142858,23.5
380,1,0,14.621623376623381,12.021623376623381,24.378376623376617,13.5,10.9,25.5
380,1,0,14.909488622488619,13.05234576534576,22.090511377511383,13.0,11.142857142857142,24.0
380,1,0,14.87784684759684,12.87784684759684,20.122153152403158,13.5,11.5,21.5
380,1,0,14.822817155067158,12.745894078144081,23.177182844932844,13.5,11.423076923076923,24.5
380,1,0,14.804402916527918,12.881325993450995,20.19559708347208,13.0,11.076923076923077,22.0
380,1,0,14.942797077922078,12.742797077922077,23.05720292207792,13.5,11.3,24.5
380,1,0,15.229583402708402,13.015297688422688,25.7704165972916,13.5,11.285714285714285,27.5
380,1,0,15.032793484293482,12.699460150960148,23.96720651570652,13.0,10.666666666666666,26.0
380,1,0,14.941029345654352,12.79817220279721,21.05897065434565,13.5,11.357142857142858,22.5
380,1,0,15.067598276723272,13.139026848151843,21.932401723276726,13.5,11.571428571428571,23.5
380,1,0,14.697737110112113,12.412022824397827,21.302262889887885,13.0,10.714285714285715,23.0
380,1,0,14.856706335331337,12.785277763902766,23.14329366466866,13.5,11.428571428571429,24.5
380,1,0,14.877197219447224,12.74386388611389,21.122802780552774,13.0,10.866666666666667,23.0
380,1,0,15.019001526251527,12.685668192918193,21.98099847374847,13.5,11.166666666666666,23.5
380,1,0,14.93494479131979,13.077801934176932,22.06505520868021,14.0,12.142857142857142,23.0
380,1,0,14.94296178821179,12.676295121545124,23.05703821178821,14.0,11.733333333333334,24.0
380,1,0,14.885548243423234,12.885548243423234,22.114451756576766,13.5,11.5,23.5
