initial_weight,weight,none-anonymity,mean,mean-min,max-mean,median,median-min,max-median
209,1,0,14.860264319014313,12.660264319014313,22.139735680985687,13.0,10.8,24.0
209,1,0,14.948498792873789,12.591355935730931,21.05150120712621,13.5,11.142857142857142,22.5
209,1,0,14.900058830058835,12.900058830058835,25.099941169941165,15.0,13.0,25.0
209,1,0,14.899377872127879,13.032711205461212,24.10062212787212,13.0,11.133333333333333,26.0
209,1,0,14.892979367854359,12.662210137085129,25.10702063214564,12.666666666666666,10.435897435897434,27.333333333333336
209,1,0,15.059294233544229,12.684294233544229,23.94070576645577,12.5,10.125,26.5
209,1,0,15.045072233322232,12.47364366189366,20.95492776667777,14.0,11.428571428571429,22.0
209,1,0,14.8770897019647,12.7770897019647,25.1229102980353,13.5,11.4,26.5
209,1,0,15.00174861249861,12.935081945831943,22.99825138750139,13.5,11.433333333333334,24.5
209,1,0,14.810767579642578,12.810767579642578,24.18923242035742,13.0,11.0,26.0
209,1,0,14.907285062160073,12.550142205017215,24.09271493783993,12.5,10.142857142857142,26.5
209,1,0,15.102900460650465,12.902900460650464,27.897099539349533,13.5,11.3,29.5
209,1,0,14.994498099123096,12.861164765789763,27.005501900876904,13.5,11.366666666666667,28.5
209,1,0,14.960365564990552,12.88893699356198,19.039634435009447,13.333333333333334,11.261904761904763,20.666666666666664
209,1,0,15.140399489399494,13.140399489399494,26.859600510600508,13.0,11.0,29.0
209,1,0,14.928725524475533,12.544110139860148,19.07127447552447,13.666666666666666,11.282051282051281,20.333333333333336
209,1,0,14.850388250638245,12.850388250638245,27.149611749361753,13.333333333333334,11.333333333333334,28.666666666666664
209,1,0,14.806767094017088,12.663909951159946,22.19323290598291,13.5,11.357142857142858,23.5
209,1,0,15.044660367410367,13.044660367410367,26.955339632589634,13.0,11.0,29.0
209,1,0,15.096478812853807,13.17981214618714,21.903521187146193,13.5,11.583333333333334,23.5
209,1,0,15.00620498945499,12.872871656121657,21.99379501054501,13.5,11.366666666666667,23.5
209,1,0,14.841771006771005,12.575104340104339,27.158228993228995,12.5,10.233333333333334,29.5
209,1,0,14.908083263958256,12.641416597291588,21.091916736041746,13.5,11.233333333333334,22.5
209,1,0,14.553354548229555,12.462445457320463,21.446645451770443,12.5,10.40909090909091,23.5
209,1,0,15.014250777000779,12.799965062715064,24.98574922299922,13.5,11.285714285714285,26.5
209,1,0,14.815338369963369,12.615338369963368,20.18466163003663,13.5,11.3,21.5
209,1,0,14.743944805194817,12.410611471861483,23.256055194805185,14.0,11.666666666666666,24.0
209,1,0,14.94024907037407,12.94024907037407,23.059750929625928,14.0,12.0,24.0
209,1,0,14.882145618270615,12.667859903984901,25.117854381729387,13.0,10.785714285714285,27.0
209,1,0,15.098458680208687,12.955601537351544,22.901541319791313,13.5,11.357142857142858,24.5
209,1,0,14.699372294372292,12.545526140526139,18.300627705627708,13.5,11.346153846153847,19.5
209,1,0,14.940348998223994,12.511777569652565,21.059651001776004,13.5,11.071428571428571,22.5
209,1,0,14.727323745698746,12.454596472971472,26.272676254301253,14.0,11.727272727272727,27.0
209,1,0,14.905708444333449,12.822375111000115,20.09429155566655,14.0,11.916666666666666,21.0
209,1,0,15.318778235653234,13.241855158730157,22.681221764346766,13.5,11.423076923076923,24.5
209,1,0,15.037691530691534,12.680548673548676,29.962308469308468,12.0,9.642857142857142,33.0
209,1,0,15.088154373404366,13.088154373404366,18.911845626595635,14.0,12.0,20.0
209,1,0,14.639575799200795,12.408806568431565,20.360424200799205,14.0,11.76923076923077,21.0
209,1,0,14.94684645909646,12.71607722832723,25.05315354090354,13.0,10.76923076923077,27.0
209,1,0,14.740706543456538,12.407373210123204,21.25929345654346,13.0,10.666666666666666,23.0
209,1,0,15.070881812631821,12.856596098346106,18.92911818736818,13.5,11.285714285714285,20.5
209,1,0,14.665940490065493,12.199273823398826,24.334059509934505,14.0,11.533333333333333,25.0
209,1,0,14.617231462981465,12.617231462981465,19.382768537018535,13.5,11.5,20.5
209,1,0,15.065908993784003,12.565908993784003,23.934091006215997,12.5,10.0,26.5
209,1,0,15.09831114718614,12.741168290043282,22.901688852813862,13.5,11.142857142857142,24.5
209,1,0,15.089338078588078,12.627799617049616,21.910661921411922,13.5,11.038461538461538,23.5
209,1,0,14.956944097569103,12.82361076423577,20.043055902430897,13.5,11.366666666666667,21.5
209,1,0,14.731920954045961,12.665254287379295,26.26807904595404,13.5,11.433333333333334,27.5
209,1,0,14.835147588522593,12.62086187423688,23.164852411477405,14.0,11.785714285714285,24.0
209,1,0,14.76515824453325,12.336586815961821,25.23484175546675,13.0,10.571428571428571,27.0
209,1,0,14.873725899100908,12.588011613386623,23.126274100899092,13.5,11.214285714285715,24.5
209,1,0,14.83091496003996,12.473772102897103,19.169085039960038,13.5,11.142857142857142,20.5
209,1,0,14.741429681429693,12.741429681429693,18.258570318570307,13.0,11.0,20.0
209,1,0,14.69272435897436,12.846570512820513,20.30727564102564,13.5,11.653846153846153,21.5
209,1,0,14.919796828171837,12.705511113886121,22.080203171828163,13.0,10.785714285714285,24.0
209,1,0,15.004703768453764,12.647560911310906,23.995296231546234,13.0,10.642857142857142,26.0
209,1,0,14.727913905538912,12.261247238872246,21.272086094461088,13.0,10.533333333333333,23.0
209,1,0,14.819494949494949,12.319494949494949,21.18050505050505,13.0,10.5,23.0
209,1,0,14.900075105450107,12.669305874680877,21.099924894549893,13.5,11.26923076923077,22.5
209,1,0,15.083878996004007,13.00695591908093,25.916121003995993,13.0,10.923076923076923,28.0
209,1,0,14.950336802086804,12.664622516372518,24.049663197913198,12.5,10.214285714285715,26.5
209,1,0,15.059575008325007,12.892908341658341,23.940424991674995,13.0,10.833333333333334,26.0
209,1,0,14.802951035076035,12.4696177017427,23.197048964923965,12.5,10.166666666666666,25.5
209,1,0,14.483377247752252,12.483377247752252,24.51662275224775,13.0,11.0,26.0
209,1,0,14.957943154068161,12.77612497224998,22.04205684593184,13.0,10.818181818181818,24.0
209,1,0,14.737261460761463,12.665832889332892,20.262738539238537,13.5,11.428571428571429,21.5
209,1,0,15.114567959817952,13.043139388389381,22.885432040182046,13.0,10.928571428571429,25.0
209,1,0,14.711257381507378,12.557411227661225,21.28874261849262,14.0,11.846153846153847,22.0
209,1,0,14.764927059052056,12.764927059052056,22.235072940947944,14.0,12.0,23.0
209,1,0,14.843498390498393,12.543498390498392,23.156501609501607,14.0,11.7,24.0
209,1,0,14.983454337329333,12.733454337329333,23.016545662670666,13.0,10.75,25.0
209,1,0,14.86565835553335,12.46565835553335,27.13434164446665,13.5,11.1,28.5
209,1,0,14.835835567210573,12.70250223387724,22.164164432789427,13.0,10.866666666666667,24.0
209,1,0,14.825986624486623,12.29265329115329,22.174013375513375,13.5,10.966666666666667,23.5
209,1,0,14.991809371184367,12.591809371184366,26.008190628815633,14.0,11.6,27.0
209,1,0,14.99775699300699,12.783471278721276,23.002243006993012,12.666666666666666,10.452380952380953,25.333333333333336
209,1,0,14.91221642246642,12.845549755799754,25.08778357753358,14.0,11.933333333333334,26.0
209,1,0,15.058984890109896,12.701842032967038,22.941015109890103,13.0,10.642857142857142,25.0
209,1,0,14.672996767121765,12.458711052836051,25.327003232878234,14.0,11.785714285714285,26.0
209,1,0,14.841741397491406,12.575074730824738,21.158258602508596,14.5,12.233333333333334,21.5
209,1,0,14.743288142413142,12.409954809079808,23.256711857586858,14.0,11.666666666666666,24.0
209,1,0,14.996130841380845,12.534592379842383,23.003869158619153,13.0,10.538461538461538,25.0
209,1,0,14.970826784326775,13.170826784326774,22.029173215673225,13.5,11.7,23.5
209,1,0,14.983421134421137,12.62627827727828,23.016578865578865,13.5,11.142857142857142,24.5
209,1,0,14.844334498834499,12.772905927405928,23.1556655011655,13.0,10.928571428571429,25.0
209,1,0,14.821195498945508,13.021195498945508,21.178804501054493,13.5,11.7,22.5
209,1,0,14.908754620379618,12.623040334665333,25.091245379620382,13.0,10.714285714285715,27.0
209,1,0,14.899880272505268,12.649880272505268,24.100119727494732,14.5,12.25,24.5
209,1,0,14.945801351426352,12.41246801809302,23.054198648573646,12.5,9.966666666666667,25.5
209,1,0,14.945066530691538,12.714297299922308,20.054933469308462,14.0,11.76923076923077,21.0
209,1,0,14.839895632145627,12.697038489288484,22.160104367854373,12.5,10.357142857142858,24.5
209,1,0,14.758473193473192,12.358473193473191,19.241526806526807,13.5,11.1,20.5
209,1,0,15.038779165279168,12.856960983460986,20.961220834720834,14.0,11.818181818181818,22.0
209,1,0,14.88916230991231,12.555828976578976,19.110837690087692,13.0,10.666666666666666,21.0
209,1,0,14.737156191031193,12.522870476745478,20.262843808968807,13.0,10.785714285714285,22.0
209,1,0,14.973847111222115,12.840513777888782,23.026152888777887,14.5,12.366666666666667,23.5
209,1,0,14.687062715062716,12.353729381729382,24.312937284937284,12.5,10.166666666666666,26.5
209,1,0,14.924629329004329,13.232321636696637,21.07537067099567,14.0,12.307692307692308,22.0
209,1,0,15.05918799256299,12.992521325896323,26.94081200743701,13.0,10.933333333333334,29.0
209,1,0,14.884592379842372,13.027449522699515,21.115407620157626,13.0,11.142857142857142,23.0
209,1,0,14.88956895881896,12.88956895881896,21.110431041181037,14.0,12.0,22.0
209,1,0,14.943994019869029,12.867070942945952,23.05600598013097,13.0,10.923076923076923,25.0
209,1,0,14.863542679542677,12.863542679542677,22.136457320457325,13.0,11.0,24.0
209,1,0,14.770660547785546,12.70399388111888,24.229339452214454,12.0,9.933333333333334,27.0
209,1,0,14.78391514041514,12.28391514041514,21.21608485958486,13.0,10.5,23.0
209,1,0,14.884669150294142,12.951335816960809,23.115330849705856,13.5,11.566666666666666,24.5
209,1,0,14.99625462037962,12.534716158841158,23.00374537962038,13.5,11.038461538461538,24.5
209,1,0,14.8984903984904,12.667721167721169,23.101509601509598,13.0,10.76923076923077,25.0
209,1,0,14.90628493728494,12.67551570651571,25.09371506271506,13.5,11.26923076923077,26.5
209,1,0,14.85550224775224,12.655502247752239,18.14449775224776,13.0,10.8,20.0
209,1,0,14.795536519036524,13.009822233322238,24.204463480963476,13.0,11.214285714285714,26.0
209,1,0,14.78884237984238,12.78884237984238,21.21115762015762,13.5,11.5,22.5
209,1,0,14.779741772116772,12.713075105450105,23.220258227883228,13.0,10.933333333333334,25.0
209,1,0,14.964038739038738,12.564038739038738,24.035961260961262,13.5,11.1,25.5
209,1,0,14.987221459096464,12.83337530525031,21.012778540903536,13.5,11.346153846153847,22.5
209,1,0,14.772073704073707,12.98635941835942,25.227926295926295,12.5,10.714285714285714,27.5
209,1,0,14.846747363747362,12.646747363747362,24.15325263625264,13.5,11.3,25.5
209,1,0,14.865214285714284,13.079499999999998,19.134785714285716,13.0,11.214285714285714,21.0
209,1,0,14.726733807858798,12.495964577089566,22.2732661921412,13.0,10.76923076923077,24.0
209,1,0,14.899040487290492,12.71722230547231,23.100959512709508,13.0,10.818181818181818,25.0
209,1,0,15.099265484515488,13.313551198801202,18.900734515484512,13.0,11.214285714285714,21.0
209,1,0,15.0806212953713,12.866335581085586,20.9193787046287,14.0,11.785714285714285,22.0
209,1,0,15.048235472860476,12.905378330003334,20.951764527139524,14.0,11.857142857142858,22.0
209,1,0,14.86604789654789,12.794619325119319,19.13395210345211,13.5,11.428571428571429,20.5
209,1,0,15.085417013542017,13.176326104451107,22.914582986457983,13.5,11.59090909090909,24.5
209,1,0,14.922063727938733,12.922063727938733,28.077936272061265,14.0,12.0,29.0
209,1,0,14.895379093129097,12.645379093129097,19.104620906870903,13.0,10.75,21.0
209,1,0,14.783059440559436,12.699726107226102,23.216940559440566,12.5,10.416666666666666,25.5
209,1,0,15.081861457986456,12.948528124653123,19.918138542013544,14.5,12.366666666666667,20.5
209,1,0,14.910618187368195,12.696332473082482,21.089381812631807,13.0,10.785714285714285,23.0
