initial_weight,weight,none-anonymity,mean,mean-min,max-mean,median,median-min,max-median
39,1,0,14.665877622377618,12.165877622377618,22.334122377622382,13.0,10.5,24.0
39,1,0,14.790224900099904,12.990224900099903,27.209775099900096,14.0,12.2,28.0
39,1,0,14.71622154234654,12.359078685203682,24.28377845765346,13.5,11.142857142857142,25.5
39,1,0,14.71161134698634,12.640182775557768,21.288388653013662,14.0,11.928571428571429,22.0
39,1,0,14.753989399489404,13.020656066156072,22.246010600510594,13.5,11.766666666666666,23.5
39,1,0,14.979680444555447,12.846347111222114,31.02031955544455,14.0,11.866666666666667,32.0
39,1,0,14.806248015873019,12.472914682539685,23.193751984126983,13.0,10.666666666666666,25.0
39,1,0,14.714087703962697,12.483318473193467,26.285912296037303,14.0,11.76923076923077,27.0
39,1,0,14.842983391608396,12.442983391608395,25.157016608391604,12.5,10.1,27.5
39,1,0,14.545418068043059,12.61684663947163,22.45458193195694,13.0,11.071428571428571,24.0
39,1,0,14.670918609168604,12.313775752025746,29.329081390831398,13.0,10.642857142857142,31.0
39,1,0,14.940043179043172,12.632350871350866,22.059956820956828,14.0,11.692307692307693,23.0
39,1,0,14.883366494616496,12.883366494616496,24.116633505383504,13.0,11.0,26.0
39,1,0,14.726821900321903,12.342206515706518,27.2731780996781,13.0,10.615384615384615,29.0
39,1,0,14.87706535131535,12.77706535131535,24.122934648684648,13.5,11.4,25.5
39,1,0,14.894333319458324,12.740487165612171,31.105666680541674,13.5,11.346153846153847,32.5
39,1,0,14.526050962925964,12.326050962925965,25.473949037074036,14.0,11.8,26.0
39,1,0,14.520641761016764,12.30635604673105,26.479358238983238,14.0,11.785714285714285,27.0
39,1,0,15.039052836052834,13.039052836052834,23.960947163947168,13.5,11.5,25.5
39,1,0,14.994808344433347,12.661475011100013,29.005191655566655,13.0,10.666666666666666,31.0
39,1,0,14.768509615384609,12.324065170940164,32.23149038461539,13.0,10.555555555555555,34.0
39,1,0,14.730826451326443,12.373683594183586,25.269173548673557,13.0,10.642857142857142,27.0
