seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,155,1,0,15.031979700854693,13.0,8.40653806623931,1.7142857142857142,46.0,44.285714285714285,31.0,5.6,3.6,3.0
100,155,1,0,14.779113206238213,13.5,7.940424718198467,2.2142857142857144,37.0,34.785714285714285,17.0,7.4,3.9,2.4
50,155,1,0,14.994154331779338,13.0,8.395202644716392,1.9285714285714286,41.0,39.07142857142857,20.0,7.4,3.4,2.8666666666666667
150,155,1,0,14.976669233544236,12.5,8.43146430513931,2.111111111111111,38.0,35.888888888888886,25.0,4.8,3.0,3.1333333333333333
51,155,1,0,14.944068958818969,13.5,8.263134489121983,2.4,36.0,33.6,27.0,6.2,2.6,2.6
1,155,1,0,14.903031204906206,13.0,8.21727191558442,2.2,38.0,35.8,18.0,5.8,3.0,2.2
101,155,1,0,14.616315739815743,13.5,7.651826361971363,2.2142857142857144,38.0,35.785714285714285,21.0,5.6,2.5,2.7333333333333334
151,155,1,0,14.781940781440781,14.0,7.8086980341880405,2.0714285714285716,34.0,31.928571428571427,24.0,7.6,2.8,2.6
52,155,1,0,14.902423909423906,13.0,8.30977000333001,2.2,35.0,32.8,21.0,5.4,3.4,2.8
2,155,1,0,14.779683830058826,13.5,8.022097199744692,2.2,33.0,30.8,29.0,6.0,3.5,2.2
102,155,1,0,14.73164117826618,14.0,7.844573704212462,2.2142857142857144,34.0,31.785714285714285,22.0,5.8,4.9,3.2
152,155,1,0,14.959111541236538,14.0,8.143026266650018,2.25,39.0,36.75,21.0,4.2,2.8,3.2
53,155,1,0,14.665404165279163,13.0,7.831174126290375,2.0,42.0,40.0,24.0,5.2,3.2,2.2
3,155,1,0,14.996358072483076,14.0,8.093423411865903,2.3333333333333335,39.0,36.666666666666664,28.0,6.2,2.7,2.3333333333333335
103,155,1,0,14.84878042790542,13.0,8.185634202047954,2.3333333333333335,34.0,31.666666666666668,29.0,5.8,3.5,2.6666666666666665
153,155,1,0,14.972572122322124,13.5,8.200233647463648,2.066666666666667,39.0,36.93333333333333,24.0,5.4,3.4,2.8
54,155,1,0,14.731985028860022,13.0,8.068893623737374,2.3333333333333335,37.0,34.666666666666664,21.0,7.2,3.5,2.3333333333333335
4,155,1,0,14.874096139971137,13.5,8.087090589826856,2.25,38.0,35.75,26.0,5.6,2.9,3.1333333333333333
104,155,1,0,15.013479464979469,14.5,8.222598892218878,2.2666666666666666,43.0,40.733333333333334,23.0,6.4,2.8,2.3333333333333335
154,155,1,0,14.947193639693635,13.5,8.17752572427571,2.2222222222222223,34.0,31.77777777777778,29.0,4.6,3.2,2.7333333333333334
55,155,1,0,14.772107323232314,13.5,8.064219116161619,2.357142857142857,37.0,34.642857142857146,22.0,5.6,4.1,3.066666666666667
5,155,1,0,15.023482004106997,13.5,8.293396556221573,2.0714285714285716,37.0,34.92857142857143,30.0,5.2,4.4,2.6
155,155,1,0,14.736744408369413,13.0,8.166399808802293,2.2666666666666666,37.0,34.733333333333334,24.0,4.8,3.2,2.2666666666666666
105,155,1,0,15.05986122211122,13.5,8.459927675657685,2.2666666666666666,36.0,33.733333333333334,22.0,5.6,2.5,2.2666666666666666
56,155,1,0,14.97249342324343,13.0,8.180856182151174,2.111111111111111,34.0,31.88888888888889,24.0,6.6,3.2,2.7333333333333334
6,155,1,0,15.011884546009547,13.5,8.469066217671209,2.3076923076923075,38.0,35.69230769230769,38.0,5.4,3.4,2.533333333333333
156,155,1,0,14.989804834054835,13.5,8.204787359307366,2.2142857142857144,38.0,35.785714285714285,37.0,4.6,2.8,2.7333333333333334
106,155,1,0,14.963896714396714,14.0,8.328937088467086,2.4166666666666665,38.0,35.583333333333336,25.0,4.0,4.5,2.8
57,155,1,0,14.540591131091132,13.0,7.808467982017986,2.066666666666667,35.0,32.93333333333333,25.0,6.2,3.6,2.066666666666667
7,155,1,0,15.16528042790542,12.5,8.686247614885119,2.076923076923077,36.0,33.92307692307692,28.0,5.6,3.4,2.8666666666666667
157,155,1,0,14.776830017205025,14.0,7.959779783827274,1.8666666666666667,32.0,30.133333333333333,23.0,4.6,3.5,1.8666666666666667
107,155,1,0,14.862226787101783,14.0,7.983129087995329,1.9090909090909092,33.0,31.09090909090909,18.0,6.4,2.5,2.2
58,155,1,0,14.72183291708292,13.5,7.856477057942069,1.7692307692307692,35.0,33.23076923076923,28.0,6.4,3.2,2.466666666666667
8,155,1,0,15.043431512931516,13.5,8.37047732323231,2.076923076923077,38.0,35.92307692307692,33.0,3.8,3.6,2.6
158,155,1,0,14.808617202242198,13.0,8.10033069000444,1.8571428571428572,45.0,43.142857142857146,22.0,6.0,3.4,2.6666666666666665
108,155,1,0,15.052269647019644,13.0,8.487957317682305,2.090909090909091,43.0,40.90909090909091,26.0,5.2,3.0,2.4
59,155,1,0,14.65286527361527,13.0,7.822421253746263,2.25,37.0,34.75,23.0,6.0,3.1,3.1333333333333333
9,155,1,0,14.839953435453431,13.5,7.992242839382843,2.1333333333333333,34.0,31.866666666666667,23.0,5.4,2.7,2.7333333333333334
159,155,1,0,14.92537236374737,14.0,8.221642530802534,2.1333333333333333,38.0,35.86666666666667,21.0,8.8,2.5,2.8666666666666667
109,155,1,0,15.040392427017428,12.5,8.480666437035188,2.3076923076923075,37.0,34.69230769230769,25.0,4.6,3.3,2.3333333333333335
60,155,1,0,14.711923853923857,14.5,7.79443386169387,2.2666666666666666,40.0,37.733333333333334,24.0,6.4,2.6,2.466666666666667
10,155,1,0,14.583143217893216,13.5,7.674339671717171,2.3846153846153846,36.0,33.61538461538461,22.0,4.8,3.4,2.8666666666666667
160,155,1,0,14.814847596847601,13.0,8.16663716283716,2.076923076923077,36.0,33.92307692307692,26.0,6.0,2.4,2.466666666666667
110,155,1,0,14.915149350649356,12.5,8.367214090909071,2.1538461538461537,36.0,33.84615384615385,23.0,8.6,3.5,3.3333333333333335
61,155,1,0,14.97105278055278,13.0,8.330473553113551,2.0,36.0,34.0,36.0,6.8,2.9,3.2
