seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,112,1,0,14.787288822288822,13.0,8.02494850704852,2.4166666666666665,36.0,33.583333333333336,26.0,5.2,3.7,3.4
100,112,1,0,14.819626110001112,12.5,8.253729023199018,2.466666666666667,44.0,41.53333333333333,18.0,5.2,4.0,2.466666666666667
50,112,1,0,14.83641058941058,12.5,8.08395868131868,1.9285714285714286,35.0,33.07142857142857,20.0,6.8,2.1,3.066666666666667
150,112,1,0,15.098405885780881,13.0,8.591434702797212,1.8571428571428572,39.0,37.142857142857146,20.0,6.6,4.3,2.6666666666666665
1,112,1,0,14.862794816294809,14.0,8.04622876900877,2.1333333333333333,33.0,30.866666666666667,14.0,6.6,3.7,2.6666666666666665
101,112,1,0,14.781194846819853,14.0,8.00567684398933,2.4,40.0,37.6,22.0,8.0,3.3,2.6
51,112,1,0,14.900854145854145,12.5,8.378239810189797,2.2,38.0,35.8,18.0,4.0,3.2,2.933333333333333
151,112,1,0,14.626556915306919,13.333333333333334,7.776036499611498,2.5,39.0,36.5,27.0,4.8,4.5,3.0
2,112,1,0,14.881441391941403,13.0,8.26407391941393,2.1538461538461537,40.0,37.84615384615385,28.0,6.4,3.3,2.6
102,112,1,0,14.861200147075149,13.0,8.162695864690868,2.3846153846153846,36.0,33.61538461538461,23.0,5.0,3.5,2.4
52,112,1,0,14.84686813186813,13.0,8.159350000000003,1.9333333333333333,36.0,34.06666666666667,20.0,4.4,3.7,2.066666666666667
152,112,1,0,14.995921842046846,13.5,8.323629560578299,2.1538461538461537,41.0,38.84615384615385,23.0,7.2,3.3,3.066666666666667
3,112,1,0,14.992882589632588,13.5,8.176405669330684,2.3076923076923075,41.0,38.69230769230769,28.0,6.8,2.9,2.6666666666666665
103,112,1,0,14.897761391386389,14.0,8.19508190601066,1.7692307692307692,38.0,36.23076923076923,29.0,6.2,3.0,3.066666666666667
53,112,1,0,14.567435328560327,13.5,7.676610791153291,2.2,38.0,35.8,22.0,5.8,2.6,2.466666666666667
153,112,1,0,14.81213944388944,12.5,8.164074500499497,2.1666666666666665,41.0,38.833333333333336,16.0,5.2,3.8,2.8
4,112,1,0,14.981468656343653,13.0,8.406678209290703,2.2666666666666666,37.0,34.733333333333334,30.0,6.4,3.7,2.3333333333333335
104,112,1,0,14.706021256521257,12.5,8.076641081696094,2.0714285714285716,42.0,39.92857142857143,24.0,7.0,2.8,2.3333333333333335
54,112,1,0,14.649150086025077,14.5,7.898832915695408,2.2,33.0,30.8,17.0,7.6,3.8,2.2
154,112,1,0,14.804764832389829,13.5,8.100711650849146,2.357142857142857,34.0,31.642857142857142,27.0,4.6,3.5,2.6
