seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,81,1,0,14.955481296481295,13.0,8.38962164613165,2.066666666666667,37.0,34.93333333333333,29.0,9.0,3.2,2.066666666666667
100,81,1,0,14.861922965922963,14.0,7.99841164169164,2.2666666666666666,40.0,37.733333333333334,22.0,5.0,3.0,2.6
50,81,1,0,14.835969391719397,13.0,8.250908159618154,2.0,36.0,34.0,25.0,5.2,4.4,2.933333333333333
150,81,1,0,15.030134490509493,13.0,8.513481648351647,2.3076923076923075,49.0,46.69230769230769,22.0,4.6,3.9,2.6
1,81,1,0,14.856698537573543,13.0,8.023270360056612,2.0,36.0,34.0,17.0,4.8,2.9,2.3333333333333335
151,81,1,0,14.697459318459318,14.5,7.786489867909869,2.3333333333333335,35.0,32.666666666666664,25.0,5.2,3.5,2.4
51,81,1,0,14.84207552170053,14.0,8.10844900960151,2.2,36.0,33.8,23.0,3.8,4.3,2.2
101,81,1,0,14.564452644577646,13.5,7.457637146325893,2.0,41.0,39.0,20.0,5.8,3.5,2.8666666666666667
2,81,1,0,14.915246697746689,14.0,8.070515637140629,2.0,34.0,32.0,31.0,5.6,2.0,2.066666666666667
52,81,1,0,14.83711036186036,13.333333333333334,8.186374052614054,2.3333333333333335,40.0,37.666666666666664,20.0,6.4,3.4,3.1333333333333333
152,81,1,0,14.876358641358644,14.0,8.212459290709289,1.8461538461538463,37.0,35.15384615384615,26.0,6.2,3.5,2.8666666666666667
102,81,1,0,14.706331585081589,14.0,7.843984994172496,2.4545454545454546,38.0,35.54545454545455,28.0,4.4,2.8,2.8
53,81,1,0,14.613517621267613,12.5,7.998969317071818,2.357142857142857,43.0,40.642857142857146,28.0,8.6,3.8,2.466666666666667
3,81,1,0,14.81843725718726,14.0,7.99203772338773,1.6923076923076923,39.0,37.30769230769231,29.0,4.6,2.6,2.533333333333333
153,81,1,0,15.019439449439444,14.0,8.342504495504492,2.357142857142857,41.0,38.642857142857146,26.0,6.2,2.9,3.0
103,81,1,0,14.752723484848488,13.0,8.137439924242425,2.1666666666666665,36.0,33.833333333333336,26.0,4.4,4.5,2.8
154,81,1,0,14.909044441669444,14.0,8.16867911366412,2.0,41.0,39.0,25.0,7.0,2.8,2.4
54,81,1,0,14.651771811521815,13.0,7.864476242091233,1.9285714285714286,38.0,36.07142857142857,17.0,6.8,3.1,2.466666666666667
4,81,1,0,14.842712703962704,13.5,8.172850058275058,2.5384615384615383,38.0,35.46153846153846,25.0,6.0,3.2,2.6
104,81,1,0,14.92140492840492,13.5,8.314665318015308,2.0833333333333335,37.0,34.916666666666664,22.0,5.8,3.8,3.0
55,81,1,0,14.795986693861696,13.5,8.00861197552448,2.1333333333333333,40.0,37.86666666666667,27.0,4.4,3.0,2.1333333333333333
155,81,1,0,14.785334512709522,12.0,8.189612319069822,1.6153846153846154,43.0,41.38461538461539,23.0,5.0,3.8,2.533333333333333
105,81,1,0,14.82861118048618,13.0,8.297677713952714,2.4285714285714284,38.0,35.57142857142857,24.0,7.2,3.1,2.7333333333333334
5,81,1,0,14.915137903762904,13.0,8.417224507575744,2.2,37.0,34.8,28.0,5.0,3.0,2.2
56,81,1,0,15.046069721944718,12.5,8.398537250249737,2.142857142857143,37.0,34.857142857142854,23.0,7.4,3.0,2.6666666666666665
156,81,1,0,14.9764178044178,13.5,8.311695619935634,2.3846153846153846,41.0,38.61538461538461,34.0,6.2,3.1,3.533333333333333
106,81,1,0,14.723786990787,13.0,8.003067448107444,2.2142857142857144,38.0,35.785714285714285,20.0,6.8,2.8,2.8666666666666667
