seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
150,99,1,0,15.180744130869131,13.5,8.695522840909106,2.3333333333333335,41.0,38.666666666666664,23.0,5.4,3.1,2.3333333333333335
50,99,1,0,14.642367216117213,13.0,7.865445833333331,2.3076923076923075,37.0,34.69230769230769,20.0,5.6,4.0,2.4
0,99,1,0,14.974353493728495,13.5,8.233851250832513,2.3333333333333335,40.0,37.666666666666664,28.0,3.8,3.7,3.2666666666666666
100,99,1,0,14.864733530358526,13.0,8.27579781676657,2.3333333333333335,40.0,37.666666666666664,15.0,5.4,3.6,2.6
151,99,1,0,14.749410034410035,14.0,7.840554567654559,2.0,36.0,34.0,27.0,6.0,4.4,2.0
51,99,1,0,14.773332903207905,13.0,8.068533729048715,2.533333333333333,38.0,35.46666666666667,22.0,5.8,4.4,2.6666666666666665
101,99,1,0,14.84743728493728,14.0,7.899934579309579,2.090909090909091,38.0,35.90909090909091,21.0,6.0,3.2,2.6666666666666665
1,99,1,0,14.81487000499501,13.5,7.993468295454557,2.066666666666667,38.0,35.93333333333333,14.0,4.4,3.6,2.8
152,99,1,0,14.83851868964369,12.0,8.303562805527806,2.2,41.0,38.8,25.0,5.0,3.7,2.2
52,99,1,0,14.769590021090025,13.0,8.127368981018968,2.3333333333333335,36.0,33.666666666666664,22.0,6.0,3.2,2.6
2,99,1,0,14.839290515040531,12.5,8.24642434676435,2.272727272727273,34.0,31.727272727272727,29.0,3.4,4.0,2.8
102,99,1,0,14.823858571983584,14.0,8.012334356615616,2.272727272727273,38.0,35.72727272727273,23.0,3.6,3.4,2.3333333333333335
153,99,1,0,14.797239288489287,12.5,8.29545703324453,2.357142857142857,40.0,37.642857142857146,20.0,4.6,4.1,3.2
53,99,1,0,14.630062340437334,13.5,7.8190420233932665,2.5454545454545454,36.0,33.45454545454545,28.0,6.8,2.8,2.933333333333333
103,99,1,0,14.80703987678988,13.5,8.07752331335333,2.0,37.0,35.0,29.0,5.4,3.5,2.533333333333333
3,99,1,0,14.858063922188926,13.5,8.109161830808077,2.230769230769231,38.0,35.76923076923077,31.0,5.2,3.2,2.4
154,99,1,0,14.844145937395933,13.666666666666666,8.191178440725942,2.142857142857143,37.0,34.857142857142854,22.0,5.4,3.8,2.7333333333333334
54,99,1,0,14.656892149517153,13.5,7.867814614968376,2.3333333333333335,39.0,36.666666666666664,19.0,6.8,3.2,2.4
104,99,1,0,14.639658660783654,13.0,8.122910618686866,2.230769230769231,38.0,35.76923076923077,21.0,4.4,2.8,2.7333333333333334
4,99,1,0,14.979480311355308,13.0,8.378672916666659,2.2,37.0,34.8,30.0,5.2,3.0,2.4
155,99,1,0,14.797680722055723,13.333333333333334,7.99815692848818,2.2857142857142856,37.0,34.714285714285715,29.0,6.6,2.5,2.6666666666666665
105,99,1,0,14.788012556887558,13.0,8.262148322094557,2.230769230769231,37.0,34.76923076923077,21.0,4.0,5.1,2.8
5,99,1,0,14.80842196692197,13.0,8.17625179043179,1.9166666666666667,39.0,37.083333333333336,27.0,2.6,3.7,2.6666666666666665
55,99,1,0,14.83159138084139,12.0,8.288251843434347,2.142857142857143,41.0,38.857142857142854,22.0,6.0,3.0,2.7333333333333334
156,99,1,0,14.90961577311578,13.0,8.176345804195803,2.230769230769231,38.0,35.76923076923077,34.0,5.4,3.4,2.2666666666666666
106,99,1,0,14.911609113109098,13.0,8.239551798201797,2.1538461538461537,37.0,34.84615384615385,21.0,5.0,3.6,2.6
6,99,1,0,15.013994130869134,13.0,8.457405282217785,2.3333333333333335,36.0,33.666666666666664,34.0,6.4,3.9,2.533333333333333
56,99,1,0,14.918062576312572,14.0,8.36029867521368,2.533333333333333,35.0,32.46666666666667,23.0,4.4,3.3,2.533333333333333
157,99,1,0,14.808754218004228,14.5,7.884333324175823,2.3636363636363638,35.0,32.63636363636363,20.0,5.8,2.7,2.8
107,99,1,0,14.92790764790765,13.5,8.14276681096681,2.2142857142857144,38.0,35.785714285714285,16.0,4.8,2.7,2.7333333333333334
7,99,1,0,14.993561702186705,13.0,8.430794468031973,2.357142857142857,41.0,38.642857142857146,26.0,6.2,3.4,2.8
57,99,1,0,14.691574064824067,12.5,7.955667601010105,2.1666666666666665,36.0,33.833333333333336,24.0,5.6,3.4,2.6
158,99,1,0,14.63380422355422,13.333333333333334,7.867252283272294,2.4615384615384617,37.0,34.53846153846154,21.0,4.6,3.4,3.2
108,99,1,0,14.810108682983682,13.5,8.292104358974346,2.357142857142857,39.0,36.642857142857146,28.0,5.8,2.6,2.6666666666666665
8,99,1,0,14.865024433899432,13.0,8.159177520812523,1.6428571428571428,39.0,37.357142857142854,34.0,5.0,2.7,3.1333333333333333
58,99,1,0,14.796913933288938,12.666666666666666,8.237777460039968,2.3333333333333335,40.0,37.666666666666664,31.0,4.6,4.2,2.8
159,99,1,0,14.925056734931738,13.5,8.159697236513487,1.7857142857142858,38.0,36.214285714285715,19.0,4.8,3.3,2.6666666666666665
109,99,1,0,14.88713228438229,13.5,8.141580944055946,2.2142857142857144,37.0,34.785714285714285,29.0,5.8,4.0,2.8
9,99,1,0,14.933647644022647,13.5,8.294361785298028,2.2142857142857144,42.0,39.785714285714285,25.0,5.0,3.3,2.3333333333333335
59,99,1,0,14.8435626040626,13.0,8.053922404262403,2.357142857142857,37.0,34.642857142857146,20.0,7.0,3.7,2.933333333333333
160,99,1,0,14.901536477411476,13.5,8.18861717032968,2.2222222222222223,32.0,29.77777777777778,26.0,7.2,3.1,2.2666666666666666
110,99,1,0,14.833959595959598,13.0,8.281077979797978,2.0833333333333335,34.0,31.916666666666668,21.0,6.4,3.8,3.0
