seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,38,1,0,14.969538322788319,12.666666666666666,8.477415509490513,1.9285714285714286,40.0,38.07142857142857,31.0,6.6,2.8,3.0
200,38,1,0,14.654117493617493,12.5,8.192835430680447,2.2857142857142856,44.0,41.714285714285715,25.0,6.8,3.2,2.4
300,38,1,0,14.799455142080141,13.0,8.098484923548678,2.0,41.0,39.0,20.0,5.2,2.9,2.7333333333333334
100,38,1,0,14.708399461649456,13.5,7.907440484515481,2.066666666666667,42.0,39.93333333333333,18.0,4.4,2.8,2.066666666666667
301,38,1,0,14.717322316572304,13.5,8.135929584582083,2.4,42.0,39.6,31.0,6.6,3.6,2.8
1,38,1,0,14.669155525030527,13.0,8.039376916971904,2.7142857142857144,39.0,36.285714285714285,15.0,6.2,4.2,3.533333333333333
201,38,1,0,14.666910506160509,13.5,7.951442334332337,2.3333333333333335,39.0,36.666666666666664,32.0,9.0,5.1,2.4
101,38,1,0,14.412023906648896,13.0,7.377697527750035,2.0,34.0,32.0,21.0,4.2,3.4,2.8
2,38,1,0,14.755716658341651,13.333333333333334,8.077297840909099,2.2666666666666666,35.0,32.733333333333334,29.0,4.8,3.0,2.2666666666666666
302,38,1,0,14.599778901653904,13.0,8.049201199494954,2.111111111111111,34.0,31.88888888888889,20.0,6.4,2.3,2.8666666666666667
102,38,1,0,14.662925768675775,13.5,7.830220519758012,2.3333333333333335,42.0,39.666666666666664,22.0,6.8,3.8,2.6
202,38,1,0,14.78952618215118,12.5,8.159426436063931,2.076923076923077,47.0,44.92307692307692,47.0,5.4,2.4,2.8666666666666667
3,38,1,0,14.718659618159618,13.5,8.035392939837932,2.1538461538461537,37.0,34.84615384615385,34.0,5.2,3.6,2.3333333333333335
303,38,1,0,14.689605366855368,13.0,8.090043330835833,2.230769230769231,40.0,37.76923076923077,19.0,9.2,3.9,2.4
103,38,1,0,14.483811577311572,13.0,7.600217117327112,2.2666666666666666,34.0,31.733333333333334,31.0,7.4,3.7,2.6
203,38,1,0,14.808762945387947,13.0,8.331376237512492,2.2666666666666666,40.0,37.733333333333334,17.0,5.4,2.8,2.2666666666666666
4,38,1,0,14.780236374736377,12.5,8.327787262737269,2.466666666666667,39.0,36.53333333333333,30.0,5.4,3.4,2.466666666666667
204,38,1,0,14.879585456210457,14.0,8.116802107475857,2.0,50.0,48.0,19.0,6.4,4.4,3.066666666666667
304,38,1,0,14.84869215506716,12.333333333333334,8.364203217338202,1.8666666666666667,40.0,38.13333333333333,28.0,6.0,2.8,2.8666666666666667
104,38,1,0,14.668925199800196,13.5,8.027899564185818,2.111111111111111,41.0,38.888888888888886,20.0,5.2,3.9,2.8
5,38,1,0,14.707263444888445,13.5,8.187244996253742,2.3,37.0,34.7,28.0,6.4,3.2,3.0
205,38,1,0,14.7219816988567,13.5,8.080216471028974,1.8666666666666667,41.0,39.13333333333333,26.0,5.0,3.1,3.1333333333333333
305,38,1,0,14.709060370185366,13.0,7.9397550631313125,2.0,38.0,36.0,20.0,4.6,3.9,2.0
105,38,1,0,14.762058899433894,13.0,8.214146990509489,2.357142857142857,38.0,35.642857142857146,22.0,5.4,3.4,3.0
6,38,1,0,14.986011460761466,13.0,8.492170029137545,2.4285714285714284,47.0,44.57142857142857,34.0,5.0,4.6,2.533333333333333
306,38,1,0,14.636653221778225,12.5,7.997012100399608,2.3,39.0,36.7,37.0,4.6,2.3,3.066666666666667
206,38,1,0,14.586112928737927,14.0,7.749914976273724,1.8461538461538463,36.0,34.15384615384615,23.0,4.6,4.1,2.466666666666667
106,38,1,0,14.632400197025198,13.5,8.003191818736816,2.4,35.0,32.6,22.0,5.8,3.3,2.4
7,38,1,0,14.92732885170386,13.0,8.50967732198357,2.0,41.0,39.0,29.0,4.8,4.1,2.8666666666666667
107,38,1,0,14.840326853701857,14.0,8.174882951909188,2.2666666666666666,43.0,40.733333333333334,16.0,4.8,3.1,2.2666666666666666
