seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
200,58,1,0,14.768268703518697,13.0,8.147827418692419,2.111111111111111,37.0,34.888888888888886,20.0,6.2,3.7,3.933333333333333
100,58,1,0,14.77201627539127,12.0,8.350185352147854,2.5384615384615383,40.0,37.46153846153846,14.0,4.6,2.6,2.8
300,58,1,0,14.714017232767233,13.5,8.105963973526471,2.857142857142857,38.0,35.142857142857146,21.0,6.0,3.3,3.2
0,58,1,0,14.738817377067374,13.5,7.840511665556665,2.6,37.0,34.4,29.0,7.6,3.7,3.3333333333333335
201,58,1,0,14.818704920079917,13.0,8.190913768731258,2.0714285714285716,40.0,37.92857142857143,32.0,8.4,3.5,2.466666666666667
301,58,1,0,14.914281107781099,13.0,8.362147002997,2.2,41.0,38.8,30.0,7.2,3.2,2.2
101,58,1,0,14.721862151737152,13.5,7.98088682040183,1.7857142857142858,40.0,38.214285714285715,25.0,5.6,3.1,2.6666666666666665
1,58,1,0,14.768522810522803,13.5,8.03027378621379,2.0,37.0,35.0,15.0,6.4,3.2,2.8
202,58,1,0,14.587564352314354,13.0,7.8259382217782205,2.0,41.0,39.0,41.0,4.6,2.8,2.0
302,58,1,0,14.676347999223,13.0,7.991286800699297,2.2,37.0,34.8,17.0,6.4,2.7,2.2
102,58,1,0,14.736844433344428,13.0,8.20447156565657,2.1333333333333333,43.0,40.86666666666667,21.0,5.8,4.1,2.1333333333333333
203,58,1,0,14.950662185037181,13.0,8.336377546065037,2.2,41.0,38.8,20.0,7.0,3.3,2.6
2,58,1,0,14.698526390276388,12.0,8.13029677655677,2.1333333333333333,35.0,32.86666666666667,27.0,5.8,4.7,3.2
303,58,1,0,14.81363485125985,13.5,8.25831958832834,2.3846153846153846,42.0,39.61538461538461,14.0,4.0,3.0,2.533333333333333
103,58,1,0,14.867449328449338,13.333333333333334,8.297970097680105,2.3076923076923075,39.0,36.69230769230769,32.0,6.4,3.4,2.6
204,58,1,0,14.861769563769565,13.5,8.12631891441891,2.1538461538461537,41.0,38.84615384615385,23.0,4.8,3.2,2.8666666666666667
3,58,1,0,14.901457570207583,13.5,8.138688186813193,2.230769230769231,50.0,47.76923076923077,28.0,4.4,3.3,2.8666666666666667
304,58,1,0,14.8638027944278,13.0,8.09393945707071,2.2666666666666666,36.0,33.733333333333334,26.0,6.4,4.1,2.2666666666666666
104,58,1,0,14.785684357309353,12.333333333333334,8.198597765567754,1.8181818181818181,38.0,36.18181818181818,23.0,6.4,3.7,2.533333333333333
4,58,1,0,14.636559509934514,13.0,7.942096441058952,2.4285714285714284,46.0,43.57142857142857,28.0,6.0,3.4,3.066666666666667
305,58,1,0,14.77614775502275,12.666666666666666,8.148705542929287,1.9333333333333333,38.0,36.06666666666667,17.0,4.8,3.4,1.9333333333333333
205,58,1,0,14.989348568098567,14.0,8.460438403263414,2.2142857142857144,40.0,37.785714285714285,26.0,6.6,2.7,2.2666666666666666
105,58,1,0,14.803697607947607,13.5,8.050598200688206,2.1333333333333333,37.0,34.86666666666667,25.0,3.8,3.4,2.1333333333333333
306,58,1,0,14.773125818625818,13.0,8.101455505050508,2.2857142857142856,33.0,30.714285714285715,30.0,4.8,3.2,3.066666666666667
5,58,1,0,14.920628219003218,13.0,8.303022038517037,2.0714285714285716,38.0,35.92857142857143,26.0,4.8,3.5,2.533333333333333
206,58,1,0,14.651954378954386,13.0,7.997162883782875,2.2666666666666666,36.0,33.733333333333334,19.0,6.6,2.9,2.466666666666667
106,58,1,0,14.936309593184593,13.0,8.341684462065718,2.1666666666666665,39.0,36.833333333333336,24.0,5.2,4.5,2.3333333333333335
