seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,2,1,0,14.082785117660107,10.0,9.113760941558429,1.5,71.0,69.5,51.0,4.6,5.3,2.066666666666667
200,2,1,0,14.122051878676887,9.0,9.84873035159287,1.7142857142857142,74.0,72.28571428571429,18.0,5.0,4.6,1.9333333333333333
100,2,1,0,13.378198121323122,9.0,8.784748704767457,2.0,72.0,70.0,16.0,5.4,5.1,2.2
300,2,1,1,13.547010572760568,10.0,8.532135192307704,1.0,66.0,65.0,6.0,5.6,4.5,1.9333333333333333
201,2,1,0,13.738432706182703,10.5,8.484508803696308,1.75,70.0,68.25,39.0,3.2,6.3,3.6
1,2,1,1,13.089737540237538,10.0,7.849299469419468,1.0,49.0,48.0,10.0,3.2,5.5,2.4
101,2,1,0,13.14042173104673,9.5,8.120967237623482,1.4545454545454546,71.0,69.54545454545455,6.0,5.6,8.0,3.0
301,2,1,1,13.833825702075702,10.0,9.07295913308913,1.0,69.0,68.0,12.0,6.6,6.6,3.4
2,2,1,0,13.660390165390158,10.0,8.774770140970151,1.875,64.0,62.125,30.0,2.6,3.4,2.466666666666667
202,2,1,1,13.498926642801642,9.333333333333334,9.020697682178943,1.0,63.0,62.0,40.0,6.4,5.0,3.933333333333333
102,2,1,0,13.329046606171605,9.0,8.674581641136651,1.7142857142857142,81.0,79.28571428571429,16.0,7.0,5.0,2.7333333333333334
302,2,1,0,13.162832264957263,9.0,8.537722425213664,1.5,84.0,82.5,4.0,6.2,5.9,2.533333333333333
3,2,1,1,13.357753454878459,9.666666666666666,8.34511897186148,1.0,93.0,92.0,34.0,5.8,5.1,2.8666666666666667
203,2,1,1,14.050355561105563,9.333333333333334,9.810758218448221,1.0,66.0,65.0,20.0,3.6,3.6,3.6
103,2,1,0,14.18026966089467,9.833333333333334,9.755613933982694,1.3333333333333333,86.0,84.66666666666667,52.0,1.8,3.7,4.4
303,2,1,0,13.774766441891433,9.5,9.283925168581412,1.5,77.0,75.5,10.0,4.6,1.9,3.466666666666667
4,2,1,1,13.356025432900426,9.666666666666666,8.66032835497835,1.0,68.0,67.0,15.0,4.6,5.7,4.0
204,2,1,1,13.689557706182706,9.0,9.025496336857596,1.0,65.0,64.0,18.0,5.8,5.0,4.466666666666667
104,2,1,0,13.06849272949273,9.333333333333334,8.16568523476522,1.7272727272727273,63.0,61.27272727272727,25.0,12.2,8.9,8.733333333333333
304,2,1,3,13.753212065712077,10.0,8.861918220668203,1.0,66.0,65.0,40.0,7.0,3.4,3.1333333333333333
5,2,1,0,13.813063714063707,10.0,9.100607606837595,1.2857142857142858,60.0,58.714285714285715,46.0,8.2,3.2,4.0
205,2,1,0,13.811587051837053,9.5,9.080439859862352,1.9285714285714286,66.0,64.07142857142857,26.0,7.8,4.3,3.933333333333333
105,2,1,1,13.944750666000665,10.0,9.142551173826151,1.0,67.0,66.0,11.0,4.2,2.6,2.8666666666666667
305,2,1,0,13.257804958929958,9.2,8.733547096237096,1.5,65.0,63.5,12.0,5.6,4.2,2.933333333333333
6,2,1,1,13.829084956709956,9.666666666666666,9.331222229437225,1.0,62.0,61.0,52.0,6.4,1.4,3.6
106,2,1,2,13.83852537740038,10.5,8.997513031413034,1.0,57.0,56.0,19.0,6.2,2.6,3.8
206,2,1,0,13.296430319680319,10.0,8.432963079420562,1.6,62.0,60.4,18.0,10.2,4.9,1.9333333333333333
306,2,1,0,13.860172619047626,9.0,9.787314226190494,1.7,65.0,63.3,49.0,11.2,1.7,3.933333333333333
7,2,1,0,14.017426587301584,9.25,9.673672718253968,1.6428571428571428,77.0,75.35714285714286,57.0,9.0,1.7,2.933333333333333
107,2,1,0,13.84710869685869,9.5,9.49729941946941,1.5,70.0,68.5,15.0,10.2,1.5,1.8
207,2,1,0,13.344913267288264,10.0,8.219879981546242,1.3333333333333333,51.0,49.666666666666664,51.0,3.0,4.6,2.3333333333333335
307,2,1,0,13.262132131757127,10.0,8.000839639943392,1.4444444444444444,76.0,74.55555555555556,21.0,2.8,5.1,4.2
8,2,1,1,13.433193265068258,9.0,8.825435583166833,1.0,47.0,46.0,47.0,7.6,4.6,4.533333333333333
108,2,1,0,13.558017357642347,11.0,8.484240141525127,1.6,60.0,58.4,15.0,2.2,2.4,4.733333333333333
208,2,1,3,13.770433927183934,10.0,9.175507887945361,1.0,73.0,72.0,25.0,13.0,3.4,4.733333333333333
308,2,1,0,13.885687271062277,9.0,9.379591419413934,1.5,67.0,65.5,6.0,7.0,2.3,3.066666666666667
9,2,1,1,13.783641566766562,10.333333333333334,8.86928731893107,1.0,59.0,58.0,12.0,1.8,3.5,4.6
109,2,1,0,13.73841172716172,9.5,9.187394340381843,1.5,57.0,55.5,32.0,1.6,2.2,4.666666666666667
209,2,1,0,13.738932095682092,9.25,9.202246236818716,1.5,67.0,65.5,10.0,5.4,5.9,3.1333333333333333
309,2,1,0,14.114339812964811,10.0,9.285911806943062,1.3333333333333333,72.0,70.66666666666667,10.0,11.6,3.4,3.8666666666666667
10,2,1,0,13.414978590853584,9.0,8.842133151709389,1.6666666666666667,57.0,55.333333333333336,14.0,2.2,4.1,3.4
110,2,1,0,13.629012778887768,9.25,8.763777465867465,1.5,105.0,103.5,22.0,7.2,3.7,5.466666666666667
210,2,1,0,13.627016358641358,10.0,8.703386913086916,1.5,87.0,85.5,43.0,5.2,3.1,4.133333333333334
310,2,1,0,14.133243117993123,9.0,9.88306224858474,1.3333333333333333,65.0,63.666666666666664,5.0,4.4,1.7,3.2666666666666666
111,2,1,1,13.050342782217786,9.25,8.005940430402926,1.0,63.0,62.0,29.0,8.0,5.3,4.133333333333334
11,2,1,1,13.84784629259629,10.0,9.374948613886124,1.0,50.0,49.0,6.0,9.6,3.9,3.8
211,2,1,1,13.368651320901321,8.666666666666666,9.075531355866358,1.0,60.0,59.0,26.0,8.4,4.0,4.866666666666666
311,2,1,0,14.378048770673772,9.0,10.041585372821626,1.4444444444444444,86.0,84.55555555555556,42.0,7.4,5.6,2.4
112,2,1,0,13.356683871683861,9.25,8.522654623154613,1.1666666666666667,72.0,70.83333333333333,18.0,13.4,2.4,3.3333333333333335
12,2,1,0,14.118918706293712,9.5,9.4989010518648,1.5,53.0,51.5,14.0,4.8,5.3,4.933333333333334
212,2,1,0,13.83110839160839,10.0,9.048646456876478,1.6,70.0,68.4,29.0,3.2,3.8,4.8
312,2,1,1,13.520645035520038,10.333333333333334,8.673817304917323,1.0,61.0,60.0,6.0,4.8,6.2,2.6666666666666665
13,2,1,0,13.538137862137864,9.333333333333334,8.981444648684631,1.625,78.0,76.375,34.0,7.0,5.1,2.7333333333333334
113,2,1,0,13.877562742812747,10.0,9.172283139083117,1.6,73.0,71.4,5.0,5.4,2.8,3.1333333333333333
213,2,1,0,13.25749958374959,10.0,8.3047502913753,1.4285714285714286,67.0,65.57142857142857,20.0,3.2,3.6,4.333333333333333
313,2,1,0,13.531551282051277,9.4,8.549580769230744,1.5,57.0,55.5,17.0,6.2,5.3,4.266666666666667
14,2,1,1,13.880763930513929,9.333333333333334,9.593708997391495,1.0,72.0,71.0,23.0,5.6,5.7,4.6
114,2,1,1,13.480594946719949,10.0,8.640329992091246,1.0,67.0,66.0,19.0,2.0,5.5,4.666666666666667
214,2,1,1,13.584114940614944,10.0,8.725254943944936,1.0,68.0,67.0,30.0,7.6,3.0,2.2666666666666666
314,2,1,0,13.630453504828502,10.0,8.631544678238424,2.0,64.0,62.0,6.0,4.8,3.0,6.466666666666667
15,2,1,1,13.934050643800642,10.0,9.384462017149522,1.0,64.0,63.0,21.0,5.4,4.5,6.533333333333333
115,2,1,2,13.93401201576202,9.333333333333334,9.480531709124191,1.0,83.0,82.0,41.0,5.4,3.9,3.3333333333333335
215,2,1,0,13.97386528749029,10.0,9.087673020590522,2.0,62.0,60.0,32.0,4.2,3.5,3.7333333333333334
315,2,1,0,13.15869454156955,9.666666666666666,8.325421045066044,1.25,56.0,54.75,31.0,4.4,3.9,5.2
16,2,1,0,13.134264374514379,10.0,8.140439387556903,2.066666666666667,68.0,65.93333333333334,35.0,4.2,3.6,2.066666666666667
116,2,1,0,13.447633893883896,9.0,8.780513268675774,1.3333333333333333,58.0,56.666666666666664,21.0,5.2,2.8,4.2
216,2,1,1,13.710248612498612,10.0,8.956044387834389,1.0,68.0,67.0,27.0,12.0,3.4,2.6
