seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,70,1,0,15.03632964257963,13.5,8.357666618104115,2.272727272727273,44.0,41.72727272727273,34.0,5.4,2.5,3.533333333333333
100,70,1,0,14.695219017094026,14.0,7.716494123931632,2.0,37.0,35.0,16.0,4.0,4.3,2.0
200,70,1,0,14.710687604062603,12.5,8.044060528221767,2.1666666666666665,38.0,35.833333333333336,26.0,6.4,2.8,2.6
300,70,1,0,14.759427766677772,13.0,8.136137899322906,2.0714285714285716,37.0,34.92857142857143,18.0,5.2,3.6,2.3333333333333335
101,70,1,0,14.60830924630924,13.0,7.783604770784774,1.9166666666666667,38.0,36.083333333333336,19.0,6.0,2.2,2.8
201,70,1,0,14.95966666666667,13.0,8.278719999999998,1.9333333333333333,36.0,34.06666666666667,32.0,3.8,3.6,2.7333333333333334
1,70,1,0,14.759626110001106,13.5,7.89595145659896,2.1,42.0,39.9,19.0,6.4,2.6,2.2666666666666666
301,70,1,0,14.871650987900988,13.0,8.266797601010095,1.8571428571428572,46.0,44.142857142857146,34.0,3.6,3.4,3.1333333333333333
102,70,1,0,14.63131852869353,13.0,7.863126509462754,1.9285714285714286,41.0,39.07142857142857,23.0,5.4,2.6,3.0
202,70,1,0,14.884202297702293,13.333333333333334,8.282691863136867,2.0714285714285716,41.0,38.92857142857143,41.0,4.6,4.2,2.7333333333333334
2,70,1,0,14.734360361860363,13.5,7.759075674325675,1.9333333333333333,40.0,38.06666666666667,28.0,7.0,3.9,1.9333333333333333
103,70,1,0,14.74011513486513,13.5,8.096692924575432,2.066666666666667,40.0,37.93333333333333,30.0,6.0,4.0,2.533333333333333
302,70,1,0,14.791845349095345,13.5,8.045665371850378,2.142857142857143,35.0,32.857142857142854,19.0,4.2,3.2,2.533333333333333
203,70,1,0,14.843906510156524,13.5,8.148606010656017,2.142857142857143,38.0,35.857142857142854,17.0,4.8,3.9,2.2666666666666666
3,70,1,0,15.09806234043734,14.5,8.330860153180149,2.0714285714285716,37.0,34.92857142857143,29.0,6.8,3.8,2.466666666666667
303,70,1,0,14.91340610778111,13.0,8.38620262515263,2.4545454545454546,36.0,33.54545454545455,18.0,7.2,2.9,3.533333333333333
104,70,1,0,14.835780386280385,13.5,8.026082044622056,2.0,38.0,36.0,24.0,6.8,3.4,2.3333333333333335
