initial_weight,weight,none-anonymity,mean-min,max-mean,median-min,max-median
97,1,0,9.12217218892219,17.23497066822067,7.857142857142858,18.5
97,1,0,8.995482448107456,19.087850885225876,7.749999999999999,20.333333333333336
97,1,0,9.083600579975583,14.224091727716726,8.307692307692308,15.0
97,1,0,9.011120643245635,16.05554602342103,7.066666666666666,18.0
97,1,0,9.084143994893989,15.097674186924193,7.681818181818182,16.5
97,1,0,9.052866217116225,19.018562354312344,7.571428571428571,20.5
97,1,0,9.29553404928405,15.95446595071595,8.25,17.0
97,1,0,9.485827991452984,17.04750534188035,8.533333333333333,18.0
97,1,0,8.943605852480855,18.127822718947716,8.071428571428571,19.0
97,1,0,8.743299950049945,20.256700049950055,8.0,21.0
97,1,0,9.29336688311689,20.10663311688311,7.9,21.5
97,1,0,9.463191336441334,19.870141996892002,8.333333333333334,21.0
97,1,0,9.025479784104782,16.156338397713398,7.181818181818182,18.0
97,1,0,9.287850052725062,15.069292804417795,8.857142857142858,15.5
97,1,0,9.15963043900544,19.94036956099456,8.1,21.0
97,1,0,9.278172064047062,20.121827935952936,7.9,21.5
97,1,0,9.001429140304138,19.152417013542014,8.153846153846153,20.0
97,1,0,9.13034745809746,21.136319208569205,8.266666666666666,22.0
97,1,0,9.269373265623265,17.9972934010434,8.266666666666666,19.0
97,1,0,9.28013104950605,15.91986895049395,7.2,18.0
97,1,0,9.144505369630373,17.105494630369627,7.75,18.5
97,1,0,8.936861707736707,21.293907523032523,7.230769230769231,23.0
97,1,0,9.242586829836833,17.0907465034965,8.333333333333334,18.0
97,1,0,8.894180056055058,14.4629628010878,7.357142857142858,16.0
97,1,0,8.90911625874126,17.09088374125874,7.5,18.5
97,1,0,9.088828366078362,18.218863941613947,7.3076923076923075,20.0
97,1,0,9.100551420801423,16.166115245865242,7.266666666666667,18.0
97,1,0,9.227856046731043,20.156759337884342,7.884615384615385,21.5
97,1,0,9.346315947940946,21.07035071872572,7.916666666666667,22.5
97,1,0,9.419821317571317,20.913512015762016,7.999999999999999,22.333333333333336
97,1,0,8.817318487068485,15.282681512931514,8.1,16.0
97,1,0,9.1916457015207,19.008354298479297,8.2,20.0
97,1,0,9.115545260295256,16.17016902541903,8.285714285714286,17.0
97,1,0,9.193757978132979,17.05624202186702,7.583333333333334,18.666666666666664
97,1,0,9.69181528194029,19.708184718059712,8.4,21.0
97,1,0,9.301844169719171,20.92892506105006,7.730769230769231,22.5
97,1,0,9.705115814740815,17.9102688006438,8.615384615384615,19.0
97,1,0,8.716823121323124,20.283176878676876,8.0,21.0
97,1,0,9.090256493506494,18.0006525974026,7.590909090909091,19.5
97,1,0,8.71677188089688,17.28322811910312,8.0,18.0
97,1,0,9.17810854423355,22.071891455766448,7.25,24.0
97,1,0,8.792710345210352,16.273956321456314,8.066666666666666,17.0
97,1,0,8.990258408258402,18.34307492507493,8.333333333333334,19.0
97,1,0,9.504578699078698,17.895421300921303,8.4,19.0
97,1,0,9.396115218115217,18.853884781884783,7.25,21.0
97,1,0,9.47799371461872,15.922006285381281,8.9,16.5
97,1,0,9.150030594405592,20.049969405594407,8.2,21.0
97,1,0,8.882258144633148,19.31774185536685,7.7,20.5
97,1,0,9.028481143856139,19.185804570429575,7.714285714285714,20.5
97,1,0,8.543961469086467,14.384609959484962,6.928571428571429,16.0
97,1,0,9.15864663114663,16.14904567654568,8.307692307692308,17.0
97,1,0,9.129937243312241,17.136729423354424,8.266666666666666,18.0
97,1,0,8.836336247086246,19.33033041958042,7.833333333333333,20.333333333333336
97,1,0,8.968900072150072,17.231099927849925,8.2,18.0
97,1,0,9.134593170718171,19.151121114996116,7.285714285714286,21.0
97,1,0,8.84906435231435,16.15093564768565,8.0,17.0
97,1,0,8.80530176767677,18.348544386169383,8.153846153846153,19.0
97,1,0,9.108837509712512,19.1054482045732,7.214285714285714,21.0
97,1,0,8.984014541014531,16.099318792318805,8.083333333333334,17.0
97,1,0,9.255127566877553,17.07820576645578,7.833333333333333,18.5
97,1,0,9.16970983183483,20.03029016816517,8.2,21.0
97,1,0,9.404071109446116,19.995928890553884,8.4,21.0
97,1,0,9.000301656676658,17.213984057609053,7.214285714285714,19.0
97,1,0,8.868464701964697,16.39820196470197,7.766666666666667,17.5
97,1,0,9.072117146742146,22.052882853257856,7.625,23.5
97,1,0,8.898654317904322,18.201345682095678,8.1,19.0
97,1,0,8.910746295371286,19.089253704628714,7.5,20.5
97,1,0,8.815347846597843,18.251318820068825,7.066666666666666,20.0
97,1,0,8.746837509712508,18.336495823620826,8.083333333333334,19.0
97,1,0,9.057104090354086,17.142895909645915,8.2,18.0
97,1,0,9.538139818514818,18.045193514818514,8.083333333333334,19.5
97,1,0,9.078846930846938,22.278295926295918,7.857142857142858,23.5
97,1,0,9.058329809079808,18.208336857586858,7.766666666666667,19.5
97,1,0,9.141100108225107,16.073185606060605,8.214285714285714,17.0
97,1,0,8.966655164280159,15.124253926628931,8.09090909090909,16.0
97,1,0,9.18000362137862,17.01999637862138,7.7,18.5
97,1,0,8.9047488067488,15.16667976467977,7.571428571428571,16.5
97,1,0,9.267428724053723,16.963340506715507,7.730769230769231,18.5
97,1,0,9.186809509934514,17.17033334720834,8.357142857142858,18.0
97,1,0,8.95902589077589,16.207640775890773,7.666666666666667,17.5
97,1,0,9.02472972860473,17.17527027139527,7.7,18.5
97,1,0,9.117881729381736,19.063936452436444,7.681818181818182,20.5
97,1,0,9.268718240093245,20.016996045621042,8.285714285714286,21.0
97,1,0,9.223457597957593,17.062256687756694,8.285714285714286,18.0
97,1,0,9.36826162726163,15.048405039405036,8.416666666666666,16.0
97,1,0,9.208971792096792,16.19102820790321,7.9,17.5
97,1,0,9.111587745587745,21.088412254412255,7.2,23.0
97,1,0,9.173024128649129,21.09364253801754,8.266666666666666,22.0
97,1,0,9.083246878121882,17.07059927572427,8.153846153846153,18.0
97,1,0,9.050454698079697,21.092402444777445,8.142857142857142,22.0
97,1,0,9.03106342268842,18.21893657731158,7.25,20.0
97,1,0,8.87288745976245,18.269969683094693,7.142857142857142,20.0
97,1,0,9.068149739149735,18.003278832278838,8.071428571428571,19.0
97,1,0,9.547516608391609,19.119150058275057,8.166666666666666,20.5
97,1,0,8.756289613164613,18.386567529692528,7.142857142857142,20.0
97,1,0,9.117249417249422,19.049417249417246,8.166666666666666,20.0
97,1,0,8.660691419691426,15.339308580308574,8.0,16.0
97,1,0,9.261247335997332,16.138752664002666,8.9,16.5
97,1,0,9.41462968975469,20.01394173881674,7.428571428571429,22.0
97,1,0,8.812415265290268,22.087584734709733,7.4,23.5
97,1,0,9.137843919968915,17.092925310800315,8.23076923076923,18.0
97,1,0,9.079519966144964,23.1871467005217,8.266666666666666,24.0
97,1,0,8.994395229770237,18.077033341658336,8.071428571428571,19.0
97,1,0,9.41455465367965,16.252112012987016,7.666666666666667,18.0
97,1,0,9.248444999444997,16.084888333888337,7.833333333333333,17.5
97,1,0,9.246950036075033,18.0863832972583,8.833333333333334,18.5
