seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,2,3,9,13.248097041847048,6.75,10.968456078643595,1.0,111.0,110.0,90.0,5.8,7.2,3.3333333333333335
75,2,3,8,13.414291666666665,7.0,11.1339725,1.0,87.0,86.0,24.0,7.6,3.4,4.266666666666667
25,2,3,4,13.068870324120324,7.0,10.25621225274725,1.0,78.0,77.0,7.0,4.0,3.0,2.4
50,2,3,10,12.408011294261298,7.0,9.752935515873022,1.0,91.0,90.0,3.0,3.8,1.5,2.533333333333333
1,2,3,11,12.549887445887455,7.333333333333333,9.880237575757578,1.0,88.0,87.0,21.0,1.8,1.4,2.933333333333333
76,2,3,5,13.555672091797089,7.5,11.019926582167827,1.0,109.0,108.0,10.0,2.0,9.4,2.0
26,2,3,6,12.261917596292593,7.5,9.292848543817287,1.0,81.0,80.0,8.0,1.6,4.1,5.466666666666667
51,2,3,9,12.985930957930949,6.5,10.791108091908097,1.0,101.0,100.0,12.0,4.6,3.8,2.7333333333333334
77,2,3,5,13.164467005217004,7.066666666666666,10.593008460150951,1.0,77.0,76.0,26.0,3.2,3.9,7.066666666666666
2,2,3,4,12.644709373959369,7.142857142857143,10.166380747585741,1.0,86.0,85.0,14.0,7.6,4.7,4.733333333333333
52,2,3,3,13.494833957708956,8.0,11.030024594155854,1.0,108.0,107.0,2.0,12.6,3.6,2.8
27,2,3,8,12.023473040848039,7.0,9.145847856032862,1.0,58.0,57.0,37.0,2.4,6.7,3.2666666666666666
3,2,3,9,13.150374070374077,6.5,10.914412298812302,1.0,70.0,69.0,17.0,4.0,6.5,3.533333333333333
53,2,3,5,13.135686161061162,8.0,10.327049745809735,1.0,85.0,84.0,17.0,5.8,3.2,4.933333333333334
78,2,3,7,13.41833509546009,6.5,11.480698977966489,1.0,119.0,118.0,9.0,6.0,4.6,3.8666666666666667
28,2,3,5,12.63078714341215,8.0,9.440064742479747,1.0,65.0,64.0,11.0,4.8,3.9,5.333333333333333
4,2,3,6,12.946792138417138,7.666666666666667,10.008020952797198,1.0,85.0,84.0,11.0,13.0,7.2,2.533333333333333
54,2,3,6,12.495931512931515,6.769230769230769,10.485492638472646,1.0,91.0,90.0,10.0,8.8,3.8,6.533333333333333
79,2,3,8,12.816301379176371,7.666666666666667,10.08674474261849,1.0,86.0,85.0,7.0,15.2,5.1,3.066666666666667
55,2,3,6,12.907631618381624,8.0,9.917414884282389,1.0,83.0,82.0,78.0,8.2,3.4,2.1333333333333333
29,2,3,4,13.361693972693974,7.5,10.476682524142527,1.0,81.0,80.0,7.0,5.2,5.6,2.6666666666666665
5,2,3,12,13.381410367410368,7.333333333333333,10.949967883227876,1.0,116.0,115.0,43.0,4.8,3.4,4.2
80,2,3,4,12.612422854922851,8.0,8.98024602064602,1.0,65.0,64.0,6.0,5.6,2.4,3.8
56,2,3,7,13.374390123765119,7.0,11.064967555361298,1.0,104.0,103.0,38.0,3.0,2.5,6.133333333333334
81,2,3,5,12.997480547230543,7.142857142857143,10.303253921911406,1.0,103.0,102.0,36.0,7.2,1.4,3.3333333333333335
30,2,3,3,13.576539654789649,7.5,10.94497747724498,1.0,109.0,108.0,6.0,9.2,4.2,2.7333333333333334
6,2,3,8,13.910378565878572,7.5,11.873461503496497,1.0,94.0,93.0,72.0,8.8,3.9,2.8666666666666667
57,2,3,4,13.168664973914971,7.6,10.478963005050497,1.0,91.0,90.0,16.0,12.2,4.7,3.933333333333333
58,2,3,6,12.351832209457221,8.0,8.904087430902425,1.0,68.0,67.0,68.0,6.6,2.5,3.7333333333333334
7,2,3,5,13.703874819624819,8.0,10.884609285714287,1.0,110.0,109.0,67.0,1.6,1.9,2.2666666666666666
82,2,3,6,13.261048909423907,8.0,10.565651542207785,1.0,74.0,73.0,12.0,9.2,4.2,7.733333333333333
31,2,3,4,12.184895881895882,7.0,9.440213512043524,1.0,64.33333333333333,63.33333333333333,32.0,1.0,6.9,2.8666666666666667
83,2,3,3,13.185256923631925,7.857142857142857,9.972172722693973,1.0,76.0,75.0,5.0,2.8,6.0,2.533333333333333
59,2,3,1,12.714164280164276,8.0,9.376384812964822,1.0,95.0,94.0,9.0,7.4,10.9,4.666666666666667
8,2,3,6,12.906368631368634,8.0,9.72350266400267,1.0,54.0,53.0,54.0,10.8,2.9,2.1333333333333333
32,2,3,6,13.642423437673441,7.125,11.356561072816076,1.0,104.0,103.0,50.0,4.8,2.0,2.466666666666667
84,2,3,7,13.226672119547128,8.25,10.470029625374627,1.0,75.0,74.0,21.0,9.8,7.7,3.4
60,2,3,7,12.398464424464429,7.0,10.06305730047731,1.0,161.0,160.0,15.0,6.2,11.0,4.0
9,2,3,6,13.737680139305132,7.0,11.222638313630817,1.0,88.0,87.0,16.0,2.6,3.5,3.7333333333333334
85,2,3,11,12.080355616605623,6.7272727272727275,9.56634618437119,1.0,95.0,94.0,1.0,7.6,10.1,3.2
61,2,3,1,13.92170583583084,8.0,11.128573364968362,1.0,107.0,106.0,48.0,4.8,7.1,2.0
10,2,3,2,12.805130217005207,9.0,9.00446015026639,1.0,74.0,73.0,1.0,9.0,5.5,3.6666666666666665
33,2,3,8,12.923582750582765,8.0,10.029394568764562,1.0,87.0,86.0,13.0,10.8,1.7,4.4
86,2,3,3,13.401403582528587,7.0,11.582838552974792,1.0,111.0,110.0,2.0,11.2,7.9,1.5333333333333334
62,2,3,6,13.158939130314131,6.5,10.926303188478187,1.0,133.0,132.0,1.0,9.0,6.7,2.933333333333333
