seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
75,33,8,1,14.00620197857698,10.5,8.459453162948149,1.0,82.0,81.0,22.0,3.8,3.8,2.933333333333333
25,33,8,0,14.263260822510823,11.0,8.814656558441555,1.6,67.0,65.4,18.0,7.4,4.3,4.333333333333333
0,33,8,1,14.201598332223327,10.0,8.797833217476962,1.0,60.0,59.0,28.0,9.2,2.5,1.9333333333333333
50,33,8,0,13.665216436341447,10.0,8.38779784632036,2.0,59.0,57.0,14.0,4.6,3.9,4.4
76,33,8,0,14.219087093462095,11.5,8.64849380896881,2.0,60.0,58.0,21.0,8.0,4.1,3.3333333333333335
26,33,8,0,13.737034826284829,11.0,7.647612835497833,1.8888888888888888,75.0,73.11111111111111,18.0,6.0,4.5,2.933333333333333
51,33,8,0,13.89860332722832,11.0,8.270103371489624,2.0,64.0,62.0,26.0,5.2,3.7,3.933333333333333
1,33,8,1,13.669008644133639,10.5,7.9964831711344155,1.0,50.0,49.0,12.0,5.2,3.9,2.4
27,33,8,0,14.031356088356086,11.0,8.205855811965804,2.3076923076923075,57.0,54.69230769230769,17.0,4.6,6.0,3.2
77,33,8,0,14.092084443334459,11.0,8.574140712065716,2.2222222222222223,54.0,51.77777777777778,33.0,3.4,3.1,2.933333333333333
52,33,8,0,13.956448828948826,11.0,8.255351828726825,2.3846153846153846,47.0,44.61538461538461,10.0,6.0,2.6,5.333333333333333
28,33,8,0,13.837724594849597,11.0,7.90990814935064,1.8666666666666667,58.0,56.13333333333333,11.0,8.4,4.9,1.8666666666666667
2,33,8,0,14.003701257076258,10.666666666666666,8.523890723859473,2.466666666666667,47.0,44.53333333333333,29.0,2.6,4.9,2.8666666666666667
78,33,8,0,13.945105616605613,11.0,8.3380425030525,1.5,54.0,52.5,16.0,6.0,3.8,2.2666666666666666
53,33,8,0,13.386697635697633,10.333333333333334,7.787907938727934,1.9230769230769231,59.0,57.07692307692308,21.0,3.0,2.3,5.2
3,33,8,0,14.420022186147184,10.666666666666666,9.140783138528143,1.7142857142857142,57.0,55.285714285714285,30.0,9.2,3.9,2.2
29,33,8,0,14.086164585414583,10.333333333333334,8.685319935897425,2.0,57.0,55.0,11.0,2.6,5.7,4.333333333333333
79,33,8,0,14.119427364302364,11.5,8.302541954295698,1.8333333333333333,51.0,49.166666666666664,18.0,6.6,5.2,4.0
54,33,8,0,13.679767662892653,11.0,7.841185869685871,2.1818181818181817,47.0,44.81818181818182,14.0,5.4,2.7,3.066666666666667
4,33,8,0,14.154796564546562,11.5,8.340925346320347,1.7,56.0,54.3,23.0,7.2,4.2,3.933333333333333
30,33,8,0,14.41275684038185,12.0,8.674000292624049,1.9,46.0,44.1,13.0,7.6,5.8,2.8
5,33,8,0,14.149843836718846,11.0,8.509620245726499,1.7,56.0,54.3,30.0,5.2,1.7,5.066666666666666
80,33,8,0,13.918048562548563,11.333333333333334,8.019686359751361,1.5384615384615385,55.0,53.46153846153846,20.0,7.6,4.3,3.6666666666666665
55,33,8,0,13.873149850149849,11.0,8.233943116883134,1.9285714285714286,82.0,80.07142857142857,21.0,8.4,3.7,3.1333333333333333
31,33,8,0,13.349404886779887,12.0,6.919993943972695,1.6666666666666667,45.0,43.333333333333336,38.0,6.4,6.0,1.8666666666666667
6,33,8,0,14.45507936507936,11.0,9.148820634920646,2.2222222222222223,53.0,50.77777777777778,49.0,5.6,7.4,4.133333333333334
81,33,8,0,13.89042718392718,11.0,8.050420647685643,1.5833333333333333,48.0,46.416666666666664,33.0,4.2,3.7,2.3333333333333335
32,33,8,0,14.329784743034743,11.0,8.476136719669208,1.75,45.0,43.25,34.0,4.4,2.5,2.4
7,33,8,0,14.52434328171828,11.0,9.178371842324344,1.7,59.0,57.3,50.0,7.0,6.5,3.533333333333333
56,33,8,0,14.326095806970814,11.0,8.780428144771907,1.6,56.0,54.4,25.0,3.0,4.8,2.6666666666666665
82,33,8,0,14.231060286935287,10.0,8.932462373321103,2.3636363636363638,59.0,56.63636363636363,13.0,7.8,3.7,2.6
33,33,8,1,13.865840784215784,11.0,8.18149403929404,1.0,46.0,45.0,12.0,5.2,3.5,4.533333333333333
57,33,8,0,13.801470598845594,10.5,8.212156854256852,2.4285714285714284,49.0,46.57142857142857,16.0,10.2,3.8,2.933333333333333
83,33,8,0,13.925959734709732,11.5,8.0855301989677,1.8333333333333333,54.0,52.166666666666664,11.0,5.8,5.7,2.4
8,33,8,0,14.17986803474304,12.0,8.164480156787665,2.0,52.0,50.0,52.0,2.6,4.8,3.2666666666666666
34,33,8,0,13.939961413586405,11.0,8.072332026723272,2.25,46.0,43.75,26.0,3.0,4.6,3.4
58,33,8,0,13.764955183705178,10.333333333333334,8.152052967865453,1.7,46.0,44.3,38.0,6.2,1.7,3.2
84,33,8,0,14.124286713286724,12.0,8.138875431235434,1.8888888888888888,52.0,50.111111111111114,18.0,7.6,4.5,4.0
9,33,8,0,14.004030441780449,12.0,8.166775646575653,1.75,51.0,49.25,21.0,5.4,3.4,4.266666666666667
35,33,8,0,15.009218337218334,12.0,9.393362797202784,1.6666666666666667,60.0,58.333333333333336,31.0,3.4,2.5,2.4
59,33,8,0,14.061270646020638,11.5,8.42448826923076,1.4166666666666667,60.0,58.583333333333336,12.0,8.8,2.5,4.0
85,33,8,0,13.764045967920966,11.0,7.898763225663224,2.2,57.0,54.8,11.0,4.4,4.6,2.2
10,33,8,0,13.539600024975027,11.0,7.599798645937394,1.4,42.0,40.6,14.0,1.4,5.3,2.6666666666666665
36,33,8,0,14.357694763569766,11.0,9.008600574841829,2.2857142857142856,56.0,53.714285714285715,24.0,4.2,5.4,3.2
60,33,8,0,13.727153929403942,10.0,8.310548395770905,1.5714285714285714,73.0,71.42857142857143,14.0,5.8,2.4,2.8666666666666667
86,33,8,0,13.921872974247977,10.0,8.384845431374172,1.5,67.0,65.5,5.0,7.0,3.2,4.666666666666667
11,33,8,0,14.064334276834286,11.5,8.050769216894203,1.4444444444444444,48.0,46.55555555555556,14.0,5.6,4.4,2.8666666666666667
87,33,8,0,14.226071608946608,11.0,8.444967725468972,1.7333333333333334,51.0,49.266666666666666,36.0,7.0,4.7,4.666666666666667
61,33,8,0,14.081768967143978,10.0,8.710402515956266,1.8571428571428572,57.0,55.142857142857146,37.0,4.6,4.9,3.6666666666666665
37,33,8,0,14.67627866577866,13.0,8.863977067377073,1.5833333333333333,59.0,57.416666666666664,26.0,2.8,2.7,3.6666666666666665
12,33,8,0,14.125419108669112,10.0,8.79968147741148,2.2,53.0,50.8,16.0,5.6,2.9,4.466666666666667
