seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
75,50,140,12,12.414934662559654,6.0,10.647671229048735,1.0,73.0,72.0,23.0,10.0,4.7,3.4
25,50,140,19,13.137926282051286,5.5,12.405503231351984,1.0,129.0,128.0,6.0,14.4,3.0,2.933333333333333
50,50,140,8,12.9688175019425,6.0,11.883483707264956,1.0,179.0,178.0,2.0,2.0,1.1,4.266666666666667
0,50,140,13,13.217714632589626,5.0,13.237621724386736,1.0,171.0,170.0,25.0,5.8,2.2,6.533333333333333
76,50,140,13,13.22790621878121,5.0,12.62165928613055,1.0,108.0,107.0,13.0,10.6,7.7,1.8666666666666667
26,50,140,10,11.719020576645573,6.583333333333333,9.471804103119098,1.0,88.0,87.0,12.0,12.0,3.9,3.2666666666666666
1,50,140,16,11.797129162504163,6.0,10.036365359640365,1.0,76.0,75.0,31.0,1.2,2.7,3.533333333333333
51,50,140,15,12.554333707958715,5.625,11.543993131035634,1.0,112.0,111.0,11.0,6.0,6.0,3.0
77,50,140,13,13.316824536574535,6.5,12.125906856754371,1.0,94.0,93.0,33.0,6.0,6.4,3.8666666666666667
27,50,140,17,12.75277639027639,5.5,11.847695263070268,1.0,111.0,110.0,5.0,2.0,6.5,1.9333333333333333
2,50,140,18,12.848669413919422,5.5,11.732785045787539,1.0,99.0,98.0,20.0,9.8,4.9,3.2666666666666666
52,50,140,9,12.457922535797534,6.0,10.829515760905753,1.0,84.0,83.0,1.0,5.6,2.8,3.933333333333333
78,50,140,13,12.704662629037632,6.0,11.191066514735253,1.0,114.0,113.0,4.0,6.0,3.6,3.1333333333333333
28,50,140,15,11.393289224664217,6.666666666666667,9.296628229548224,1.0,85.0,84.0,8.0,4.4,7.7,3.7333333333333334
53,50,140,8,12.76549679487179,6.25,10.949774227855466,1.0,115.0,114.0,4.0,5.0,2.6,7.666666666666667
3,50,140,14,12.51105742868243,6.285714285714286,10.742923245643265,1.0,113.0,112.0,8.0,4.4,2.3,6.8
79,50,140,16,12.782526223776221,6.0,11.440102909590399,1.0,133.0,132.0,5.0,6.8,4.0,5.133333333333334
29,50,140,13,13.316742937617938,6.0,12.13490509296259,1.0,97.0,96.0,14.0,3.4,5.3,2.0
54,50,140,17,12.363634712509711,5.0,11.644957568542573,1.0,113.0,112.0,5.0,10.8,4.4,2.6666666666666665
4,50,140,13,13.259814199689206,6.666666666666667,11.975141097513585,1.0,172.0,171.0,8.0,11.8,3.9,3.2666666666666666
80,50,140,10,13.343006188256195,6.5,11.934959682262184,1.0,103.0,102.0,10.0,2.6,2.8,3.2
30,50,140,17,13.463238164613156,5.0,12.842594244783008,1.0,186.0,185.0,4.0,15.2,3.6,8.4
55,50,140,18,12.210203005328005,6.0,10.73219336802086,1.0,139.0,138.0,11.0,3.4,9.2,2.2666666666666666
5,50,140,9,13.591717449217452,6.0,12.626887720612714,1.0,120.0,119.0,64.0,5.0,5.3,5.866666666666666
81,50,140,13,12.941883130758134,6.0,12.245801940698202,1.0,121.0,120.0,57.0,1.2,4.5,7.2
31,50,140,20,11.472906954156949,7.0,9.455235285547788,1.0,78.0,77.0,14.0,1.2,2.3,7.133333333333334
56,50,140,9,13.633868894993894,5.076923076923077,13.196221507936505,1.0,119.0,118.0,84.0,2.6,3.8,4.933333333333334
6,50,140,9,13.300413988788995,6.5,11.973105639499385,1.0,117.0,116.0,112.0,4.2,3.8,6.133333333333334
82,50,140,11,12.72703477078477,6.142857142857143,11.38067545648796,1.0,86.0,85.0,17.0,6.8,1.4,1.6
32,50,140,11,13.699390886890887,6.0,12.576859376734365,1.0,114.0,113.0,41.0,5.6,1.4,2.066666666666667
57,50,140,14,12.881703282828287,6.0,11.722912828282837,1.0,91.0,90.0,14.0,4.6,3.3,4.266666666666667
7,50,140,17,13.816711441336444,5.5,12.971804229797971,1.0,108.0,107.0,63.0,8.4,3.2,3.2666666666666666
83,50,140,9,12.325585081585077,6.428571428571429,10.714904801864806,1.0,78.0,77.0,3.0,13.2,8.2,2.533333333333333
33,50,140,14,12.4910757992008,6.8,10.80431289751916,1.0,98.0,97.0,15.0,4.4,4.7,8.4
58,50,140,16,12.628640290265286,6.0,11.443675034548788,1.0,136.0,135.0,69.0,15.2,1.6,2.8666666666666667
8,50,140,14,13.117755550005556,6.0,12.021807907925425,1.0,112.0,111.0,41.0,2.0,7.5,2.8
84,50,140,13,12.515174617049617,7.0,10.859897770978998,1.0,136.0,135.0,10.0,4.0,6.6,3.8666666666666667
34,50,140,20,12.519552156177157,5.666666666666667,11.729900679320703,1.0,148.0,147.0,4.0,9.6,4.8,4.8
59,50,140,18,12.752358058608058,5.5,12.051511217948711,1.0,135.0,134.0,8.0,28.6,12.6,4.0
9,50,140,14,12.793137945387947,6.0,11.509136888944402,1.0,168.0,167.0,29.0,1.8,12.6,4.333333333333333
85,50,140,15,10.936576381951387,6.0,9.061040351176606,1.0,66.0,65.0,1.0,5.6,4.9,4.866666666666666
35,50,140,19,13.984702075702076,6.090909090909091,13.235165067155064,1.0,145.0,144.0,96.0,3.6,2.6,3.533333333333333
60,50,140,16,12.12011671661672,5.8,10.969303639693626,1.0,98.0,97.0,27.0,20.2,6.3,3.2
10,50,140,7,12.516789599289591,6.75,10.384172552447534,1.0,91.0,90.0,1.0,3.2,11.0,6.2
86,50,140,10,12.75529585692086,6.0,11.561200986790972,1.0,134.0,133.0,2.0,9.0,3.4,1.4
36,50,140,19,13.692150197025194,6.0,13.269628649544897,1.0,116.0,115.0,46.0,3.0,3.7,5.0
61,50,140,14,13.156185564435564,6.0,11.733369417249412,1.0,104.0,103.0,55.0,4.4,9.5,1.9333333333333333
11,50,140,20,12.303704781329781,5.666666666666667,11.123732507631262,1.0,92.0,91.0,4.0,4.0,10.9,3.933333333333333
87,50,140,18,13.045536852036856,4.9,13.01556490731491,1.0,122.0,121.0,30.0,1.6,4.0,4.4
37,50,140,16,13.565001276501285,6.0,12.492949272394284,1.0,88.0,87.0,11.0,1.6,1.8,9.466666666666667
62,50,140,18,12.413204365079364,5.125,12.193003869047615,1.0,153.0,152.0,1.0,10.6,13.5,2.6666666666666665
12,50,140,17,13.147141247641247,5.25,12.8180532017982,1.0,164.0,163.0,1.0,3.6,4.9,4.466666666666667
88,50,140,15,12.149847291597291,7.0,10.118179539627045,1.0,117.0,116.0,13.0,1.2,2.9,5.2
38,50,140,12,12.245905011655005,5.7,10.963544627039614,1.0,115.0,114.0,2.0,2.0,11.7,3.066666666666667
63,50,140,15,12.936946900321907,5.833333333333333,11.963809735819714,1.0,132.0,131.0,32.0,1.4,3.7,1.9333333333333333
13,50,140,17,12.546312257187255,5.5,11.693861591880356,1.0,172.0,171.0,48.0,2.6,5.2,3.8
89,50,140,13,13.566343115218109,6.25,13.007004815601054,1.0,154.0,153.0,32.0,15.8,4.9,4.2
39,50,140,10,13.453635392385388,6.5,12.12872480574981,1.0,117.0,116.0,77.0,14.0,5.1,4.666666666666667
64,50,140,15,11.335047397047395,7.0,9.064388228438235,1.0,69.0,68.0,10.0,12.0,14.0,10.133333333333333
14,50,140,15,13.047768106893104,5.0,12.421053441558445,1.0,169.0,168.0,14.0,1.6,3.7,1.3333333333333333
90,50,140,18,12.170734792984797,6.0,10.81818510961262,1.0,98.0,97.0,12.0,5.4,13.6,3.1333333333333333
40,50,140,22,11.74630944055944,5.285714285714286,10.483658385780865,1.0,97.0,96.0,8.0,1.0,11.7,2.3333333333333335
65,50,140,21,12.7592614052614,5.6,11.657498648018652,1.0,120.0,119.0,5.0,5.6,8.9,2.8666666666666667
15,50,140,16,13.067309204684207,6.0,12.014492788184041,1.0,101.0,100.0,1.0,14.0,5.9,2.0
91,50,140,15,12.154187506937514,6.0,10.781857793872788,1.0,113.0,112.0,6.0,3.6,7.0,2.533333333333333
41,50,140,8,13.346067418692412,6.0,12.417813356643343,1.0,148.0,147.0,10.0,3.4,4.9,2.6
66,50,140,18,11.554041569541573,6.0,9.732576780441791,1.0,69.0,68.0,1.0,3.2,5.6,2.2
16,50,140,14,11.73805772005772,6.166666666666667,9.798318037518028,1.0,85.0,84.0,35.0,8.8,2.1,1.5333333333333334
92,50,140,14,13.13629914529915,5.571428571428571,12.598094786324788,1.0,151.0,150.0,4.0,7.6,2.9,5.466666666666667
67,50,140,16,12.60032206682207,6.375,10.742063201243218,1.0,110.0,109.0,14.0,3.2,2.6,2.066666666666667
42,50,140,16,12.140674811299814,6.0,10.924773688811173,1.0,115.0,114.0,2.0,5.4,7.1,4.8
17,50,140,15,13.111287892662897,5.9,12.14668408355533,1.0,133.0,132.0,13.0,2.6,1.9,4.2
93,50,140,17,12.97798848373849,6.0,11.617063806748813,1.0,93.0,92.0,16.0,20.8,1.6,6.066666666666666
68,50,140,16,12.45571737984239,6.0,11.214742711732713,1.0,73.0,72.0,18.0,4.0,7.6,4.0
43,50,140,11,12.615552600177597,6.0,11.519457210567207,1.0,147.0,146.0,9.0,7.2,7.2,7.0
18,50,140,14,12.8285685980686,6.5,11.454009493284497,1.0,125.0,124.0,51.0,7.4,2.0,7.4
94,50,140,17,12.345132853257851,6.4,10.44465627844377,1.0,78.0,77.0,12.0,2.8,2.9,2.0
69,50,140,15,12.89100536963037,5.5,11.728087254412253,1.0,143.0,142.0,1.0,22.2,2.7,2.7333333333333334
44,50,140,15,13.121975108225104,7.0,11.376807521645015,1.0,141.0,140.0,40.0,5.6,4.4,6.6
19,50,140,15,12.489600233100232,5.5,11.244263669663667,1.0,180.0,179.0,20.0,32.2,2.3,2.6
95,50,140,19,11.727743423243417,5.75,10.859974505494515,1.0,96.0,95.0,96.0,2.4,2.4,6.6
70,50,140,16,12.062950299700303,6.333333333333333,10.806784615939621,1.0,83.0,82.0,9.0,7.8,2.7,2.2666666666666666
45,50,140,11,13.721410478410476,6.0,12.870152446442457,1.0,163.0,162.0,30.0,13.6,2.0,4.533333333333333
20,50,140,9,13.53829337329338,6.666666666666667,12.072271978021979,1.0,144.0,143.0,9.0,4.2,5.7,1.8666666666666667
96,50,140,16,12.122419927294924,6.0,10.41988934176934,1.0,141.0,140.0,1.0,1.8,2.9,3.533333333333333
71,50,140,14,13.845361638361634,6.25,13.276846696636703,1.0,156.0,155.0,36.0,3.8,4.3,7.0
46,50,140,9,13.60785972360972,6.0,12.839060666000648,1.0,132.0,131.0,3.0,7.6,6.3,1.8
21,50,140,13,12.504404623154619,5.25,11.639983197358205,1.0,114.0,113.0,7.0,2.6,2.7,3.8666666666666667
97,50,140,16,12.292897741147735,6.333333333333333,10.99788243284493,1.0,116.0,115.0,1.0,3.0,1.8,2.2
72,50,140,16,12.344741744366743,6.0,11.357523962703958,1.0,118.0,117.0,1.0,6.2,4.9,5.4
