seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,145,16,13.140196192696191,5.375,12.304480322455325,1.0,94.0,93.0,6.0,2.2,4.5,2.3333333333333335
0,50,145,7,13.337892052392048,6.0,12.545175053280056,1.0,147.0,146.0,26.0,8.6,1.7,4.733333333333333
50,50,145,8,12.342034937284932,6.0,11.210497262182269,1.0,132.0,131.0,2.0,1.4,3.3,3.8
75,50,145,10,12.408417152292152,6.428571428571429,10.12361302253304,1.0,81.0,80.0,18.0,5.0,11.2,2.3333333333333335
1,50,145,24,11.87296857309357,5.0,11.07842473235099,1.0,78.0,77.0,31.0,22.8,3.1,2.2666666666666666
26,50,145,19,11.394991730491737,6.0,9.544269330114327,1.0,74.0,73.0,9.0,2.6,3.8,4.266666666666667
51,50,145,15,12.695036838161837,6.0,11.469729739010972,1.0,92.0,91.0,11.0,2.4,4.6,3.933333333333333
76,50,145,18,12.919935259185252,6.428571428571429,11.857490808080799,1.0,116.0,115.0,13.0,2.0,4.2,2.0
2,50,145,21,12.79996633921634,6.0,11.645018850038852,1.0,114.0,113.0,21.0,2.6,4.9,2.8
27,50,145,15,12.505125291375288,5.166666666666667,12.251738607226091,1.0,126.0,125.0,5.0,3.2,4.8,4.0
52,50,145,20,12.637437354312354,6.0,11.321067975774223,1.0,109.0,108.0,1.0,3.4,1.6,3.466666666666667
77,50,145,13,13.364585442335445,5.666666666666667,12.847498818958812,1.0,112.0,111.0,35.0,3.2,2.8,3.6666666666666665
3,50,145,16,12.611468045843043,6.0,11.563432643745157,1.0,104.0,103.0,9.0,5.6,1.6,9.733333333333333
28,50,145,16,11.577354562104567,5.2,10.591382770562776,1.0,102.0,101.0,8.0,5.0,8.6,2.6
53,50,145,10,12.891809634809638,6.5,11.18954517149515,1.0,106.0,105.0,4.0,17.6,3.2,3.1333333333333333
78,50,145,25,12.597283230658237,5.4,11.917273221084464,1.0,114.0,113.0,5.0,6.8,3.1,2.933333333333333
4,50,145,16,13.351986804861799,6.5,11.778050114468856,1.0,156.0,155.0,1.0,9.4,3.3,1.7333333333333334
29,50,145,10,13.204975274725271,7.0,11.372213846153842,1.0,119.0,118.0,9.0,2.6,1.9,4.666666666666667
54,50,145,13,12.429997183372183,6.8,10.417001689976706,1.0,114.0,113.0,5.0,3.6,3.5,4.2
79,50,145,21,12.728326132201133,5.2,11.982056125541135,1.0,137.0,136.0,5.0,4.2,3.0,5.0
5,50,145,21,13.791810758685763,6.0,13.105670749389512,1.0,154.0,153.0,62.0,1.4,4.6,4.8
30,50,145,13,13.614946234321238,5.25,13.178544087162857,1.0,187.0,186.0,4.0,6.4,9.4,9.0
55,50,145,15,12.528687770562774,6.0,11.120194426406933,1.0,101.0,100.0,11.0,8.6,4.3,2.466666666666667
80,50,145,13,13.235396658896667,6.0,11.907595337995335,1.0,98.0,97.0,4.0,10.8,7.5,4.466666666666667
6,50,145,11,13.585135739260748,5.0,13.019115485764235,1.0,128.0,127.0,128.0,11.8,3.1,2.8
31,50,145,23,11.804863636363642,6.0,10.37336244588746,1.0,77.0,76.0,14.0,3.6,1.9,3.2666666666666666
56,50,145,9,13.51527744477745,5.363636363636363,12.813083513153508,1.0,138.0,137.0,109.0,2.0,5.5,4.0
81,50,145,18,12.836859376734374,6.0,11.604480519758013,1.0,153.0,152.0,64.0,1.2,3.6,3.8666666666666667
7,50,145,13,13.734707417582417,6.0,12.960254322344321,1.0,110.0,109.0,63.0,3.0,1.7,2.7333333333333334
32,50,145,9,13.882924062049055,6.111111111111111,12.639241470057724,1.0,118.0,117.0,41.0,5.6,1.6,2.6
57,50,145,15,12.836241078366088,5.0,12.214067406898659,1.0,112.0,111.0,16.0,2.6,4.1,6.4
82,50,145,13,12.981961316461327,6.0,11.788448716283716,1.0,93.0,92.0,19.0,11.4,2.3,2.6666666666666665
33,50,145,12,11.89181833444333,6.0,10.206279563630812,1.0,115.0,114.0,14.0,9.6,2.7,3.7333333333333334
8,50,145,19,12.789342435342437,6.0,11.815824244644235,1.0,134.0,133.0,37.0,6.8,2.8,2.533333333333333
58,50,145,9,12.62621325896326,5.5,11.565177717837699,1.0,128.0,127.0,71.0,9.4,1.8,1.7333333333333334
83,50,145,19,12.364723928848932,5.0,11.873655139027624,1.0,109.0,108.0,3.0,2.2,7.8,6.666666666666667
34,50,145,18,12.535853937728932,5.909090909090909,11.22582376373626,1.0,152.0,151.0,3.0,3.2,3.5,5.6
9,50,145,12,13.154108336108328,6.166666666666667,11.518105026085017,1.0,184.0,183.0,20.0,2.4,3.2,4.666666666666667
59,50,145,19,12.794608738483745,6.0,11.48923475690976,1.0,138.0,137.0,8.0,1.6,15.8,6.066666666666666
84,50,145,9,12.272378912753911,7.25,9.942639380203135,1.0,171.0,170.0,10.0,4.6,7.6,3.1333333333333333
