seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,39,7,0,13.935502969252973,11.0,7.9365976245976135,1.8,69.0,67.2,30.0,5.2,3.1,3.0
75,39,7,0,14.313132603507606,12.0,7.921968613053629,1.6666666666666667,48.0,46.333333333333336,23.0,5.8,2.1,3.0
50,39,7,0,13.991757534132537,11.0,8.130421853979362,1.7857142857142858,63.0,61.214285714285715,18.0,5.6,2.9,3.4
25,39,7,0,14.27211151348651,12.0,8.139147443806202,2.125,42.0,39.875,14.0,7.2,3.7,2.8
1,39,7,0,14.085207806082808,11.75,7.916683797313792,1.8888888888888888,44.0,42.111111111111114,11.0,3.8,2.3,3.4
76,39,7,0,14.326697150072158,11.0,8.608775003607485,2.4,48.0,45.6,15.0,5.8,2.4,3.3333333333333335
51,39,7,0,14.105070554445554,11.0,8.079276889776885,2.125,49.0,46.875,21.0,9.0,7.1,3.066666666666667
26,39,7,0,14.106187215562217,11.5,8.276112099705848,1.5555555555555556,56.0,54.44444444444444,19.0,7.4,4.3,2.6666666666666665
2,39,7,0,14.092774988899981,10.5,8.44172417443667,2.125,51.0,48.875,26.0,4.0,5.0,3.2666666666666666
77,39,7,0,14.066671717171719,10.333333333333334,8.305662676767666,2.0,52.0,50.0,34.0,5.6,4.4,3.4
52,39,7,0,13.957783896658889,12.0,8.048416654040404,2.0,64.0,62.0,9.0,5.6,4.0,2.0
3,39,7,0,14.47428564491064,11.333333333333334,8.574800053418805,1.75,55.0,53.25,31.0,5.4,2.6,3.3333333333333335
78,39,7,0,14.102295190920183,11.0,8.41214089535465,2.0,62.0,60.0,17.0,6.4,6.4,3.2
27,39,7,0,14.153273143523144,12.0,7.945848753746256,2.1333333333333333,50.0,47.86666666666667,19.0,5.0,4.2,3.466666666666667
53,39,7,0,13.694944444444443,11.333333333333334,7.8131961111111075,1.8181818181818181,59.0,57.18181818181818,26.0,9.0,6.0,4.6
4,39,7,0,13.982575771450765,10.5,8.347272716172709,2.0,65.0,63.0,24.0,5.8,5.5,3.3333333333333335
28,39,7,0,13.837999999999996,12.0,7.516173333333331,1.7857142857142858,50.0,48.214285714285715,13.0,3.0,7.1,3.2
79,39,7,0,13.898503829503827,11.5,7.915908488178486,1.9333333333333333,55.0,53.06666666666667,18.0,3.4,4.9,1.9333333333333333
5,39,7,0,14.546410367410367,11.0,8.897776832056836,1.8,59.0,57.2,33.0,5.0,4.6,2.933333333333333
54,39,7,0,13.828810703185702,11.0,8.007694318181832,2.2,52.0,49.8,12.0,3.2,4.5,2.6666666666666665
29,39,7,0,14.082438450438444,11.0,8.139927317127329,2.1,40.0,37.9,11.0,8.2,5.2,3.066666666666667
80,39,7,0,13.817871253746256,12.0,7.245118675907424,2.0,46.0,44.0,22.0,5.4,2.7,3.8
30,39,7,0,14.495714757464766,11.0,8.550180565545574,2.0,55.0,53.0,14.0,8.2,3.5,5.133333333333334
55,39,7,0,14.323684856809857,11.0,8.712174902181149,1.25,64.0,62.75,28.0,8.8,3.7,2.466666666666667
6,39,7,0,14.327039613164608,12.0,8.432079266011755,2.1666666666666665,51.0,48.833333333333336,51.0,4.4,3.0,3.4
81,39,7,0,13.923404581529585,11.5,7.897042288961042,1.8333333333333333,47.0,45.166666666666664,28.0,7.2,2.7,2.4
56,39,7,0,14.395675047175052,12.0,8.158676209901207,2.0,53.0,51.0,27.0,3.6,4.7,4.666666666666667
31,39,7,0,13.510360819735814,11.0,7.281607736013985,2.4285714285714284,59.0,56.57142857142857,43.0,3.4,3.8,4.133333333333334
7,39,7,0,14.333212065712067,12.0,8.01843398545899,1.8181818181818181,51.0,49.18181818181818,40.0,4.8,2.7,2.7333333333333334
82,39,7,0,14.408670315795312,11.0,8.575050268065262,2.4166666666666665,46.0,43.583333333333336,16.0,8.2,3.0,3.4
32,39,7,0,14.489210705960701,12.0,8.639278792873794,1.6,50.0,48.4,33.0,3.2,4.9,3.066666666666667
57,39,7,0,13.632937964812971,11.2,7.931010637279389,2.0,36.0,34.0,16.0,11.2,5.5,3.8
8,39,7,0,14.131705544455553,12.0,8.274635564435567,2.3333333333333335,54.0,51.666666666666664,51.0,4.4,2.9,2.7333333333333334
83,39,7,0,14.255204337329333,12.0,8.1835447036297,2.0833333333333335,45.0,42.916666666666664,11.0,5.6,4.6,3.6
33,39,7,0,13.907326506826513,12.0,7.880065529470544,1.9333333333333333,51.0,49.06666666666667,15.0,3.8,4.5,3.8666666666666667
9,39,7,0,14.163456682206675,11.0,8.19429885392386,1.6363636363636365,45.0,43.36363636363637,19.0,4.2,4.5,3.2666666666666666
84,39,7,0,14.174147172272177,12.0,8.350532652070147,2.0,50.0,48.0,20.0,8.6,5.2,2.2666666666666666
58,39,7,0,13.812294511044515,10.5,8.049945783383281,2.5714285714285716,52.0,49.42857142857143,35.0,7.0,2.9,4.0
34,39,7,0,14.34167454767455,12.0,8.14282655566656,2.1333333333333333,58.0,55.86666666666667,27.0,9.8,2.5,2.1333333333333333
85,39,7,0,13.824727647352642,11.0,7.84714271936396,2.090909090909091,42.0,39.90909090909091,14.0,6.4,3.7,3.2666666666666666
10,39,7,0,13.809093253968259,11.0,7.820604067460318,1.8666666666666667,52.0,50.13333333333333,14.0,4.0,5.0,2.6666666666666665
59,39,7,0,13.910805763680763,11.333333333333334,7.881108146020658,2.0,53.0,51.0,15.0,3.6,3.0,3.533333333333333
35,39,7,0,14.995780941280936,12.0,9.608290865800841,1.9285714285714286,53.0,51.07142857142857,33.0,4.8,2.8,3.533333333333333
86,39,7,1,14.167983724608728,11.0,8.44563936147187,1.0,62.0,61.0,5.0,5.0,3.8,3.066666666666667
11,39,7,0,14.102259393384397,12.0,7.842169891358646,1.5555555555555556,44.0,42.44444444444444,15.0,9.4,5.1,3.0
60,39,7,0,13.954284437784436,11.0,7.964905783105789,2.25,49.0,46.75,14.0,5.6,5.0,4.6
36,39,7,0,14.547667318792316,11.0,8.823056138444887,1.9333333333333333,52.0,50.06666666666667,37.0,4.4,3.3,1.9333333333333333
87,39,7,0,14.171302239427236,11.666666666666666,8.016152474608717,1.6,55.0,53.4,33.0,2.6,4.7,3.0
12,39,7,0,14.306847319347323,11.0,8.417855477855475,2.1,59.0,56.9,16.0,3.6,2.1,4.066666666666666
61,39,7,0,14.157691031191028,11.0,8.680334329004324,1.8666666666666667,54.0,52.13333333333333,38.0,4.4,7.0,3.2
37,39,7,0,14.485843711843708,11.5,8.615457533577533,1.8461538461538463,44.0,42.15384615384615,23.0,8.0,3.0,3.8
88,39,7,0,13.863299242424246,12.0,7.525296666666669,1.8571428571428572,45.0,43.142857142857146,19.0,5.4,2.4,2.2
13,39,7,0,14.421701340326349,11.0,8.604204900932407,2.2,58.0,55.8,32.0,2.4,2.8,2.2
62,39,7,0,14.021120185370178,12.0,8.009348114663114,1.3846153846153846,47.0,45.61538461538461,23.0,9.0,5.4,4.066666666666666
89,39,7,0,14.298630383505373,11.0,8.596442722693952,2.5,47.0,44.5,21.0,5.4,2.5,3.2
38,39,7,0,13.726998723498728,11.0,7.778401021201032,1.7272727272727273,48.0,46.27272727272727,33.0,6.4,3.0,2.2666666666666666
14,39,7,0,14.185926448551445,12.0,8.098695899100907,1.6666666666666667,58.0,56.333333333333336,15.0,6.2,5.0,2.533333333333333
90,39,7,0,14.019884698634701,11.0,8.114291088078597,2.1666666666666665,59.0,56.833333333333336,19.0,5.0,3.2,4.066666666666666
63,39,7,0,14.114325230325226,12.0,8.293539815739813,1.8333333333333333,55.0,53.166666666666664,31.0,5.8,4.6,4.133333333333334
39,39,7,0,14.330288350538353,11.75,8.424133102730615,2.0,47.0,45.0,31.0,8.6,5.0,3.8666666666666667
15,39,7,0,14.455366341991336,12.0,8.569605275974032,2.1333333333333333,45.0,42.86666666666667,31.0,5.4,5.6,2.4
91,39,7,0,13.67557031857031,11.0,7.6048998912198975,1.875,46.0,44.125,23.0,3.8,5.7,2.4
40,39,7,0,13.856415362415357,11.0,7.692226837606837,2.3333333333333335,45.0,42.666666666666664,12.0,4.6,3.0,3.533333333333333
64,39,7,0,13.351603549228548,10.666666666666666,7.377803649822392,1.75,40.0,38.25,21.0,5.2,2.8,2.533333333333333
16,39,7,0,14.236717379842375,12.0,8.215360443722929,1.8333333333333333,48.0,46.166666666666664,27.0,8.4,3.3,3.2
92,39,7,0,13.967443611943617,11.5,7.880029571539556,2.0,58.0,56.0,21.0,4.8,3.7,3.066666666666667
41,39,7,0,14.422178252303258,12.0,8.288256079059828,2.0,47.0,45.0,22.0,10.6,3.8,2.8
65,39,7,0,14.261445970695975,10.25,8.836758901098914,2.0,58.0,56.0,16.0,5.6,3.0,3.2666666666666666
17,39,7,0,14.123558025308027,12.0,8.076642345154847,1.875,50.0,48.125,20.0,6.4,4.9,2.3333333333333335
93,39,7,0,14.601930028305024,12.5,8.55492964119215,2.0,55.0,53.0,33.0,5.2,2.3,2.6666666666666665
66,39,7,0,13.873160964035968,11.5,8.02527639985016,2.1538461538461537,45.0,42.84615384615385,14.0,4.6,4.9,2.533333333333333
42,39,7,0,13.704856837606831,11.0,7.727781196581211,2.6,56.0,53.4,10.0,5.8,5.2,3.8666666666666667
18,39,7,0,14.023907953157954,12.0,7.892308114663114,2.142857142857143,55.0,52.857142857142854,44.0,7.2,4.8,4.2
94,39,7,0,14.156183427683425,11.5,8.232034421689413,2.3846153846153846,47.0,44.61538461538461,22.0,2.4,4.4,3.7333333333333334
67,39,7,0,14.346499500499492,11.5,8.605475424575422,2.0,58.0,56.0,29.0,5.2,3.8,2.7333333333333334
43,39,7,0,13.449057692307695,11.5,7.229596602564103,2.0714285714285716,46.0,43.92857142857143,23.0,7.0,4.0,4.933333333333334
95,39,7,0,13.77209149184149,11.0,7.909605891608407,2.4,56.0,53.6,44.0,8.8,3.7,3.6
19,39,7,0,13.841863455988452,11.5,7.59450136363636,1.875,48.0,46.125,21.0,6.4,3.9,2.933333333333333
68,39,7,0,13.846428404928401,11.0,7.852464423909432,2.1666666666666665,49.0,46.833333333333336,28.0,4.4,5.0,3.2666666666666666
44,39,7,0,14.230213480963476,11.333333333333334,8.320433484848499,2.2142857142857144,45.0,42.785714285714285,33.0,4.0,4.7,3.933333333333333
96,39,7,0,14.155494602619603,12.0,8.086824102009109,2.3,52.0,49.7,11.0,8.2,2.3,3.066666666666667
20,39,7,0,14.419784923409924,11.5,8.523984965867465,2.25,48.0,45.75,13.0,6.6,3.3,4.266666666666667
