seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,43,5,0,14.3863807026307,12.5,8.06725736763237,1.6666666666666667,54.0,52.333333333333336,19.0,9.6,4.1,1.6666666666666667
75,43,5,0,14.278261113886115,11.0,8.244622997835503,2.3076923076923075,55.0,52.69230769230769,21.0,6.2,4.5,3.7333333333333334
50,43,5,0,13.842524586524583,11.0,7.415153117993121,2.0,43.0,41.0,18.0,3.6,4.8,2.2
0,43,5,0,14.048010572760585,11.0,8.269218419913427,2.0,51.0,49.0,27.0,3.2,3.8,3.2666666666666666
26,43,5,0,14.146389818514814,12.333333333333334,7.8851408578921,1.9333333333333333,47.0,45.06666666666667,19.0,3.6,2.6,1.9333333333333333
51,43,5,0,14.111571803196805,11.0,8.165742557442549,1.8888888888888888,50.0,48.111111111111114,20.0,6.8,3.8,4.0
76,43,5,0,14.722553182928188,12.666666666666666,8.564731921828159,1.7692307692307692,49.0,47.23076923076923,16.0,4.8,3.5,2.8666666666666667
1,43,5,0,13.927155719280726,11.666666666666666,7.604003867382626,2.1538461538461537,47.0,44.84615384615385,8.0,6.0,3.3,2.2666666666666666
27,43,5,0,14.097490370740367,12.0,7.7664414219114235,2.0,41.0,39.0,19.0,2.8,2.9,3.3333333333333335
52,43,5,0,14.487897602397606,12.0,8.177195752580756,2.3076923076923075,60.0,57.69230769230769,13.0,5.0,2.9,2.533333333333333
2,43,5,0,14.141146478521476,11.0,8.223749483849481,2.8,62.0,59.2,31.0,4.4,3.3,4.133333333333334
77,43,5,0,14.425840714840708,12.0,8.160443651903648,1.9090909090909092,42.0,40.09090909090909,30.0,4.4,4.5,2.6666666666666665
53,43,5,0,13.90043181818181,11.5,7.436624318181829,2.0,53.0,51.0,20.0,6.8,2.7,3.7333333333333334
78,43,5,0,14.471475246975244,12.0,8.444246040071029,2.0,48.0,46.0,13.0,4.8,4.9,3.4
28,43,5,0,13.696170537795531,10.666666666666666,7.578063569763566,2.0,48.0,46.0,16.0,7.4,5.2,3.2
3,43,5,0,14.69836829836829,12.0,8.411305361305358,2.0714285714285716,43.0,40.92857142857143,30.0,7.8,2.1,2.2
54,43,5,0,13.944430222555223,11.5,7.760567217504714,2.5,43.0,40.5,16.0,4.6,4.5,3.066666666666667
