seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
75,13,10,1,13.480376012876013,8.0,10.02651900599399,1.0,61.0,60.0,22.0,16.2,5.2,2.466666666666667
0,13,10,1,14.184963980463984,7.8,11.018106746031755,1.0,74.0,73.0,40.0,6.4,2.2,2.4
50,13,10,2,12.669932789432796,9.0,8.350047047397052,1.0,82.0,81.0,22.0,4.2,6.7,2.6
25,13,10,0,13.403230533355531,9.0,9.561071959984465,1.75,65.0,63.25,16.0,17.0,5.7,3.1333333333333333
76,13,10,1,13.497391178266177,8.5,9.691643557692288,1.0,84.0,83.0,19.0,8.0,3.9,3.2
1,13,10,2,12.90345383782884,8.8,8.618415646853153,1.0,73.0,72.0,20.0,4.2,6.1,3.0
51,13,10,0,13.104084831834834,9.0,8.767351406093905,1.4285714285714286,79.0,77.57142857142857,14.0,8.0,6.4,4.266666666666667
26,13,10,1,13.051934024309018,9.5,8.642068822011325,1.0,55.0,54.0,8.0,4.4,3.6,1.9333333333333333
77,13,10,0,13.536996003995997,8.8,9.48163942390941,1.2,88.0,86.8,33.0,8.8,6.0,3.2666666666666666
2,13,10,0,13.694487887112881,9.0,9.366914903429903,1.1666666666666667,70.0,68.83333333333333,19.0,3.6,2.9,2.6666666666666665
52,13,10,0,13.985932525807527,7.857142857142857,10.370269256160505,1.3333333333333333,69.0,67.66666666666667,8.0,6.6,3.4,3.0
27,13,10,2,13.243272782772776,8.666666666666666,9.25484359640358,1.0,66.0,65.0,44.0,1.6,4.5,2.7333333333333334
78,13,10,1,13.417512806637806,8.5,9.768591291486304,1.0,84.0,83.0,13.0,5.0,5.7,5.733333333333333
53,13,10,0,12.759271617271615,7.25,8.970375688755697,1.6666666666666667,75.0,73.33333333333333,13.0,12.6,6.2,3.8666666666666667
79,13,10,2,13.330860708735715,9.0,8.952230837218359,1.0,87.0,86.0,8.0,7.2,2.9,5.0
3,13,10,0,13.826056790431785,8.8,9.750708617077354,1.5,75.0,73.5,32.0,4.0,3.8,3.6
28,13,10,2,13.075389887889887,8.75,8.749290917415921,1.0,75.0,74.0,10.0,4.4,6.0,6.6
54,13,10,1,12.474619824619824,9.0,8.25084565434566,1.0,66.0,65.0,14.0,5.6,4.1,2.8666666666666667
4,13,10,3,13.39980590243091,8.333333333333334,9.561128104395605,1.0,75.0,74.0,14.0,6.2,3.6,7.0
80,13,10,0,13.458383782883791,9.333333333333334,8.670793982683984,1.75,64.0,62.25,13.0,13.4,4.9,3.6666666666666665
29,13,10,2,13.47723923298924,9.0,9.475778342213335,1.0,80.0,79.0,12.0,3.8,2.3,2.533333333333333
5,13,10,3,13.471615953490952,9.333333333333334,9.073084992091252,1.0,74.0,73.0,38.0,2.2,4.9,4.666666666666667
81,13,10,2,13.321887099012102,8.5,9.315315536269305,1.0,81.0,80.0,50.0,9.8,2.0,4.466666666666667
