seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
75,49,6,0,14.417549034299032,11.5,8.269258811188818,1.6,51.0,49.4,26.0,6.6,3.3,1.8
0,49,6,0,14.318659743034752,11.333333333333334,8.226099356893101,2.0,53.0,51.0,26.0,8.6,3.7,3.0
25,49,6,0,14.123510434010429,11.5,7.932858319458337,2.0,43.0,41.0,20.0,7.0,4.1,3.0
50,49,6,0,14.136799977799981,11.666666666666666,7.749914686424683,1.6666666666666667,51.0,49.333333333333336,16.0,4.4,3.9,2.7333333333333334
1,49,6,0,14.370117202242206,12.5,8.033733711427463,2.25,41.0,38.75,10.0,5.0,2.9,2.7333333333333334
76,49,6,0,14.35545282495282,12.0,8.352525601620606,2.5,61.0,58.5,20.0,4.6,2.8,3.466666666666667
51,49,6,0,14.229179972804971,12.0,7.941029824203579,2.3,45.0,42.7,18.0,4.8,4.7,3.3333333333333335
26,49,6,0,14.075567779442784,12.0,7.765011709679211,2.3333333333333335,45.0,42.666666666666664,21.0,6.4,4.8,2.3333333333333335
77,49,6,0,14.210773573648572,12.5,7.897704348290598,2.142857142857143,48.0,45.857142857142854,34.0,4.6,4.0,3.3333333333333335
2,49,6,0,14.23575788100789,11.5,8.214605801143302,2.3333333333333335,38.0,35.666666666666664,28.0,6.4,3.4,2.466666666666667
52,49,6,0,14.055551712176714,12.0,7.885558630258634,2.5,38.0,35.5,10.0,5.6,3.2,2.8666666666666667
27,49,6,0,14.227370865245858,12.0,7.8876399299311775,1.7142857142857142,48.0,46.285714285714285,26.0,3.2,4.9,4.666666666666667
78,49,6,0,14.568247544122537,13.0,8.385926352397622,2.2857142857142856,60.0,57.714285714285715,19.0,4.0,3.9,2.6666666666666665
3,49,6,0,14.47776821789322,12.0,8.285008603896117,2.0,40.0,38.0,31.0,5.4,5.0,2.933333333333333
53,49,6,0,13.944141566766568,13.0,7.444164507575757,2.3076923076923075,49.0,46.69230769230769,22.0,6.0,4.3,3.4
28,49,6,0,14.102780358530369,12.0,7.824970338272852,2.0,45.0,43.0,12.0,4.2,3.1,2.533333333333333
4,49,6,0,14.096856740481744,11.0,8.147514607614614,2.5,62.0,59.5,26.0,5.0,2.8,3.533333333333333
79,49,6,0,14.03064517427017,12.5,7.683951601870353,2.090909090909091,46.0,43.90909090909091,18.0,5.4,3.2,2.7333333333333334
54,49,6,0,13.947710636585647,12.0,7.6565375334387875,2.0,51.0,49.0,16.0,7.0,3.1,2.3333333333333335
80,49,6,0,14.07230142080141,13.0,7.515933473193476,2.0714285714285716,53.0,50.92857142857143,23.0,8.8,4.1,3.6666666666666665
29,49,6,0,14.251129953379957,12.5,8.077316375291359,2.2222222222222223,45.0,42.77777777777778,17.0,3.8,2.6,2.7333333333333334
5,49,6,0,14.51437978687979,12.333333333333334,8.432633383283383,1.8461538461538463,40.0,38.15384615384615,32.0,7.0,3.4,2.8
55,49,6,0,14.27658344433344,12.0,8.041003240093243,2.0,62.0,60.0,25.0,6.0,3.4,2.933333333333333
81,49,6,0,14.195436660561652,12.0,7.9277875717338215,1.9166666666666667,43.0,41.083333333333336,28.0,6.0,3.7,2.6666666666666665
30,49,6,0,14.466619491619491,11.25,8.37337343212343,2.090909090909091,44.0,41.90909090909091,16.0,6.8,2.7,3.066666666666667
6,49,6,0,14.297108349983349,11.0,8.407457902514146,2.2857142857142856,49.0,46.714285714285715,49.0,6.0,4.2,3.066666666666667
82,49,6,0,14.387808136308143,12.0,8.316485002775,2.111111111111111,48.0,45.888888888888886,16.0,5.6,4.7,4.266666666666667
56,49,6,0,14.623250388500388,12.0,8.465237169774662,2.142857142857143,52.0,49.857142857142854,24.0,2.6,3.2,3.8666666666666667
31,49,6,0,13.768214396714393,11.5,7.396653474858483,2.2,44.0,41.8,39.0,4.6,2.2,3.4
83,49,6,0,14.04060393772894,12.5,7.6412987316849845,2.1333333333333333,45.0,42.86666666666667,11.0,3.8,3.3,2.1333333333333333
7,49,6,0,14.799486541236538,11.5,8.794446709124212,1.75,56.0,54.25,33.0,7.4,2.7,4.2
57,49,6,0,13.928975566100565,12.0,7.60250150183149,1.6,47.0,45.4,16.0,5.0,4.1,2.6666666666666665
84,49,6,0,14.528729173604177,11.0,8.490580202436451,2.0,59.0,57.0,15.0,5.8,3.7,3.466666666666667
8,49,6,0,14.37570652958153,14.0,8.073107058080806,2.2857142857142856,42.0,39.714285714285715,39.0,7.4,3.7,3.2
58,49,6,0,14.04997710622711,11.333333333333334,7.925018315018309,1.8333333333333333,50.0,48.166666666666664,28.0,4.4,3.4,3.6
32,49,6,0,14.74070408757909,12.0,8.576141899766908,2.1818181818181817,47.0,44.81818181818182,37.0,7.6,3.6,3.466666666666667
85,49,6,0,14.072472666222659,12.0,7.744920773670775,2.4,46.0,43.6,16.0,9.2,5.5,3.1333333333333333
9,49,6,0,14.255726023976026,12.5,7.979299546287044,2.1666666666666665,43.0,40.833333333333336,19.0,3.8,2.6,2.466666666666667
33,49,6,0,14.172386724386724,11.0,8.045423953823958,2.066666666666667,38.0,35.93333333333333,20.0,6.0,2.6,2.7333333333333334
59,49,6,0,13.93033463758464,12.0,7.8189421986346925,2.3846153846153846,46.0,43.61538461538461,13.0,3.2,3.9,2.7333333333333334
86,49,6,0,14.368891816516816,12.0,8.312753037795552,2.25,52.0,49.75,10.0,3.6,3.4,2.533333333333333
10,49,6,0,13.923492105117104,12.0,7.454622184343428,2.0,43.0,41.0,16.0,8.8,4.2,3.466666666666667
34,49,6,0,14.309676420801418,12.4,8.112011611444117,2.2666666666666666,54.0,51.733333333333334,26.0,6.8,3.6,3.1333333333333333
87,49,6,0,14.385056679431676,12.0,8.230000688894437,1.75,49.0,47.25,33.0,5.4,3.1,3.0
60,49,6,0,14.059782259407267,13.0,7.526793789127541,2.5384615384615383,41.0,38.46153846153846,21.0,5.6,3.5,3.6666666666666665
11,49,6,0,14.318217948717948,13.0,7.831786025641036,1.6,57.0,55.4,13.0,7.8,4.8,2.066666666666667
35,49,6,0,15.080134962259963,12.0,9.236019965034963,1.8461538461538463,50.0,48.15384615384615,35.0,7.4,2.2,2.933333333333333
12,49,6,0,14.403235500610501,12.5,8.351389027777769,2.5,54.0,51.5,17.0,6.0,4.3,3.3333333333333335
88,49,6,0,14.230998751248755,12.0,8.10134107392608,1.9333333333333333,43.0,41.06666666666667,18.0,3.6,2.0,1.9333333333333333
61,49,6,0,14.286016344766345,11.0,8.487853590853588,1.6923076923076923,63.0,61.30769230769231,39.0,7.4,5.2,2.3333333333333335
36,49,6,0,14.73717364579865,12.0,8.66795385836387,2.4,55.0,52.6,31.0,5.8,4.1,4.533333333333333
13,49,6,0,14.711551337551334,12.0,8.583834822954818,2.0,53.0,51.0,29.0,4.2,2.3,4.266666666666667
89,49,6,0,14.57976216838716,12.0,8.595464066905315,1.8571428571428572,44.0,42.142857142857146,22.0,9.0,2.3,4.4
62,49,6,0,14.406514624264624,12.0,8.380194382284385,2.0,49.0,47.0,20.0,8.4,3.8,2.1333333333333333
37,49,6,0,14.469477536352535,12.0,8.395333644827394,2.142857142857143,45.0,42.857142857142854,21.0,5.4,2.8,3.6
90,49,6,0,14.089445804195805,12.0,7.760759982517479,1.7777777777777777,45.0,43.22222222222222,17.0,8.2,4.3,4.533333333333333
14,49,6,0,14.183563381063381,11.5,8.04631366133866,1.9333333333333333,41.0,39.06666666666667,16.0,6.6,4.2,1.9333333333333333
38,49,6,0,13.99586885336885,11.666666666666666,7.673635409035407,2.0714285714285716,56.0,53.92857142857143,30.0,3.8,3.4,2.1333333333333333
63,49,6,0,14.42030311355311,12.0,8.317960540293027,1.7692307692307692,48.0,46.23076923076923,23.0,6.2,3.3,2.933333333333333
91,49,6,0,13.896163059163062,12.0,7.34033813852813,2.4,44.0,41.6,29.0,5.2,4.9,3.2666666666666666
