seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,22,6,0,14.062107600732604,10.333333333333334,8.736752632783874,2.0,48.0,46.0,32.0,8.0,2.8,2.6666666666666665
75,22,6,0,13.866589799089795,11.0,8.297393290043285,2.0,61.0,59.0,26.0,8.2,6.5,3.933333333333333
1,22,6,0,13.633915875790876,10.4,8.114235585248098,1.7777777777777777,58.0,56.22222222222222,6.0,3.6,5.5,2.8
50,22,6,0,13.337545301920304,11.0,7.428297091797093,2.2,53.0,50.8,25.0,4.4,5.2,3.3333333333333335
25,22,6,0,13.916429723054721,12.0,8.011039474275723,2.0,47.0,45.0,18.0,5.4,3.8,2.7333333333333334
76,22,6,0,14.184237248862248,10.0,8.950506808330555,2.0,60.0,58.0,16.0,6.0,4.9,2.4
2,22,6,0,13.989321414696416,10.5,8.35676941572316,2.066666666666667,52.0,49.93333333333333,31.0,6.4,4.4,2.533333333333333
51,22,6,0,13.871647782772785,9.5,8.65486567363191,2.1333333333333333,51.0,48.86666666666667,16.0,7.8,5.3,2.1333333333333333
77,22,6,0,14.279186979686981,11.25,8.589442286047289,1.1666666666666667,56.0,54.833333333333336,30.0,5.0,4.6,3.0
26,22,6,0,13.357565545565542,10.0,7.803734829614845,2.3333333333333335,46.0,43.666666666666664,20.0,3.6,2.6,4.8
3,22,6,0,14.07986842324343,11.0,8.434299998334991,1.625,64.0,62.375,30.0,9.8,3.3,2.6666666666666665
52,22,6,0,13.843398559773561,11.5,7.893715137778886,1.7,42.0,40.3,6.0,1.8,4.3,3.3333333333333335
78,22,6,0,14.227252483627485,12.0,8.488652963425475,2.142857142857143,60.0,57.857142857142854,14.0,4.2,5.1,2.7333333333333334
4,22,6,0,13.882912823287826,10.333333333333334,8.640157126068377,1.7272727272727273,46.0,44.27272727272727,29.0,6.0,6.7,2.933333333333333
27,22,6,0,13.433937534687526,10.5,7.769546848984362,2.0,52.0,50.0,22.0,5.0,4.9,3.7333333333333334
53,22,6,0,13.556743506493504,10.5,7.729712110389617,2.0,49.0,47.0,20.0,2.8,4.1,5.666666666666667
79,22,6,0,13.765618936618942,10.5,8.18781722943723,2.0,47.0,45.0,15.0,8.8,3.8,3.2666666666666666
5,22,6,0,14.044072857697856,10.0,8.628563899572635,2.090909090909091,50.0,47.90909090909091,37.0,5.4,5.3,3.7333333333333334
28,22,6,0,13.678078144078157,11.0,8.24909003663004,1.7777777777777777,54.0,52.22222222222222,16.0,5.8,5.9,2.3333333333333335
54,22,6,0,13.600865453990453,11.0,7.8854483398546,1.3333333333333333,55.0,53.666666666666664,20.0,5.6,4.9,3.1333333333333333
6,22,6,0,13.992567210567211,11.0,8.332687226107215,2.0,55.0,53.0,52.0,5.0,2.3,2.533333333333333
80,22,6,0,13.7880700965701,10.0,8.3904491874792,1.7857142857142858,61.0,59.214285714285715,18.0,5.4,6.0,3.533333333333333
29,22,6,0,14.102970862470858,11.5,8.304289976689969,2.0,47.0,45.0,15.0,4.0,2.7,3.4
7,22,6,0,14.398581654456645,10.0,8.952077942612938,1.5,58.0,56.5,40.0,5.0,2.9,3.2
55,22,6,0,13.578642787767787,10.0,8.02708576978578,2.0,64.0,62.0,26.0,6.8,2.3,2.4
81,22,6,0,13.991958596958593,11.0,8.36651353646353,1.5,62.0,60.5,30.0,5.0,3.3,3.066666666666667
8,22,6,1,13.901919663669664,10.0,8.71635519230767,1.0,79.0,78.0,42.0,2.2,3.7,1.8
30,22,6,0,14.43755777555777,11.0,9.047451468531463,2.0,56.0,54.0,11.0,9.4,3.1,4.066666666666666
82,22,6,0,14.152482975357973,11.5,8.49258810897436,1.25,49.0,47.75,16.0,6.6,3.3,2.8
56,22,6,0,14.197480450105452,10.5,8.87114740925743,2.0,85.0,83.0,27.0,3.0,6.2,2.3333333333333335
9,22,6,0,13.944222985347988,10.0,8.5068526923077,1.9,43.0,41.1,18.0,3.8,3.9,2.8
83,22,6,0,13.734353507603519,11.0,8.384860728993235,2.0,65.0,63.0,11.0,6.4,3.9,5.066666666666666
31,22,6,0,13.553109737484737,11.0,7.851074404761897,1.3333333333333333,53.0,51.666666666666664,26.0,5.0,2.1,5.066666666666666
57,22,6,0,14.023365148740147,11.0,8.433441850649347,1.5714285714285714,59.0,57.42857142857143,21.0,7.2,2.7,2.6666666666666665
84,22,6,0,13.672057595182594,11.5,7.835633347902103,2.0,57.0,55.0,13.0,8.6,3.0,2.466666666666667
10,22,6,0,13.402815517815519,11.0,7.648998717948712,1.7,64.0,62.3,17.0,11.4,4.9,3.2666666666666666
32,22,6,0,14.265214355089359,11.0,8.617074710567195,1.2,57.0,55.8,43.0,7.6,1.2,3.8666666666666667
58,22,6,0,13.3907504023754,10.0,7.55969636086137,2.466666666666667,51.0,48.53333333333333,33.0,6.4,3.8,2.466666666666667
85,22,6,0,13.673481518481516,10.5,8.184479970029978,1.6666666666666667,63.0,61.333333333333336,12.0,6.8,5.5,2.6
11,22,6,0,13.876948704073708,10.5,8.177210523781783,1.8,41.0,39.2,7.0,5.6,4.3,2.6666666666666665
33,22,6,1,13.90214284326784,12.0,8.188576201853712,1.0,45.0,44.0,18.0,6.2,2.3,3.7333333333333334
59,22,6,0,13.64433427683428,11.0,7.714309254634261,1.6923076923076923,46.0,44.30769230769231,11.0,5.6,4.0,3.1333333333333333
60,22,6,0,14.147907162282165,11.5,8.36046574675324,2.111111111111111,45.0,42.888888888888886,21.0,5.0,2.7,3.466666666666667
86,22,6,0,13.948019147519153,10.0,8.93679916416915,2.0,71.0,69.0,3.0,9.2,2.9,2.2666666666666666
12,22,6,0,14.235994255744254,11.5,8.486764825174838,1.8181818181818181,49.0,47.18181818181818,18.0,5.8,5.0,5.533333333333333
34,22,6,0,13.864840825840822,10.0,8.510424155844172,1.8,50.0,48.2,32.0,6.0,4.0,3.6
87,22,6,0,13.893498667998669,11.75,7.958396105561118,1.5,70.0,68.5,46.0,4.0,7.1,2.8
61,22,6,0,14.128997557997554,10.2,8.64900521367521,2.25,63.0,60.75,42.0,2.8,4.1,2.6666666666666665
88,22,6,0,13.759046467421474,10.5,8.170896078782329,1.8571428571428572,46.0,44.142857142857146,13.0,4.4,3.4,3.066666666666667
13,22,6,0,14.238643370518364,11.0,8.854577938034177,1.5,58.0,56.5,40.0,2.2,3.3,3.1333333333333333
35,22,6,0,14.505520257520253,10.0,9.640859806859789,1.9333333333333333,52.0,50.06666666666667,29.0,7.8,4.2,3.1333333333333333
62,22,6,0,14.1836174103674,10.5,8.858637320179803,2.0,53.0,51.0,12.0,6.6,5.6,3.8666666666666667
14,22,6,0,13.983012473637471,12.0,8.121583603896102,1.375,50.0,48.625,18.0,5.2,4.2,2.0
89,22,6,0,14.205581987456995,10.0,9.20198096903097,1.75,61.0,59.25,25.0,11.0,2.9,3.2666666666666666
36,22,6,0,14.388215201465204,11.0,8.86719214285716,2.1,57.0,54.9,19.0,8.0,3.5,6.133333333333334
63,22,6,0,13.809794594294596,11.5,7.834772540792539,2.125,73.0,70.875,26.0,4.8,3.2,3.3333333333333335
90,22,6,0,13.78562619325119,11.0,8.084119854867346,2.0,55.0,53.0,18.0,8.6,3.3,3.8
37,22,6,0,14.540258907758908,10.0,9.261472485847491,2.1818181818181817,62.0,59.81818181818182,19.0,4.8,3.1,3.7333333333333334
15,22,6,0,14.186506882006881,11.5,8.345794494394497,1.75,59.0,57.25,26.0,5.8,4.1,2.8
64,22,6,0,13.0498402014652,10.0,7.407619848901098,1.5,55.0,53.5,17.0,12.4,4.2,4.666666666666667
38,22,6,1,13.601614871239876,11.0,7.7407404004329035,1.0,40.0,39.0,34.0,6.0,2.5,2.4
91,22,6,0,13.91047177822178,11.166666666666666,8.122455910755912,1.9166666666666667,63.0,61.083333333333336,22.0,8.2,2.4,2.2
16,22,6,0,13.723979173604182,10.0,8.091962911255417,1.75,60.0,58.25,31.0,9.4,4.8,1.8
65,22,6,0,14.152578726828732,10.0,8.848758408813405,1.9333333333333333,69.0,67.06666666666666,17.0,9.8,4.6,1.9333333333333333
92,22,6,0,14.107376998001994,11.5,8.226614791458525,1.8,53.0,51.2,25.0,12.8,3.4,3.1333333333333333
39,22,6,0,14.278647505272504,11.0,8.8314882792208,1.6428571428571428,61.0,59.357142857142854,32.0,8.4,4.5,2.466666666666667
17,22,6,0,13.798459998334998,10.333333333333334,8.195747401348648,2.25,66.0,63.75,13.0,3.6,3.9,4.066666666666666
66,22,6,0,13.648732628482637,11.0,8.17642518120767,2.0,48.0,46.0,10.0,8.6,4.4,2.6
93,22,6,0,13.988085053835052,11.0,8.431436922521916,2.0,55.0,53.0,34.0,6.8,3.4,4.266666666666667
