seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,116,7,13.15427879065379,6.5,11.551565574286808,1.0,124.0,123.0,8.0,6.8,3.2,4.133333333333334
0,50,116,14,13.876707195582192,6.466666666666667,12.542742754606497,1.0,136.0,135.0,20.0,6.4,3.0,6.466666666666667
75,50,116,8,12.6320122932623,7.0,10.0166787989788,1.0,86.0,85.0,17.0,2.6,5.1,2.8666666666666667
50,50,116,19,12.5672972999223,6.0,11.471121620046626,1.0,91.0,90.0,1.0,1.0,1.9,3.066666666666667
26,50,116,17,12.35195997058497,6.0,10.890029883727363,1.0,93.0,92.0,8.0,4.6,4.9,2.8666666666666667
1,50,116,10,11.809657245532241,6.555555555555555,9.694565464257956,1.0,74.0,73.0,37.0,1.4,2.7,7.133333333333334
76,50,116,13,13.056752941502932,6.0,12.23348847041849,1.0,151.0,150.0,13.0,8.2,3.2,2.1333333333333333
51,50,116,8,12.660282037407034,6.0,10.84908949425575,1.0,149.0,148.0,12.0,10.6,5.2,3.6
27,50,116,14,12.039679750804758,6.0,10.06793812548562,1.0,85.0,84.0,5.0,1.8,6.0,2.066666666666667
2,50,116,9,12.673917249417253,6.0,11.122845512820499,1.0,104.0,103.0,16.0,3.2,1.9,2.8
52,50,116,11,12.73889335664336,6.833333333333333,10.357203489843487,1.0,92.0,91.0,1.0,3.4,5.0,3.933333333333333
77,50,116,15,12.868466450216456,6.375,11.539928668831163,1.0,106.0,105.0,29.0,3.8,2.2,1.9333333333333333
28,50,116,15,11.99077244977245,6.0,10.188536530136538,1.0,129.0,128.0,10.0,13.4,10.1,5.066666666666666
3,50,116,8,13.083849969474963,7.0,11.059695184676455,1.0,94.0,93.0,15.0,11.6,3.6,4.133333333333334
53,50,116,3,12.544790972915973,7.5,9.711594173187919,1.0,75.0,74.0,4.0,12.4,3.1,5.533333333333333
78,50,116,11,12.647446761571759,6.0,10.668800739260723,1.0,90.0,89.0,4.0,6.8,5.3,4.2
29,50,116,10,13.01230810855811,6.857142857142857,11.300658720446222,1.0,139.0,138.0,19.0,1.4,4.2,4.4
4,50,116,11,12.89016479353979,7.0,10.776270722610718,1.0,93.0,92.0,6.0,3.0,2.3,3.4
54,50,116,10,11.920561452436452,6.0,10.03117606282607,1.0,95.0,94.0,12.0,10.8,10.7,2.933333333333333
79,50,116,14,12.616230810855809,7.0,10.734252796370292,1.0,126.0,125.0,4.0,10.8,6.9,2.8
30,50,116,7,13.320828116328107,6.333333333333333,11.958044327339321,1.0,134.0,133.0,6.0,13.0,2.7,6.733333333333333
5,50,116,10,13.32443358030858,6.857142857142857,12.00894987651237,1.0,129.0,128.0,48.0,3.6,3.8,6.266666666666667
80,50,116,14,12.404179764679773,6.0,10.750283676878693,1.0,106.0,105.0,7.0,10.8,2.9,2.1333333333333333
55,50,116,14,12.463124888999882,7.0,10.509636081834813,1.0,80.0,79.0,11.0,2.8,5.7,1.7333333333333334
31,50,116,11,11.808775863025863,7.0,9.643734482184483,1.0,100.0,99.0,13.0,2.6,1.2,3.066666666666667
6,50,116,9,13.890263028638028,7.0,12.517244813103542,1.0,131.0,130.0,131.0,13.4,2.4,2.6666666666666665
56,50,116,9,13.915895285270278,6.818181818181818,12.50313720931847,1.0,100.0,99.0,55.0,2.8,5.2,3.1333333333333333
81,50,116,19,12.428454864579868,6.0,10.993161679570433,1.0,138.0,137.0,56.0,1.0,4.6,7.0
32,50,116,11,13.97244505494506,6.5,12.611924084249075,1.0,94.0,93.0,38.0,4.6,2.1,2.8666666666666667
7,50,116,11,13.566080072705065,6.0,12.657632496253747,1.0,130.0,129.0,31.0,5.0,3.9,8.066666666666666
57,50,116,14,12.608040223665219,5.7,11.889899485930739,1.0,112.0,111.0,16.0,3.8,4.7,4.2
82,50,116,11,13.24817768342769,6.0,11.992614271284285,1.0,98.0,97.0,10.0,5.8,2.9,2.2666666666666666
33,50,116,16,12.601331890331883,5.5,11.415116392496403,1.0,99.0,98.0,14.0,3.2,6.2,4.4
8,50,116,13,12.594883991008981,6.2,11.059813804945064,1.0,100.0,99.0,52.0,4.4,8.0,4.6
58,50,116,12,12.139693667443671,7.0,9.901389926184931,1.0,100.0,99.0,53.0,21.8,14.9,3.066666666666667
83,50,116,15,12.747151459651464,5.6,11.676954448329441,1.0,113.0,112.0,3.0,5.6,4.9,3.4
34,50,116,17,12.541475094350094,6.0,10.761932130092118,1.0,79.0,78.0,7.0,3.0,5.2,2.8666666666666667
9,50,116,12,13.227073329448329,7.0,11.177896183399929,1.0,92.0,91.0,15.0,2.4,3.2,3.066666666666667
84,50,116,11,12.692567224442222,7.0,10.508962564518809,1.0,97.0,96.0,10.0,14.8,8.8,5.6
59,50,116,15,12.572956890331888,6.25,11.448229083694084,1.0,162.0,161.0,11.0,2.2,3.5,5.8
35,50,116,11,13.543415071040071,7.0,11.783222528305037,1.0,99.0,98.0,96.0,9.6,4.4,2.3333333333333335
10,50,116,13,12.253362054612055,6.5,10.342546478521491,1.0,106.0,105.0,1.0,5.2,7.3,2.7333333333333334
85,50,116,13,11.452231518481518,6.7,8.94464923409924,1.0,86.0,85.0,1.0,3.8,6.7,6.2
60,50,116,13,11.880376456876464,7.0,9.335795617715624,1.0,98.0,97.0,12.0,3.4,3.6,4.2
36,50,116,8,13.655968170718172,7.0,12.012978779276265,1.0,107.0,106.0,42.0,2.8,3.2,5.666666666666667
11,50,116,15,12.80249275724276,6.571428571428571,11.203012171994683,1.0,112.0,111.0,4.0,4.8,5.2,8.133333333333333
86,50,116,12,13.250272519147515,6.0,11.940167096653358,1.0,95.0,94.0,2.0,8.8,10.1,2.8
61,50,116,10,13.577390540015536,7.0,11.925589293761805,1.0,133.0,132.0,57.0,5.6,5.0,1.6
37,50,116,7,13.930334151959148,6.5,12.625679541569516,1.0,132.0,131.0,6.0,3.6,1.8,3.533333333333333
12,50,116,14,13.647741591741594,6.0,12.519120626040618,1.0,145.0,144.0,1.0,3.2,6.9,3.2
87,50,116,12,13.06133358308359,6.583333333333333,11.454563667166164,1.0,107.0,106.0,57.0,1.4,3.2,3.3333333333333335
62,50,116,11,12.422070082695084,6.0,10.655946575646562,1.0,100.0,99.0,1.0,10.0,5.3,4.066666666666666
38,50,116,10,12.033556568431568,6.818181818181818,9.780567696886441,1.0,104.0,103.0,2.0,6.4,2.3,2.6
13,50,116,12,13.05390442890443,7.0,11.041284965034961,1.0,128.0,127.0,51.0,3.2,3.1,2.2666666666666666
88,50,116,12,12.247275294150297,6.0,11.185583513708519,1.0,109.0,108.0,13.0,16.0,11.5,5.866666666666666
63,50,116,11,12.985739787989782,6.75,10.764864885947391,1.0,107.0,106.0,32.0,2.0,11.4,5.533333333333333
39,50,116,6,13.611718226218217,6.5,11.656363786768793,1.0,105.0,104.0,71.0,3.8,4.0,2.7333333333333334
14,50,116,12,13.229783022533011,6.333333333333333,11.805417167832156,1.0,147.0,146.0,20.0,1.8,5.0,4.733333333333333
89,50,116,16,13.578127802752801,5.9,12.718592264541032,1.0,105.0,104.0,8.0,20.0,7.9,4.8
64,50,116,17,11.678596528471536,6.375,9.867604740676013,1.0,87.0,86.0,15.0,3.4,2.7,3.8666666666666667
15,50,116,18,13.184149100899104,5.25,12.563368345820836,1.0,139.0,138.0,1.0,1.0,3.4,4.2
40,50,116,15,11.779572635697638,5.8,10.134727202797198,1.0,99.5,98.5,11.0,5.8,9.5,3.8666666666666667
90,50,116,13,11.968267288267288,7.5,9.193443589743588,1.0,66.0,65.0,15.0,5.6,7.2,3.466666666666667
65,50,116,11,12.86869257131757,7.0,11.154946529581526,1.0,93.0,92.0,5.0,3.8,12.1,2.7333333333333334
16,50,116,12,12.456588619713619,6.714285714285714,10.40018250291375,1.0,94.0,93.0,43.0,5.0,5.4,4.133333333333334
41,50,116,7,12.431612221112214,6.0,10.45627076257075,1.0,88.0,87.0,19.0,10.0,7.8,5.2
91,50,116,15,11.859340062715061,6.333333333333333,10.194416096958607,1.0,87.0,86.0,14.0,1.4,3.0,2.466666666666667
66,50,116,10,11.906844391719392,7.0,9.914226698301709,1.0,77.0,76.0,1.0,6.6,7.4,2.2
17,50,116,10,13.26346102508603,6.4,11.758545159285172,1.0,123.0,122.0,9.0,6.6,2.4,2.2666666666666666
42,50,116,13,12.878210317460304,6.5,11.212958373015875,1.0,72.0,71.0,1.0,6.2,4.7,2.466666666666667
92,50,116,13,13.137281107781114,6.0,12.140017357087359,1.0,115.0,114.0,6.0,3.6,2.8,2.4
67,50,116,11,12.288147200022202,7.2,9.916800597319344,1.0,99.0,98.0,14.0,2.4,5.6,4.266666666666667
18,50,116,8,12.602247724497717,6.714285714285714,10.505243938838957,1.0,90.0,89.0,53.0,4.6,4.0,4.2
43,50,116,11,11.818968545343548,6.0,10.043210947940949,1.0,118.0,117.0,12.0,4.2,5.9,4.933333333333334
93,50,116,13,13.13722594072594,6.0,11.53611493173493,1.0,103.0,102.0,8.0,3.4,1.5,3.8666666666666667
68,50,116,13,12.762607031857033,6.0,11.518143043900537,1.0,118.0,117.0,17.0,3.8,10.5,4.4
19,50,116,13,12.00244916194916,6.454545454545454,9.827839344544355,1.0,78.0,77.0,24.0,7.2,4.0,3.3333333333333335
44,50,116,7,13.123196234321233,7.0,11.20092713647465,1.0,112.0,111.0,32.0,4.0,1.9,4.333333333333333
94,50,116,8,12.747243867243872,6.2,10.817487012987023,1.0,113.0,112.0,12.0,1.0,3.5,2.0
69,50,116,12,12.517579212454224,6.333333333333333,10.804702071123327,1.0,144.0,143.0,1.0,2.4,6.0,4.6
20,50,116,9,13.896037129537133,7.0,12.378211055611045,1.0,112.0,111.0,11.0,12.0,3.4,4.0
45,50,116,14,13.891256257631253,6.714285714285714,12.59687187118436,1.0,133.0,132.0,30.0,6.2,1.7,4.8
70,50,116,12,12.643727286602283,7.0,10.57065968850595,1.0,76.0,75.0,12.0,2.6,8.1,3.066666666666667
95,50,116,13,11.645538739038738,6.375,9.28943553391054,1.0,90.0,89.0,90.0,10.2,2.4,5.733333333333333
21,50,116,11,12.396042277167274,7.428571428571429,10.211676747557997,1.0,91.0,90.0,7.0,2.6,1.3,9.066666666666666
46,50,116,10,14.115623001998008,6.0,13.35654270562771,1.0,94.0,93.0,4.0,2.0,2.9,2.0
71,50,116,18,13.711650099900101,6.0,12.824226772394255,1.0,117.0,116.0,25.0,5.6,8.9,1.6666666666666667
96,50,116,14,12.932725496725503,6.0,11.987322153402154,1.0,92.0,91.0,1.0,1.8,8.0,4.266666666666667
22,50,116,7,12.130788669663673,7.0,9.799501351565095,1.0,96.0,95.0,12.0,6.8,3.2,6.333333333333333
