seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,7,7,2,13.657357350982366,8.428571428571429,10.076423427822196,1.0,66.0,65.0,43.0,7.2,2.3,2.8666666666666667
25,7,7,2,13.452174311799313,8.0,9.774420030663787,1.0,80.0,79.0,8.0,4.4,5.4,2.6
50,7,7,4,13.141487290487289,7.7272727272727275,9.914529673659667,1.0,80.0,79.0,20.0,2.8,2.0,2.066666666666667
75,7,7,1,12.707379037629039,8.666666666666666,8.54219654012653,1.0,57.0,56.0,21.0,5.6,5.6,2.066666666666667
1,7,7,6,12.438341644466648,8.0,8.82547776487401,1.0,71.0,70.0,18.0,7.4,4.5,3.8666666666666667
51,7,7,4,13.456544622044621,9.0,9.908174447219462,1.0,74.0,73.0,15.0,5.6,3.5,5.8
26,7,7,4,12.611471431346434,9.0,8.68497866466867,1.0,92.0,91.0,11.0,3.4,5.0,4.533333333333333
76,7,7,3,13.322363830613831,8.5,9.861910786713276,1.0,116.0,115.0,11.0,10.0,4.5,2.8
2,7,7,2,13.618105783105783,9.5,9.455311560661578,1.0,99.0,98.0,29.0,9.8,4.1,5.133333333333334
77,7,7,2,13.755903180153178,7.8,10.303367773892766,1.0,80.0,79.0,34.0,7.2,5.1,4.8
27,7,7,6,13.114548590298595,8.5,9.488167721445244,1.0,61.0,60.0,11.0,7.4,3.6,3.066666666666667
3,7,7,8,13.248103715728712,8.0,10.240342362914879,1.0,91.0,90.0,32.0,10.2,3.3,2.8
52,7,7,5,12.959537504162514,8.5,9.40468212246086,1.0,86.0,85.0,4.0,3.0,3.4,5.333333333333333
78,7,7,3,13.242736430236427,8.0,9.66312728937728,1.0,122.0,121.0,8.0,8.8,4.7,2.8
28,7,7,2,12.559651196026204,8.5,8.869435912837167,1.0,84.0,83.0,10.0,8.6,6.1,2.533333333333333
4,7,7,1,13.629278041403046,8.0,10.390311516400267,1.0,80.0,79.0,10.0,17.0,3.4,5.066666666666666
79,7,7,2,13.226203588078588,9.0,9.414348226773225,1.0,61.0,60.0,4.0,17.4,5.8,2.6666666666666665
53,7,7,3,12.934965201465204,8.5,9.275524358974366,1.0,67.0,66.0,14.0,7.0,3.0,5.6
29,7,7,0,13.55776806526806,8.0,10.137284090909075,1.5,105.0,103.5,7.0,5.4,3.9,4.0
5,7,7,5,13.909321817071818,7.833333333333333,10.728587715895197,1.0,79.0,78.0,42.0,2.4,1.6,3.1333333333333333
80,7,7,2,12.796897075147076,8.5,8.889400772560785,1.0,87.0,86.0,9.0,1.6,4.0,2.2666666666666666
30,7,7,2,13.646013347763347,8.0,10.454051457431458,1.0,93.0,92.0,9.0,10.4,3.0,3.466666666666667
54,7,7,4,12.87463297813298,8.0,9.41440156066155,1.0,101.0,100.0,12.0,5.0,3.2,3.2
6,7,7,2,14.095988053613052,8.923076923076923,10.930993595571115,1.0,99.0,98.0,99.0,4.8,1.1,2.7333333333333334
7,7,7,4,13.986120171495168,8.0,11.125132818431574,1.0,69.0,68.0,59.0,4.8,4.5,3.933333333333333
31,7,7,4,12.412889721389726,8.5,8.46006832278833,1.0,76.0,75.0,44.0,5.6,3.0,2.8
81,7,7,3,13.614643439893436,9.0,9.767668663003649,1.0,72.0,71.0,57.0,1.6,3.2,4.0
55,7,7,3,12.67991938616939,8.0,8.864454011266512,1.0,67.0,66.0,12.0,4.8,4.7,5.266666666666667
8,7,7,2,13.034398074148077,7.0,10.15299587995339,1.0,82.0,81.0,47.0,6.0,4.1,3.2
82,7,7,1,13.4860651015651,8.0,10.052169715284718,1.0,91.0,90.0,10.0,14.2,11.2,4.6
32,7,7,1,13.853104936729938,9.0,10.096357593656354,1.0,73.0,72.0,40.0,6.0,3.6,7.2
56,7,7,4,13.68019645632145,8.857142857142858,10.202737005494509,1.0,97.0,96.0,58.0,9.0,3.6,3.8666666666666667
33,7,7,0,12.716947566322567,8.0,9.158811797230522,1.25,85.0,83.75,17.0,2.8,2.8,3.8666666666666667
57,7,7,3,12.795312978687978,7.5,9.522900711371946,1.0,81.0,80.0,16.0,7.4,6.4,5.2
83,7,7,4,12.930025821400823,7.5,9.76338399073151,1.0,136.0,135.0,10.0,6.8,7.9,3.1333333333333333
9,7,7,1,13.367627331002327,8.25,9.746994201631692,1.0,92.0,91.0,22.0,3.2,2.8,3.066666666666667
34,7,7,5,13.485683275058275,8.0,10.0304255390443,1.0,98.0,97.0,8.0,1.8,2.7,2.6666666666666665
84,7,7,4,12.668603868353875,9.0,8.754516036186025,1.0,63.0,62.0,14.0,4.0,2.9,4.133333333333334
58,7,7,5,12.781424048174047,7.0,9.903798313908327,1.0,85.0,84.0,37.0,19.6,2.0,2.2666666666666666
35,7,7,4,14.013387695637691,8.0,11.203369013486506,1.0,91.0,90.0,84.0,4.2,5.4,3.6666666666666665
10,7,7,3,12.666660991785998,8.666666666666666,8.721670525585543,1.0,63.0,62.0,10.0,4.2,3.5,3.6666666666666665
85,7,7,4,12.78369572094572,8.0,9.24959415750914,1.0,71.0,70.0,11.0,2.6,2.8,3.0
