seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,31,6,0,14.24535041347542,11.0,8.596173173354403,2.076923076923077,53.0,50.92307692307692,36.0,9.8,3.0,3.0
75,31,6,0,13.73088655788656,10.0,8.224908484848484,2.3333333333333335,46.0,43.666666666666664,24.0,10.8,4.0,2.933333333333333
50,31,6,0,13.87651017038518,11.5,7.826602818431576,1.6666666666666667,63.0,61.333333333333336,17.0,2.4,2.4,2.3333333333333335
25,31,6,0,14.240270354645352,12.0,8.470575605644356,1.8571428571428572,47.0,45.142857142857146,27.0,3.4,4.3,3.1333333333333333
1,31,6,0,13.553186299811303,11.0,7.429720567488072,2.4,48.0,45.6,15.0,4.4,2.5,2.4
76,31,6,0,14.344930888555888,11.0,8.696069882478632,2.1,54.0,51.9,17.0,4.8,5.7,2.6
51,31,6,0,13.847605006105011,10.5,8.088297228327214,2.2,47.0,44.8,15.0,6.8,4.3,2.2
2,31,6,0,13.948189158064157,11.0,8.056673356365856,2.125,56.0,53.875,30.0,4.0,4.1,4.733333333333333
26,31,6,0,14.16590252802753,11.0,8.60058074536575,2.1818181818181817,55.0,52.81818181818182,18.0,2.2,3.2,2.8666666666666667
77,31,6,0,14.410818861693867,11.666666666666666,8.5758039675602,2.0714285714285716,52.0,49.92857142857143,31.0,4.8,3.0,3.8
27,31,6,0,13.719632617382613,11.0,7.768764246586743,2.0,47.0,45.0,13.0,2.2,3.2,3.8666666666666667
3,31,6,0,14.331781399156396,11.0,8.639574880674882,1.9090909090909092,46.0,44.09090909090909,33.0,6.4,3.4,2.066666666666667
78,31,6,0,14.375870532245537,11.5,8.641820984848477,2.3333333333333335,57.0,54.666666666666664,13.0,6.0,5.4,2.3333333333333335
52,31,6,0,14.380241702741703,12.5,8.568930303030289,1.9090909090909092,55.0,53.09090909090909,13.0,3.4,3.5,3.933333333333333
28,31,6,0,13.603967712842707,11.0,7.643706798340542,1.8571428571428572,49.0,47.142857142857146,14.0,6.6,7.2,2.8
79,31,6,0,14.02839374514375,11.333333333333334,8.077321961926968,2.0,55.0,53.0,14.0,6.4,3.1,2.933333333333333
4,31,6,0,14.032248418248422,11.0,8.224846233766232,1.8,44.0,42.2,29.0,7.8,3.2,3.8
53,31,6,0,13.568700632700638,11.5,7.474937795537799,1.5,41.0,39.5,25.0,7.8,4.1,5.4
29,31,6,0,14.31410728160728,11.25,8.44409869574869,2.1333333333333333,58.0,55.86666666666667,13.0,7.8,6.0,2.1333333333333333
54,31,6,0,13.722813755688765,11.5,7.412257228327227,2.1818181818181817,49.0,46.81818181818182,6.0,5.4,3.9,3.3333333333333335
80,31,6,1,13.89074451936953,11.0,8.048496939310692,1.0,65.0,64.0,23.0,6.4,3.4,2.6
5,31,6,0,14.295088508713507,11.0,8.56458538863913,2.25,51.0,48.75,35.0,5.6,4.6,3.2666666666666666
55,31,6,0,13.744634781884786,11.0,8.092196290376284,1.8333333333333333,68.0,66.16666666666667,25.0,9.0,4.3,3.933333333333333
81,31,6,0,13.975350122100124,11.0,8.147560238095233,1.9230769230769231,48.0,46.07692307692308,37.0,8.2,3.4,3.0
30,31,6,0,14.354087329337329,11.0,8.803811883116882,1.5,60.0,58.5,18.0,5.0,3.1,2.6666666666666665
6,31,6,0,14.326586371961382,11.333333333333334,8.418798372044629,2.0,58.0,56.0,47.0,7.6,2.8,2.1333333333333333
82,31,6,0,14.161600316350317,11.0,8.618951753246757,1.3333333333333333,56.0,54.666666666666664,13.0,3.8,2.8,2.2666666666666666
56,31,6,0,14.338970029970028,11.666666666666666,8.360265174825166,1.8,49.0,47.2,21.0,5.6,2.9,2.933333333333333
31,31,6,0,13.43170443445443,11.0,7.498270541125536,1.3333333333333333,43.0,41.666666666666664,43.0,7.4,3.1,3.8
7,31,6,0,14.470194846819844,12.0,8.775036328671327,1.6,51.0,49.4,43.0,8.4,3.3,2.6666666666666665
83,31,6,0,13.834125735375736,11.0,7.8809931249306215,1.9166666666666667,53.0,51.083333333333336,11.0,4.0,4.6,4.4
57,31,6,0,13.9568433927184,11.333333333333334,8.036251550116553,1.7,42.0,40.3,17.0,9.2,5.3,4.333333333333333
32,31,6,0,14.09711434398934,11.0,8.424657769313997,1.6428571428571428,50.0,48.357142857142854,33.0,3.0,3.8,2.6666666666666665
84,31,6,0,13.931149225774226,12.0,7.9575449991675145,1.7142857142857142,40.0,38.285714285714285,23.0,3.8,3.5,2.1333333333333333
8,31,6,0,14.089277847152841,12.0,7.799113829920075,2.142857142857143,54.0,51.857142857142854,40.0,6.6,2.7,3.2
58,31,6,0,13.701016552891556,11.0,7.896833093295596,2.230769230769231,47.0,44.76923076923077,32.0,9.6,3.5,3.6
33,31,6,0,13.846849955599955,11.0,8.023060700410703,1.9333333333333333,52.0,50.06666666666667,17.0,2.8,2.3,1.9333333333333333
85,31,6,0,13.838478549228551,11.0,7.920832375124873,2.0,58.0,56.0,14.0,4.4,4.5,2.933333333333333
9,31,6,0,13.98890438727939,11.333333333333334,8.048097472527488,1.7333333333333334,55.0,53.266666666666666,24.0,3.8,4.9,1.7333333333333334
59,31,6,0,13.917220390720388,11.0,8.240429114774109,2.0,55.0,53.0,8.0,4.2,3.8,2.8666666666666667
34,31,6,0,14.265696067821068,11.5,8.210727949134188,1.9333333333333333,62.0,60.06666666666667,20.0,4.0,5.3,2.6
86,31,6,0,14.192224275724278,10.5,8.455320641025645,2.25,61.0,58.75,6.0,6.6,3.2,3.933333333333333
10,31,6,0,13.729156870906877,11.0,7.762925091020101,1.7,70.0,68.3,19.0,3.4,6.9,3.1333333333333333
35,31,6,0,14.578477106227103,11.5,8.989864001831508,1.8888888888888888,52.0,50.111111111111114,42.0,4.4,4.6,2.8666666666666667
11,31,6,0,14.109726634476633,11.0,8.185288092740585,1.6923076923076923,40.0,38.30769230769231,15.0,3.8,4.5,2.4
60,31,6,0,14.09914178876679,12.0,8.064019902319895,2.1538461538461537,53.0,50.84615384615385,18.0,5.0,3.7,2.8666666666666667
36,31,6,0,14.463247335997341,11.5,8.803372237762227,1.6153846153846154,44.0,42.38461538461539,27.0,8.6,3.0,2.533333333333333
87,31,6,0,14.222999264624264,11.0,8.420520558885572,1.5555555555555556,54.0,52.44444444444444,26.0,4.8,4.3,1.6666666666666667
12,31,6,1,14.278959318459327,11.0,8.8113596975247,1.0,74.0,73.0,15.0,8.8,3.6,2.8
61,31,6,0,14.514852883227881,12.5,8.66841475108225,1.7142857142857142,64.0,62.285714285714285,42.0,5.2,4.9,1.9333333333333333
37,31,6,0,14.857602924852934,11.666666666666666,9.268917660117658,2.0,63.0,61.0,15.0,2.0,2.1,3.2666666666666666
88,31,6,0,14.030376373626387,11.5,7.989943525641039,2.1,54.0,51.9,17.0,5.0,2.1,3.2666666666666666
13,31,6,0,14.080828130203123,11.5,8.017812443806195,2.2,55.0,52.8,33.0,7.4,3.0,3.0
62,31,6,0,14.07425657675657,11.0,8.40595780885781,2.0,50.0,48.0,15.0,5.6,4.1,3.066666666666667
38,31,6,0,13.590952686202678,11.0,7.501633098290589,1.5,51.0,49.5,30.0,3.8,4.1,4.133333333333334
89,31,6,0,14.225952034077034,11.0,8.32101693376068,2.3,56.0,53.7,25.0,2.8,4.8,3.6
14,31,6,0,14.33345486457987,10.666666666666666,8.851574302919298,2.25,50.0,47.75,19.0,7.4,4.5,3.6666666666666665
63,31,6,0,14.475806360306358,12.0,8.807231260406242,2.1333333333333333,61.0,58.86666666666667,25.0,2.6,3.8,2.1333333333333333
90,31,6,0,14.126092629592629,11.5,8.112864970029975,2.090909090909091,55.0,52.90909090909091,17.0,3.0,4.8,3.2
39,31,6,0,14.105210026085024,11.0,8.290040380175371,1.4,51.0,49.6,41.0,5.4,5.3,3.066666666666667
64,31,6,0,13.458888417138418,11.4,7.444533729603734,2.25,50.0,47.75,21.0,6.6,4.4,3.0
15,31,6,0,14.352565753690758,11.5,8.520896081973573,1.7857142857142858,59.0,57.214285714285715,21.0,5.2,5.4,4.266666666666667
91,31,6,0,14.051092893217888,12.0,8.15528142316016,1.9230769230769231,53.0,51.07692307692308,32.0,7.6,4.7,3.2
65,31,6,0,14.048116550116546,11.333333333333334,8.346506759906742,2.357142857142857,50.0,47.642857142857146,15.0,6.2,4.2,3.0
40,31,6,0,13.81231974969474,11.0,7.807651410256409,1.7857142857142858,47.0,45.214285714285715,10.0,3.0,5.6,3.1333333333333333
16,31,6,0,14.007614191364187,11.5,8.175651455488952,1.8181818181818181,53.0,51.18181818181818,22.0,9.2,3.7,3.4
92,31,6,0,14.328658508158512,11.666666666666666,8.616839452214457,1.6666666666666667,56.0,54.333333333333336,23.0,4.4,3.4,3.7333333333333334
41,31,6,0,14.044817460317466,11.0,8.120812698412703,2.4,47.0,44.6,23.0,8.0,4.1,2.6666666666666665
66,31,6,0,13.600506424131423,10.0,7.862928194028199,2.076923076923077,62.0,59.92307692307692,10.0,4.2,3.0,4.466666666666667
17,31,6,0,13.842907037407032,11.333333333333334,7.767245299700293,1.5,56.0,54.5,16.0,6.0,1.5,3.1333333333333333
67,31,6,0,13.927892496392491,12.333333333333334,7.761563419913432,2.0,67.0,65.0,29.0,3.6,3.6,2.466666666666667
93,31,6,0,14.027663766788773,11.5,8.038975537240532,2.0,53.0,51.0,39.0,9.2,6.0,3.0
42,31,6,0,13.6821476995227,11.0,7.774746271367511,2.111111111111111,43.0,40.888888888888886,10.0,7.8,3.0,3.4
68,31,6,0,14.199161546786549,11.5,8.287662378038634,2.2,53.0,50.8,29.0,10.4,4.8,4.333333333333333
18,31,6,0,13.778809135309139,12.0,7.411921751026751,1.6363636363636365,49.0,47.36363636363637,45.0,4.6,4.5,3.6666666666666665
94,31,6,0,14.21861506549006,10.5,8.743224851537343,1.5,61.0,59.5,22.0,6.4,3.7,2.8
43,31,6,0,13.731183358308359,11.5,7.679676980519469,1.9,44.0,42.1,20.0,8.6,3.0,5.4
69,31,6,0,13.666306124431125,11.0,7.728632583388845,2.2142857142857144,66.0,63.785714285714285,6.0,4.4,4.1,3.466666666666667
19,31,6,0,14.005343184593173,11.0,8.097605846375842,2.4285714285714284,56.0,53.57142857142857,20.0,5.2,3.3,3.066666666666667
