seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
75,31,2,0,14.414246753246749,12.5,7.99217792207792,2.3846153846153846,39.0,36.61538461538461,23.0,4.4,3.5,2.6666666666666665
25,31,2,0,14.565849372849378,12.666666666666666,8.240036206016216,2.2,49.0,46.8,22.0,7.2,2.2,2.3333333333333335
50,31,2,0,14.283194055944055,13.5,7.459623956876452,2.5384615384615383,38.0,35.46153846153846,15.0,4.6,4.3,2.8666666666666667
0,31,2,0,14.5785960983461,12.0,8.2631933164058,2.0,45.0,43.0,31.0,5.6,3.2,2.533333333333333
51,31,2,0,14.60817055167055,12.5,8.288728209013215,1.875,58.0,56.125,18.0,4.4,4.1,2.466666666666667
26,31,2,0,14.377665348540342,13.0,7.842654493284498,1.8571428571428572,40.0,38.142857142857146,21.0,4.8,3.9,3.1333333333333333
76,31,2,0,14.6540579004329,12.5,8.224681222943728,2.357142857142857,42.0,39.642857142857146,24.0,7.4,2.6,2.8666666666666667
1,31,2,0,14.353879592629587,12.0,7.957741142191132,2.4,48.0,45.6,13.0,7.4,2.9,2.4
27,31,2,0,14.315915293040302,13.0,7.711994542124541,2.25,38.0,35.75,30.0,6.0,4.6,3.2666666666666666
52,31,2,0,14.448381077256077,12.5,8.104908462787208,2.2857142857142856,44.0,41.714285714285715,15.0,6.2,4.2,2.7333333333333334
77,31,2,0,14.662394425019425,13.0,8.16375957264956,2.0,45.0,43.0,30.0,5.0,2.3,3.8
53,31,2,0,14.187349622599617,12.5,7.402431517649018,2.0,43.0,41.0,20.0,3.0,3.0,3.1333333333333333
2,31,2,0,14.476333152958155,12.0,8.072256823593076,2.2666666666666666,37.0,34.733333333333334,27.0,8.8,3.4,2.2666666666666666
28,31,2,0,14.591928391053393,13.5,7.962264448051951,2.230769230769231,45.0,42.76923076923077,18.0,6.0,4.1,2.933333333333333
78,31,2,0,14.590653596403609,12.5,8.187037907092915,2.3,54.0,51.7,23.0,3.8,4.0,2.8
54,31,2,0,14.372314421689428,13.333333333333334,7.657470732045731,1.875,46.0,44.125,17.0,7.0,3.9,3.066666666666667
29,31,2,0,14.62620503108003,13.0,8.021820088383835,2.3333333333333335,46.0,43.666666666666664,17.0,4.6,3.4,2.466666666666667
3,31,2,0,14.551058913308921,12.333333333333334,8.215068156288154,2.2,44.0,41.8,28.0,6.4,3.8,3.2666666666666666
79,31,2,0,14.139898795648794,12.5,7.651293108003111,2.090909090909091,40.0,37.90909090909091,17.0,5.6,3.9,4.266666666666667
55,31,2,0,14.508853937728937,11.5,8.32773977106227,2.4,38.0,35.6,27.0,5.6,3.0,2.4
30,31,2,0,14.869734279609279,12.0,8.725936491147737,2.0,44.0,42.0,18.0,8.6,3.1,2.933333333333333
4,31,2,0,14.609273088023086,11.0,8.37602514430013,2.25,51.0,48.75,26.0,6.6,4.5,2.933333333333333
80,31,2,0,14.56060671273171,12.5,8.203484294178043,1.8571428571428572,42.0,40.142857142857146,27.0,7.2,4.3,2.8
56,31,2,0,14.681802752802751,12.0,8.649557797757794,2.25,46.0,43.75,20.0,5.8,3.3,2.8666666666666667
31,31,2,0,14.088583763458766,13.0,7.525274612887108,2.076923076923077,41.0,38.92307692307692,31.0,5.4,4.4,2.4
81,31,2,0,14.679117632367634,13.0,8.177376483516488,1.875,42.0,40.125,28.0,6.2,4.1,2.7333333333333334
57,31,2,0,14.27837921800422,12.5,7.517810080336331,2.3333333333333335,40.0,37.666666666666664,21.0,5.8,3.2,2.6666666666666665
5,31,2,0,14.605980727605724,11.5,8.46673695970697,2.066666666666667,52.0,49.93333333333333,30.0,3.4,3.7,2.466666666666667
32,31,2,0,14.632687007437005,12.5,8.24425482323232,2.1333333333333333,40.0,37.86666666666667,35.0,4.8,3.0,3.1333333333333333
82,31,2,0,14.698805042180041,12.5,8.306075462037963,2.5,44.0,41.5,16.0,6.2,4.7,3.2
6,31,2,0,14.596578504828507,12.0,8.160010915750922,2.5,51.0,48.5,38.0,4.6,4.3,2.6
58,31,2,0,14.250691489066492,12.0,7.738565071178822,2.0833333333333335,45.0,42.916666666666664,28.0,5.8,4.0,2.6
33,31,2,0,14.205277736152734,13.5,7.481652817321568,2.5454545454545454,37.0,34.45454545454545,20.0,4.6,4.6,3.6
83,31,2,0,14.466874986124983,13.0,7.92448126234877,2.375,42.0,39.625,14.0,5.8,3.5,2.7333333333333334
59,31,2,0,14.388551989676987,13.0,7.798616328671319,2.1333333333333333,40.0,37.86666666666667,16.0,3.6,3.1,2.1333333333333333
7,31,2,0,14.850684176934175,12.0,8.701224415861928,2.0,48.0,46.0,32.0,4.8,4.8,2.7333333333333334
34,31,2,0,14.434884379509379,13.0,7.905557527056281,2.2666666666666666,44.0,41.733333333333334,26.0,7.0,5.0,3.533333333333333
84,31,2,0,14.536568944943946,12.5,8.124120305666535,2.090909090909091,43.0,40.90909090909091,17.0,7.0,2.8,2.8666666666666667
60,31,2,0,14.383578282828273,13.5,7.736764848484845,2.6,44.0,41.4,20.0,6.4,5.3,3.066666666666667
8,31,2,0,14.539317182817182,13.0,7.986674373959386,2.3333333333333335,40.0,37.666666666666664,36.0,4.6,3.9,3.0
35,31,2,0,15.052995324120321,12.0,9.140560734681983,1.9166666666666667,45.0,43.083333333333336,22.0,6.2,2.6,3.2
61,31,2,0,14.769508075258084,12.0,8.636308297535798,2.1333333333333333,40.0,37.86666666666667,39.0,3.8,4.3,2.533333333333333
85,31,2,0,14.376914418914406,13.0,7.762007878787879,2.4285714285714284,37.0,34.57142857142857,23.0,6.2,4.4,3.0
9,31,2,0,14.651700771450772,12.333333333333334,8.365605367410375,1.9166666666666667,44.0,42.083333333333336,23.0,5.2,4.1,3.2666666666666666
36,31,2,0,14.776186313686324,12.333333333333334,8.524717907092908,2.272727272727273,45.0,42.72727272727273,28.0,6.6,3.8,2.466666666666667
62,31,2,0,14.532987817737826,13.0,7.920293688256193,2.3076923076923075,45.0,42.69230769230769,22.0,5.2,2.9,2.3333333333333335
10,31,2,0,14.185027874902882,12.5,7.610508803418809,2.2666666666666666,41.0,38.733333333333334,24.0,7.0,4.6,2.6666666666666665
86,31,2,0,14.54564839327339,12.0,8.255285897852163,2.5,43.0,40.5,12.0,7.4,2.7,3.8666666666666667
63,31,2,0,14.421078060828057,12.5,7.989186622821612,2.2,40.0,37.8,27.0,5.4,2.7,2.7333333333333334
37,31,2,0,14.794538919413924,13.0,8.502860361721613,2.1538461538461537,40.0,37.84615384615385,26.0,3.8,3.3,3.0
87,31,2,0,14.539541194916197,12.5,8.079412924575424,2.090909090909091,47.0,44.90909090909091,23.0,7.8,3.1,2.6666666666666665
11,31,2,0,14.470679889554884,12.5,7.919628892773895,2.3,42.0,39.7,12.0,6.2,3.4,2.7333333333333334
38,31,2,0,14.250112595737601,12.0,7.687402041708293,2.230769230769231,47.0,44.76923076923077,36.0,3.4,4.5,3.0
88,31,2,0,14.421406121656114,13.0,7.994948551726062,1.8,39.0,37.2,16.0,7.2,3.5,1.8
64,31,2,0,14.02467274392275,12.5,7.322854955877459,2.4285714285714284,41.0,38.57142857142857,24.0,7.8,4.1,2.6
12,31,2,0,14.684096597846597,12.5,8.351154027916518,1.9166666666666667,41.0,39.083333333333336,19.0,5.0,3.8,3.4
39,31,2,0,14.608864787989788,14.0,8.036578451409717,2.3333333333333335,39.0,36.666666666666664,39.0,9.0,2.8,3.066666666666667
89,31,2,0,14.644135572760577,12.0,8.341719340243095,2.0,43.0,41.0,23.0,6.0,3.6,3.2666666666666666
65,31,2,0,14.462073107448118,12.0,8.078754934371187,2.2,40.0,37.8,16.0,9.0,5.3,2.933333333333333
13,31,2,0,14.690521201021202,12.0,8.300436131091137,2.125,44.0,41.875,28.0,4.8,3.6,3.4
40,31,2,0,14.37485571373072,13.0,7.401378414779668,1.8181818181818181,40.0,38.18181818181818,15.0,2.2,3.0,2.3333333333333335
90,31,2,0,14.424920912420909,12.0,7.858982309357313,2.3333333333333335,47.0,44.666666666666664,17.0,4.0,3.6,4.0
66,31,2,0,14.27535160672661,12.0,7.800444102147855,2.2142857142857144,39.0,36.785714285714285,13.0,4.6,4.0,2.933333333333333
14,31,2,0,14.402681096681095,12.0,7.935640634920633,1.7692307692307692,45.0,43.23076923076923,18.0,5.4,4.6,3.2
41,31,2,0,14.659838314463313,13.0,8.23114551698302,2.0,37.0,35.0,26.0,4.0,3.8,3.533333333333333
15,31,2,0,14.638782634032637,13.0,8.304259108391609,2.3333333333333335,41.0,38.666666666666664,29.0,6.0,3.0,2.3333333333333335
91,31,2,0,14.433631909756906,12.0,7.897740238511494,2.0,44.0,42.0,28.0,3.4,2.9,2.8666666666666667
67,31,2,0,14.668886460761463,13.0,8.294757643745152,2.4285714285714284,48.0,45.57142857142857,32.0,5.8,3.1,2.8
42,31,2,0,14.10493638306138,12.0,7.6788905885780885,2.2,42.0,39.8,16.0,4.4,4.3,2.2
68,31,2,0,14.296891899766901,12.0,7.858424318181826,2.1538461538461537,43.0,40.84615384615385,27.0,6.0,4.0,2.6666666666666665
16,31,2,0,14.658669469419475,13.0,8.143944116161617,2.3076923076923075,44.0,41.69230769230769,24.0,6.4,2.6,2.466666666666667
92,31,2,0,14.539427655677663,12.5,7.914515109890107,1.7777777777777777,41.0,39.22222222222222,26.0,4.2,4.2,2.2
69,31,2,0,14.339700535575535,13.0,7.692793867382611,2.1666666666666665,45.0,42.833333333333336,15.0,4.4,3.2,2.533333333333333
43,31,2,0,14.166681998557003,12.5,7.604987121212113,2.090909090909091,39.0,36.90909090909091,21.0,5.4,3.8,3.6666666666666665
17,31,2,0,14.503054251304249,13.0,8.013887297979803,2.5833333333333335,37.0,34.416666666666664,21.0,5.2,3.2,2.8666666666666667
93,31,2,0,14.524538711288717,12.0,8.254142095404593,2.4,43.0,40.6,36.0,3.8,3.8,3.0
70,31,2,0,14.43946105283606,12.0,8.143580659479419,2.0,44.0,42.0,26.0,6.6,3.4,2.0
44,31,2,0,14.646664960039956,12.5,8.33633486929737,2.533333333333333,40.0,37.46666666666667,27.0,6.2,3.3,3.1333333333333333
94,31,2,0,14.437576659451661,14.0,7.889302173520923,2.3846153846153846,42.0,39.61538461538461,30.0,6.6,2.6,3.1333333333333333
71,31,2,0,14.520075174825179,13.0,8.012133094405604,2.0714285714285716,45.0,42.92857142857143,22.0,6.4,2.5,2.466666666666667
18,31,2,0,14.593786463536453,12.0,8.334032964535455,2.3333333333333335,46.0,43.666666666666664,46.0,8.2,2.5,2.6
45,31,2,0,15.021683788433798,12.5,8.846351941946944,1.9333333333333333,45.0,43.06666666666667,20.0,7.8,3.4,1.9333333333333333
19,31,2,0,14.878305111555113,13.5,8.506959297369292,2.1666666666666665,42.0,39.833333333333336,22.0,4.4,3.7,2.8
95,31,2,0,14.250520881895879,12.0,7.755380166083914,2.3076923076923075,39.0,36.69230769230769,30.0,4.8,3.8,2.6666666666666665
72,31,2,0,14.237614135864142,14.0,7.606890429570426,2.25,38.0,35.75,11.0,3.8,4.0,3.066666666666667
46,31,2,0,14.677830919080918,13.0,8.224952172827177,2.1333333333333333,44.0,41.86666666666667,15.0,4.4,3.9,3.2
20,31,2,0,15.015823482073477,13.0,8.72155004023754,2.1538461538461537,50.0,47.84615384615385,17.0,7.0,3.6,2.4
96,31,2,0,14.842246836496837,13.0,8.39040031551781,2.1818181818181817,45.0,42.81818181818182,12.0,5.6,3.4,3.933333333333333
47,31,2,0,14.461670010545006,12.0,8.128347090825837,2.066666666666667,49.0,46.93333333333333,18.0,6.4,2.1,2.066666666666667
73,31,2,0,14.416998889998887,12.0,7.998870987900991,2.0,44.0,42.0,16.0,12.0,2.9,3.6666666666666665
48,31,2,0,14.403831793206793,13.0,7.958474750249752,1.9166666666666667,48.0,46.083333333333336,16.0,4.8,3.1,3.0
74,31,2,0,14.431217005217006,13.0,7.784153375513373,2.2,48.0,45.8,16.0,3.8,3.0,3.3333333333333335
97,31,2,0,14.421417443667442,12.0,7.7565101262626275,2.2857142857142856,42.0,39.714285714285715,33.0,7.8,2.7,2.6
21,31,2,0,14.258632131757132,12.5,7.842749009324012,2.230769230769231,42.0,39.76923076923077,16.0,5.4,3.8,2.4
75,31,2,0,14.414246753246749,12.5,7.99217792207792,2.3846153846153846,39.0,36.61538461538461,23.0,4.4,3.5,2.6666666666666665
49,31,2,0,14.559124625374634,13.0,8.140605344655345,2.3076923076923075,48.0,45.69230769230769,16.0,6.6,3.0,3.3333333333333335
98,31,2,0,14.62355329392829,12.0,8.396157364857368,2.0,40.0,38.0,27.0,8.8,4.0,3.1333333333333333
22,31,2,0,14.21949111999112,12.5,7.640627459207464,2.4285714285714284,60.0,57.57142857142857,26.0,5.4,3.9,3.6666666666666665
99,31,2,0,14.84716648629149,12.0,8.619493492063505,2.4444444444444446,46.0,43.55555555555556,26.0,5.8,4.4,2.6
23,31,2,0,14.591284604284603,12.0,8.127408086358075,2.066666666666667,46.0,43.93333333333333,40.0,4.0,4.4,3.6
50,31,2,0,14.283194055944055,13.5,7.459623956876452,2.5384615384615383,38.0,35.46153846153846,15.0,4.6,4.3,2.8666666666666667
100,31,2,0,14.416959928959933,12.333333333333334,7.91224486180485,2.4285714285714284,43.0,40.57142857142857,14.0,5.2,2.9,2.7333333333333334
