seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,50,123,8,13.896145313020318,5.625,13.474825291375303,1.0,116.0,115.0,20.0,4.2,1.6,7.4
25,50,123,10,13.000672133422137,6.0,11.834677375957362,1.0,106.0,105.0,8.0,6.6,2.5,2.8
75,50,123,15,12.352040265290256,6.0,10.680612581030083,1.0,89.0,88.0,20.0,6.8,8.0,4.0
50,50,123,13,12.803440004440006,6.0,11.681100035520037,1.0,84.0,83.0,2.0,1.8,5.4,3.066666666666667
76,50,123,12,12.979620754245753,6.333333333333333,11.337264673243437,1.0,115.0,114.0,12.0,5.4,8.9,3.066666666666667
26,50,123,15,11.768724747474756,6.666666666666667,9.931931818181832,1.0,73.0,72.0,8.0,23.8,2.6,3.933333333333333
1,50,123,9,11.603901376401376,6.0,9.524921078921086,1.0,67.0,66.0,21.0,5.8,5.1,3.0
51,50,123,10,12.769888292263294,6.333333333333333,11.35195920510045,1.0,183.0,182.0,11.0,7.4,3.0,3.2666666666666666
77,50,123,15,13.158557942057937,6.285714285714286,11.748233084138086,1.0,104.0,103.0,30.0,4.0,3.5,3.6
2,50,123,14,12.817305472305469,6.666666666666667,11.130785125985106,1.0,108.0,107.0,16.0,12.0,7.6,2.4
27,50,123,18,11.795937867687872,5.75,10.25243727938728,1.0,89.0,88.0,5.0,5.6,5.0,2.6
52,50,123,17,12.544809385059384,5.9,11.532272922355414,1.0,93.0,92.0,1.0,10.8,3.8,2.933333333333333
78,50,123,8,13.074032814407817,8.0,10.345197126068399,1.0,90.0,89.0,4.0,7.6,2.8,2.6
3,50,123,13,13.146274003774002,6.0,11.802439524364512,1.0,85.0,84.0,14.0,6.8,7.3,5.466666666666667
53,50,123,15,12.085900682650681,6.5,10.582500175657664,1.0,105.0,104.0,4.0,11.8,4.2,9.733333333333333
28,50,123,15,12.26966747141747,6.0,11.089037311022315,1.0,142.0,141.0,10.0,8.6,5.8,4.733333333333333
79,50,123,11,13.151751345876349,6.5,11.451709456793205,1.0,125.0,124.0,2.0,2.0,5.6,3.3333333333333335
4,50,123,17,13.179668456543466,6.5,11.77659434315683,1.0,111.0,110.0,8.0,11.4,3.6,6.866666666666666
29,50,123,11,12.878091727716729,6.0,11.367049549755805,1.0,100.0,99.0,17.0,6.8,3.2,2.8
54,50,123,13,11.729275183150182,6.615384615384615,9.132304464285712,1.0,83.0,82.0,8.0,6.8,6.0,3.2
80,50,123,14,13.074380772005775,7.5,10.915073437950937,1.0,116.0,115.0,7.0,4.8,3.7,2.4
5,50,123,15,13.444532745032738,6.0,12.021283001997999,1.0,102.0,101.0,47.0,3.6,5.7,7.066666666666666
30,50,123,13,13.355128635253632,5.75,12.709754346486832,1.0,147.0,146.0,9.0,12.0,2.7,5.0
55,50,123,11,12.280475968475969,6.833333333333333,10.296042977022969,1.0,88.0,87.0,11.0,2.8,2.6,1.7333333333333334
81,50,123,14,12.590677045177044,6.6,10.954300024420014,1.0,108.0,107.0,49.0,1.8,1.5,3.933333333333333
6,50,123,13,13.817714271839279,6.142857142857143,12.516048579614832,1.0,141.0,140.0,141.0,16.6,4.0,4.266666666666667
31,50,123,12,12.193593822843818,6.333333333333333,10.070016620046628,1.0,77.0,76.0,16.0,2.4,2.7,4.0
56,50,123,7,13.392684537684529,6.0,12.591104933954941,1.0,116.0,115.0,86.0,2.2,1.5,7.2
82,50,123,8,13.489073731823735,7.0,11.792952043512043,1.0,119.0,118.0,10.0,9.0,2.8,2.066666666666667
7,50,123,13,13.527189074814073,6.846153846153846,11.779502227355971,1.0,109.0,108.0,45.0,7.0,3.7,3.6
32,50,123,8,13.897947788322794,5.625,12.984649238539243,1.0,109.0,108.0,40.0,2.0,1.8,5.533333333333333
