seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,50,17,1,13.908204975579974,10.5,8.646938586691082,1.0,86.0,85.0,28.0,7.0,3.6,2.8666666666666667
25,50,17,0,13.99900169275169,11.0,8.66745532939285,1.625,55.0,53.375,18.0,7.4,3.6,3.0
50,50,17,0,13.736244880119887,10.0,8.336974980436219,1.7142857142857142,57.0,55.285714285714285,18.0,2.4,4.1,2.7333333333333334
75,50,17,0,13.816602231102221,11.0,8.306384881784881,1.8571428571428572,45.0,43.142857142857146,18.0,4.6,5.6,3.0
1,50,17,0,13.365382409257402,10.333333333333334,7.823783683816178,1.6666666666666667,55.0,53.333333333333336,15.0,6.2,2.1,6.733333333333333
26,50,17,0,13.546507617382602,10.0,8.470778001165487,1.5,49.0,47.5,15.0,7.8,3.8,5.733333333333333
76,50,17,0,14.115067973692971,9.5,9.093215006660007,1.6666666666666667,91.0,89.33333333333333,16.0,5.0,4.9,2.8666666666666667
51,50,17,1,13.49999271561771,10.0,8.475005608974362,1.0,50.0,49.0,16.0,6.8,3.7,2.7333333333333334
2,50,17,0,13.86035014985015,9.0,8.987800552780548,2.3846153846153846,67.0,64.61538461538461,30.0,5.4,4.2,3.933333333333333
27,50,17,0,13.622805097680091,11.0,7.726755921855928,1.6666666666666667,51.0,49.333333333333336,17.0,3.8,3.8,3.6666666666666665
77,50,17,0,13.915111457986463,10.75,8.504515291930304,1.6666666666666667,69.0,67.33333333333333,33.0,5.8,3.4,3.533333333333333
52,50,17,0,13.512229603729606,11.0,7.661060466200467,1.3333333333333333,49.0,47.666666666666664,10.0,4.4,1.4,3.533333333333333
3,50,17,0,14.16307314907316,10.5,8.975433675213683,1.2,51.0,49.8,30.0,7.4,2.4,2.3333333333333335
28,50,17,0,13.363104395604394,10.0,7.814636080586067,1.5,47.0,45.5,11.0,6.0,2.5,5.666666666666667
78,50,17,1,14.006057123432118,9.5,9.14545715742591,1.0,57.0,56.0,15.0,3.2,2.6,2.6
53,50,17,0,13.515848498723503,10.333333333333334,8.142955140970143,2.0,78.0,76.0,21.0,7.8,2.5,5.4
4,50,17,1,13.845849497724501,10.0,8.708070078532572,1.0,46.0,45.0,38.0,5.0,4.8,2.2
29,50,17,0,13.59670399045399,10.0,8.411906086968585,1.5,63.0,61.5,13.0,4.2,3.9,4.266666666666667
79,50,17,0,14.06336026473526,11.5,8.269780070762586,2.0,64.0,62.0,11.0,5.0,5.5,2.2666666666666666
54,50,17,0,13.426128482628474,9.571428571428571,8.288926207681211,2.6,63.0,60.4,14.0,5.2,2.6,3.466666666666667
30,50,17,0,14.340019092019093,10.0,9.238787017427008,1.5384615384615385,65.0,63.46153846153846,14.0,7.6,2.3,4.2
5,50,17,0,14.271712190587191,9.75,9.506033889443872,2.0,56.0,54.0,31.0,4.4,4.5,3.6666666666666665
55,50,17,0,13.606749153624145,10.0,8.448271468115218,2.0,60.0,58.0,10.0,6.6,3.5,4.466666666666667
80,50,17,0,13.655521520146522,11.0,7.968974395604395,1.3636363636363635,76.0,74.63636363636364,18.0,8.0,4.4,4.266666666666667
31,50,17,0,13.201600122100121,10.0,7.664767905982915,1.6666666666666667,49.0,47.333333333333336,40.0,4.6,4.6,3.2666666666666666
6,50,17,0,14.269475385725377,11.0,8.766226794039293,2.0,63.0,61.0,44.0,6.6,3.0,2.2
56,50,17,0,14.115134226884225,11.0,8.681588032245529,2.0,65.0,63.0,31.0,6.2,4.0,3.466666666666667
81,50,17,0,14.083853923853919,11.0,8.622130380730376,1.4285714285714286,59.0,57.57142857142857,34.0,2.0,4.2,3.4
7,50,17,0,14.405293137418136,10.0,9.308985088106338,1.5,62.0,60.5,41.0,2.8,2.7,4.2
32,50,17,0,14.236521797646798,10.0,9.333307203074726,1.5,87.0,85.5,33.0,3.8,4.3,4.4
57,50,17,0,13.752754939504944,9.666666666666666,8.57704536324786,1.75,56.0,54.25,22.0,6.4,5.1,4.133333333333334
82,50,17,0,14.086922743922747,11.0,8.620605381285383,1.5,69.0,67.5,13.0,4.0,2.9,3.533333333333333
58,50,17,1,13.390683843933834,10.0,8.103134127261628,1.0,83.0,82.0,35.0,7.8,4.1,2.0
8,50,17,0,13.76657159507159,10.0,8.708073205128201,1.3333333333333333,55.0,53.666666666666664,51.0,6.6,2.1,3.0
33,50,17,0,13.46904409479409,10.75,7.788812519425015,1.5,50.0,48.5,17.0,5.0,6.8,4.466666666666667
83,50,17,0,13.947026459651454,10.75,8.598212165612164,1.4166666666666667,53.0,51.583333333333336,11.0,4.2,5.0,3.8
9,50,17,0,13.831650405150397,10.0,8.487179675879666,2.0,73.0,71.0,19.0,8.6,2.8,2.6666666666666665
59,50,17,0,13.505077672327673,10.5,7.861923525641019,1.5,53.0,51.5,18.0,9.8,3.0,3.933333333333333
34,50,17,0,13.867149295149295,11.0,8.09062837606838,1.5,72.0,70.5,28.0,11.6,3.3,3.533333333333333
84,50,17,0,13.824889430014434,10.0,8.678084033189052,2.0,47.0,45.0,13.0,8.4,3.9,3.466666666666667
10,50,17,1,13.142294122544113,10.0,7.688035682650686,1.0,69.0,68.0,18.0,2.0,3.1,4.8
60,50,17,0,13.527213203463209,10.0,8.061685173160164,1.8,52.0,50.2,21.0,4.8,5.2,5.666666666666667
35,50,17,0,14.586985916860908,10.5,9.382004881507365,1.8,64.0,62.2,42.0,5.4,1.8,3.2666666666666666
85,50,17,0,13.4923958957709,10.666666666666666,8.159264534632031,2.0,52.0,50.0,8.0,12.0,4.7,3.8666666666666667
11,50,17,0,13.877098887223887,11.0,8.26209187909313,1.7777777777777777,59.0,57.22222222222222,14.0,6.4,4.4,3.8666666666666667
61,50,17,0,14.095243395493403,10.0,9.121662585470068,1.5,69.0,67.5,39.0,4.2,4.4,3.466666666666667
36,50,17,0,14.271102897102903,11.0,8.825006160506172,2.25,58.0,55.75,26.0,3.8,3.6,2.6
86,50,17,0,13.837626887001882,10.0,8.621822770285293,2.0,61.0,59.0,5.0,6.2,3.0,3.933333333333333
37,50,17,0,14.638977841602841,10.5,9.683546175629917,1.8333333333333333,65.0,63.166666666666664,18.0,5.4,2.9,2.933333333333333
12,50,17,0,13.907662809412814,10.0,8.526212661505168,2.142857142857143,54.0,51.857142857142854,18.0,7.0,5.8,3.933333333333333
62,50,17,0,13.937826909201913,9.5,9.224963151431904,2.0,66.0,64.0,8.0,6.8,4.0,3.4
87,50,17,0,13.832209623709621,11.0,8.897543160173154,2.3636363636363638,77.0,74.63636363636364,36.0,5.6,7.6,3.8666666666666667
38,50,17,0,13.088818126318133,10.5,7.50977883227883,1.5,49.0,47.5,24.0,6.0,6.3,6.6
13,50,17,0,14.035302364302359,11.5,8.365895940725943,1.6,66.0,64.4,30.0,5.4,1.6,4.666666666666667
63,50,17,0,14.157418706293708,10.0,9.119991864801888,2.125,101.0,98.875,25.0,2.8,5.2,3.466666666666667
88,50,17,0,13.416843656343652,11.0,7.927363717948717,1.4,66.0,64.6,20.0,2.2,6.2,4.266666666666667
39,50,17,1,13.718659992784993,10.0,8.888497804834051,1.0,56.0,55.0,55.0,8.0,4.3,4.133333333333334
14,50,17,0,14.33373602786102,11.5,9.041348537989789,1.75,51.0,49.25,21.0,2.2,3.7,1.8666666666666667
64,50,17,0,12.924765068265074,10.75,7.506116358641362,1.6666666666666667,66.0,64.33333333333333,19.0,5.4,4.0,2.1333333333333333
89,50,17,0,14.173318278943276,11.0,8.768145075757573,2.142857142857143,70.0,67.85714285714286,25.0,8.4,4.1,3.6666666666666665
40,50,17,0,13.384374333999332,10.0,8.195104632867137,1.2666666666666666,64.0,62.733333333333334,9.0,2.2,3.2,1.2666666666666666
15,50,17,0,14.126747183372176,10.0,9.101207084304574,1.5,53.0,51.5,16.0,4.0,4.1,2.7333333333333334
65,50,17,0,13.910805291930297,10.0,9.043445470224219,2.0,60.0,58.0,13.0,5.6,3.4,5.066666666666666
90,50,17,0,13.972546925296928,10.0,9.082550485625482,1.5,65.0,63.5,16.0,9.0,3.4,3.6
41,50,17,1,13.968296300921304,10.333333333333334,8.922826663336673,1.0,67.0,66.0,20.0,4.8,5.6,2.8666666666666667
16,50,17,0,13.73698849761349,11.0,8.18251885683761,2.0,54.0,52.0,30.0,11.0,4.2,3.6666666666666665
66,50,17,0,13.409563131313131,9.5,8.255256616161631,2.2,57.0,54.8,7.0,2.2,2.6,2.2
91,50,17,1,13.494573717948708,11.333333333333334,7.589232499999992,1.0,54.0,53.0,42.0,7.8,5.2,1.7333333333333334
42,50,17,0,13.399263278388283,10.0,8.137045173992686,2.1818181818181817,59.0,56.81818181818182,6.0,3.4,3.8,3.066666666666667
17,50,17,0,13.486382159507157,10.0,8.388002000083262,1.6,61.0,59.4,19.0,11.2,2.5,2.0
67,50,17,0,14.114573981573981,10.0,9.171985806415814,1.6666666666666667,69.0,67.33333333333333,30.0,5.8,3.5,2.6666666666666665
92,50,17,1,13.708688353313345,10.666666666666666,8.310297021312017,1.0,51.0,50.0,21.0,2.2,3.2,5.133333333333334
43,50,17,1,13.66672319347319,10.0,8.14412257575758,1.0,52.0,51.0,21.0,7.2,5.5,2.6
18,50,17,0,13.668453504828513,10.0,8.40039801157176,2.1666666666666665,61.0,58.833333333333336,54.0,8.4,4.8,4.066666666666666
68,50,17,0,13.816822580197588,10.0,8.561046613247866,2.0,67.0,65.0,27.0,5.4,5.4,3.466666666666667
93,50,17,0,13.691272796647795,11.0,8.324822973415474,2.0,55.0,53.0,36.0,4.6,3.2,3.933333333333333
44,50,17,0,14.096308136308142,10.0,9.106102231102234,2.0,50.0,48.0,25.0,5.6,3.9,5.933333333333334
19,50,17,0,13.570460275835275,10.0,8.21215479312354,2.0,53.0,51.0,20.0,10.0,4.4,2.466666666666667
