seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,89,9,12.787826090576095,7.5,10.328554345654352,1.0,85.0,84.0,5.0,4.4,6.3,4.533333333333333
0,50,89,6,13.915639624264625,6.0,12.49139820665447,1.0,141.0,140.0,20.0,11.2,4.2,6.0
75,50,89,10,12.309984529359518,6.454545454545454,10.430099139749146,1.0,143.0,142.0,20.0,17.4,7.2,2.4
50,50,89,5,12.094822052947057,7.0,9.274302557858828,1.0,88.0,87.0,6.0,9.0,3.5,3.466666666666667
26,50,89,10,12.549485653235644,7.5,9.98764708485959,1.0,96.0,95.0,8.0,1.4,4.3,1.7333333333333334
1,50,89,3,12.225641774891773,7.0,9.712953755411252,1.0,76.0,75.0,8.0,5.0,2.0,2.8
51,50,89,14,13.004720959595959,6.066666666666666,11.662403472222216,1.0,100.0,99.0,14.0,5.4,6.0,3.533333333333333
76,50,89,9,13.304631354756362,8.0,10.875341540265293,1.0,88.0,87.0,12.0,8.8,2.9,3.066666666666667
27,50,89,5,12.48840355477856,7.0,9.925862629037642,1.0,141.0,140.0,6.0,2.0,11.4,4.266666666666667
2,50,89,10,12.942046509046525,6.5,11.28096155178156,1.0,94.0,93.0,19.0,1.8,6.8,3.3333333333333335
52,50,89,7,13.12383506771007,7.0,10.843627275363536,1.0,103.0,102.0,2.0,5.8,5.7,6.6
77,50,89,9,13.42097553835054,7.0,11.122903300588302,1.0,95.0,94.0,19.0,5.4,4.0,3.066666666666667
28,50,89,4,12.512136016761024,8.0,9.34692011405264,1.0,111.0,110.0,10.0,1.4,2.0,2.0
3,50,89,14,13.55037506937507,7.0,11.455937874347885,1.0,105.0,104.0,31.0,7.0,4.2,3.933333333333333
53,50,89,15,12.659750374625375,6.4,10.939190597319362,1.0,107.0,106.0,15.0,7.2,8.8,9.266666666666667
78,50,89,9,12.69658455433456,7.142857142857143,10.249912649572645,1.0,119.0,118.0,4.0,10.6,6.8,8.133333333333333
29,50,89,11,13.708355783105782,7.0,11.59998608114108,1.0,133.0,132.0,35.0,3.6,3.8,2.533333333333333
4,50,89,10,13.037014332889338,6.777777777777778,10.813453684093686,1.0,92.0,91.0,16.0,6.0,4.8,5.066666666666666
