seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,15,6,0,13.932621642246644,10.0,8.943902686202687,2.0,51.0,49.0,19.0,2.6,2.9,4.266666666666667
0,15,6,0,14.247506771006767,10.0,9.378611385281381,1.4,57.0,55.6,39.0,6.6,1.4,4.2
50,15,6,0,13.251677031302034,10.0,8.038758996836503,2.0,57.0,55.0,16.0,7.0,3.7,3.6
75,15,6,0,13.652369963369972,9.5,8.830722527472517,1.9,60.0,58.1,22.0,3.4,4.2,3.8
51,15,6,0,13.823066641691637,10.0,8.547597351814852,1.75,52.0,50.25,14.0,4.8,4.1,3.533333333333333
76,15,6,0,13.707846916971926,10.0,8.696997429792429,1.7142857142857142,91.0,89.28571428571429,16.0,3.6,3.7,4.266666666666667
26,15,6,0,13.282586649461653,10.75,7.905741613247853,2.0,59.0,57.0,11.0,2.0,3.4,2.4
1,15,6,2,13.317087135087135,10.5,8.218342905982912,1.0,58.0,57.0,11.0,6.6,2.3,3.6666666666666665
77,15,6,1,13.833138375513375,11.0,8.885163764568752,1.0,67.0,66.0,33.0,8.0,2.4,3.533333333333333
2,15,6,0,13.947533022533026,10.0,8.976016899766899,1.9166666666666667,61.0,59.083333333333336,31.0,6.6,3.0,3.466666666666667
52,15,6,1,13.95245779220779,10.714285714285714,8.756367099567091,1.0,85.0,84.0,8.0,5.0,3.5,2.8666666666666667
27,15,6,0,13.628644036519036,9.5,8.819423186674438,2.0,59.0,57.0,34.0,6.2,5.4,3.533333333333333
78,15,6,1,13.888068972693969,11.0,8.65728160381284,1.0,74.0,73.0,13.0,6.6,2.7,2.2666666666666666
3,15,6,1,13.948336025086016,10.0,9.4502147016872,1.0,81.0,80.0,28.0,9.8,3.2,2.1333333333333333
53,15,6,0,13.256764554889548,9.0,8.27825991716616,2.0,53.0,51.0,14.0,14.6,3.9,2.2666666666666666
28,15,6,0,13.429221223221216,10.0,8.161999658119662,1.5,53.0,51.5,19.0,3.8,3.7,3.1333333333333333
54,15,6,0,13.498411838161848,10.5,8.312103862803873,1.5,62.0,60.5,9.0,12.0,3.7,2.6666666666666665
79,15,6,1,13.40081712731713,9.5,8.547403497058497,1.0,56.0,55.0,8.0,10.0,3.8,3.6
4,15,6,0,14.103857919857917,10.0,9.391671368631386,1.2857142857142858,63.0,61.714285714285715,16.0,2.0,3.1,5.066666666666666
29,15,6,0,13.956704073704074,11.0,8.499604155844157,1.5,85.0,83.5,12.0,5.2,3.2,3.7333333333333334
80,15,6,3,13.964236069486057,11.0,9.100038226495725,1.0,57.0,56.0,20.0,4.2,3.4,4.066666666666666
5,15,6,0,14.071693223443226,10.5,9.439330613553102,1.2857142857142858,61.0,59.714285714285715,41.0,2.6,4.0,5.333333333333333
55,15,6,0,13.457123432123428,10.0,8.526109029859013,1.5,64.0,62.5,42.0,16.4,5.4,3.0
81,15,6,2,13.70211656399157,10.0,8.99030940725939,1.0,56.0,55.0,42.0,12.2,5.6,6.0
56,15,6,0,13.985264208014211,10.25,8.756641275668796,2.1818181818181817,56.0,53.81818181818182,26.0,4.2,2.3,4.466666666666667
6,15,6,0,14.182324786324783,10.0,9.684039316239286,1.3333333333333333,86.0,84.66666666666667,54.0,3.6,4.1,2.8
30,15,6,0,14.003857406482409,10.0,8.985594574730829,1.4615384615384615,62.0,60.53846153846154,11.0,11.6,4.9,3.533333333333333
57,15,6,0,13.457766414141412,10.0,8.466252853535348,1.25,69.0,67.75,23.0,6.0,3.8,3.066666666666667
7,15,6,0,14.504345432345428,10.0,10.056248076368071,1.8,67.0,65.2,55.0,1.8,6.4,3.7333333333333334
82,15,6,0,13.759753066378057,9.75,8.858270384199153,1.5,110.0,108.5,13.0,3.2,3.1,4.0
31,15,6,0,13.103749569874571,11.0,7.393037839799081,2.0,47.0,45.0,29.0,9.0,4.3,3.466666666666667
8,15,6,1,14.167948495948494,10.0,9.089025809745792,1.0,63.0,62.0,42.0,4.4,4.4,2.466666666666667
58,15,6,0,13.542838800088811,10.0,8.30996595460094,1.1428571428571428,50.0,48.857142857142854,36.0,7.4,4.8,1.8666666666666667
83,15,6,1,13.504332514707512,10.0,8.270127272449777,1.0,56.0,55.0,11.0,4.8,3.6,2.1333333333333333
32,15,6,0,13.908959429459427,10.0,8.869190833610826,1.625,54.0,52.375,41.0,5.4,2.1,3.7333333333333334
59,15,6,1,13.740503718503719,9.5,9.031478803418807,1.0,57.0,56.0,13.0,4.0,3.5,3.0
9,15,6,0,14.192907356532352,10.0,9.194964850427334,1.5,71.0,69.5,19.0,2.8,3.7,4.133333333333334
84,15,6,0,13.50848078310579,10.0,8.313639412670671,2.0,53.0,51.0,16.0,9.4,5.0,2.6666666666666665
33,15,6,1,13.49596332833833,10.333333333333334,8.352694170412923,1.0,49.0,48.0,16.0,10.2,4.0,3.2666666666666666
60,15,6,0,13.686297119547124,10.0,8.326658608891108,1.75,65.0,63.25,21.0,6.4,2.7,2.933333333333333
10,15,6,0,13.326699592074592,10.0,7.963640326340327,1.4166666666666667,52.0,50.583333333333336,17.0,4.0,8.0,6.266666666666667
85,15,6,0,13.52040974303474,9.5,8.581767554251286,1.4166666666666667,58.0,56.583333333333336,21.0,6.4,5.8,5.133333333333334
34,15,6,0,13.581651043401042,9.6,8.401278540348542,1.6666666666666667,73.0,71.33333333333333,20.0,5.6,5.8,3.466666666666667
61,15,6,0,14.23425359362859,10.0,9.305661543317798,1.5714285714285714,65.0,63.42857142857143,38.0,9.0,3.8,2.2
35,15,6,0,14.476256216006218,10.0,9.769474504662016,1.75,80.0,78.25,29.0,2.0,6.7,3.0
11,15,6,0,13.808457819957818,10.166666666666666,8.782736233766238,1.6,73.0,71.4,7.0,8.4,5.8,3.6666666666666665
86,15,6,0,14.027988414363415,10.5,9.135408109945603,1.5,63.0,61.5,3.0,4.6,3.8,2.066666666666667
36,15,6,0,14.327813616938624,9.375,9.820364876651112,1.9333333333333333,94.0,92.06666666666666,34.0,3.8,3.5,1.9333333333333333
12,15,6,0,14.010052322677325,10.0,9.091296707459225,1.5,63.0,61.5,18.0,4.8,3.6,5.666666666666667
