seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,49,9,0,14.351851509601515,12.0,8.349815095460109,1.6363636363636365,54.0,52.36363636363637,30.0,7.4,4.0,2.8
75,49,9,0,14.209220127095131,11.0,8.577978489427222,2.0,43.0,41.0,27.0,6.8,5.7,3.1333333333333333
25,49,9,0,13.954119172494181,11.5,7.779457511654998,1.9285714285714286,52.0,50.07142857142857,15.0,4.0,4.0,2.8666666666666667
50,49,9,0,13.610062770562774,11.25,7.539245389610389,1.8,47.0,45.2,20.0,1.8,5.2,3.066666666666667
1,49,9,0,14.08445307470308,11.25,8.196637799145304,2.3333333333333335,55.0,52.666666666666664,7.0,5.0,4.6,3.3333333333333335
26,49,9,0,13.615752317127312,12.0,7.442258910117661,2.1538461538461537,41.0,38.84615384615385,23.0,4.8,5.5,3.3333333333333335
76,49,9,0,14.225594585969596,11.0,8.575315952242216,2.2,58.0,55.8,18.0,8.0,4.6,2.8
51,49,9,0,14.251618215118217,11.0,8.431221610056609,2.0,73.0,71.0,17.0,4.2,3.6,3.6
2,49,9,0,14.165001540126536,11.0,8.22294881410256,2.25,86.0,83.75,31.0,6.2,4.4,3.2666666666666666
27,49,9,0,13.850336510711509,11.0,8.034730791430789,1.5,50.0,48.5,26.0,3.2,4.9,3.2
77,49,9,0,14.095887556887565,11.0,8.047833247863254,1.75,51.0,49.25,29.0,9.8,4.8,2.8
52,49,9,0,14.010028346653337,11.0,8.288080440809193,2.5714285714285716,54.0,51.42857142857143,12.0,7.6,3.7,3.6
3,49,9,0,14.174428044178049,12.0,8.25394612554113,2.0,63.0,61.0,31.0,2.2,2.8,4.066666666666666
78,49,9,0,14.282498404373406,11.0,8.484509625790876,1.8571428571428572,57.0,55.142857142857146,17.0,5.4,3.5,2.8666666666666667
28,49,9,0,14.106794705294696,11.0,8.317897569097578,2.4,55.0,52.6,17.0,5.6,3.6,3.6
53,49,9,0,13.823016539016542,11.0,7.7318962726162885,2.3636363636363638,54.0,51.63636363636363,22.0,18.0,3.4,3.933333333333333
4,49,9,0,14.018305167055168,11.0,8.401372251359746,1.6666666666666667,51.0,49.333333333333336,23.0,4.2,3.7,2.8
79,49,9,1,13.99587598512598,11.0,8.260048358863372,1.0,48.0,47.0,16.0,3.6,5.5,3.066666666666667
29,49,9,0,14.110250777000783,12.0,7.9901069017094075,2.3333333333333335,47.0,44.666666666666664,13.0,4.8,4.9,2.7333333333333334
54,49,9,0,13.839032592407596,10.5,7.943944903846162,2.1333333333333333,57.0,54.86666666666667,21.0,4.8,4.2,2.1333333333333333
5,49,9,0,14.363156995781994,11.0,8.504298919830171,2.2,57.0,54.8,34.0,2.2,3.7,2.4
80,49,9,0,14.297097388722388,12.0,8.33377152680654,2.0,65.0,63.0,24.0,4.2,2.8,3.4
30,49,9,0,14.20367384004884,12.0,8.057060927960933,2.0,47.0,45.0,13.0,4.4,2.8,3.2
55,49,9,0,13.978288961038952,12.0,8.088671493506492,1.2,53.0,51.8,18.0,7.2,4.2,2.8
6,49,9,0,14.485364690864694,10.5,8.806561894216907,1.4166666666666667,49.0,47.583333333333336,49.0,6.8,4.1,3.533333333333333
81,49,9,0,14.297935300810293,13.0,8.147359720002209,2.1333333333333333,61.0,58.86666666666667,27.0,4.0,2.4,2.6
56,49,9,0,14.280080849705852,11.0,8.6443377457265,2.2666666666666666,60.0,57.733333333333334,23.0,8.8,3.6,3.8
31,49,9,0,13.829319180819175,11.333333333333334,7.396584796869791,2.0,54.0,52.0,29.0,2.2,3.4,4.266666666666667
7,49,9,0,14.622588383838385,11.5,8.9527034090909,2.0,62.0,60.0,34.0,2.0,2.4,2.466666666666667
82,49,9,0,14.225278735153731,12.0,8.20517974178599,1.5833333333333333,48.0,46.416666666666664,15.0,5.2,3.2,2.2666666666666666
57,49,9,0,14.023231393606395,11.25,7.882111826923077,2.1,50.0,47.9,22.0,10.6,3.9,3.4
8,49,9,0,14.32309102009102,11.0,8.542886581196575,2.2666666666666666,44.0,41.733333333333334,44.0,4.0,3.8,2.2666666666666666
32,49,9,0,14.281607350982345,10.666666666666666,8.847645079920067,1.9166666666666667,56.0,54.083333333333336,39.0,5.8,3.0,4.133333333333334
83,49,9,0,13.848015207015205,12.0,7.699333892773886,2.4166666666666665,50.0,47.583333333333336,12.0,7.4,4.0,2.7333333333333334
