seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,31,1,13.462695332445323,10.0,8.84027212065712,1.0,89.0,88.0,23.0,4.2,2.0,2.933333333333333
50,50,31,2,12.919876970251975,9.0,8.201791042013554,1.0,58.0,57.0,9.0,5.6,4.4,4.666666666666667
0,50,31,0,14.026884809634812,10.0,9.529949481351979,1.1428571428571428,67.0,65.85714285714286,31.0,6.0,2.7,4.066666666666666
75,50,31,0,13.53890692640693,8.5,9.402709956709959,1.3,65.0,63.7,25.0,6.2,4.6,2.933333333333333
51,50,31,0,13.285992687867685,10.0,8.510751931401938,1.6666666666666667,64.0,62.333333333333336,10.0,12.6,5.9,4.066666666666666
26,50,31,2,12.835300352425348,10.333333333333334,7.926005065490066,1.0,61.0,60.0,11.0,11.0,4.8,3.7333333333333334
1,50,31,0,12.814400946275954,9.0,8.204509966422473,1.5,69.0,67.5,11.0,4.0,1.8,4.933333333333334
76,50,31,0,13.893141899766897,9.0,9.985634003496513,1.2857142857142858,84.0,82.71428571428571,16.0,3.6,3.9,4.066666666666666
52,50,31,0,13.844309551559542,9.0,9.592206885059387,1.25,99.0,97.75,7.0,10.4,6.0,5.533333333333333
27,50,31,1,13.051451714951723,8.333333333333334,9.158099936729945,1.0,83.0,82.0,26.0,10.6,3.4,5.666666666666667
2,50,31,1,13.436205280830281,9.666666666666666,8.921960917277168,1.0,67.0,66.0,33.0,6.6,3.3,5.666666666666667
77,50,31,2,13.500810717060713,9.0,9.2602496170496,1.0,74.0,73.0,30.0,5.8,2.6,4.333333333333333
53,50,31,0,12.969210914085915,9.5,8.193631268731254,1.6,66.0,64.4,14.0,17.4,1.9,7.0
28,50,31,1,12.96841612554113,9.333333333333334,8.435784594155844,1.0,78.0,77.0,11.0,10.6,1.8,3.466666666666667
3,50,31,1,13.643381812631805,10.0,9.223997943445438,1.0,83.0,82.0,29.0,4.4,3.1,3.3333333333333335
78,50,31,1,14.125441100566094,10.0,10.025682407592411,1.0,61.0,60.0,13.0,2.8,2.6,3.0
54,50,31,0,13.242320332445333,9.0,8.690619230630482,1.5714285714285714,60.0,58.42857142857143,9.0,9.6,5.5,3.6
29,50,31,0,13.623821553446554,9.0,9.533706225857472,1.6666666666666667,74.0,72.33333333333333,16.0,6.0,4.2,1.6666666666666667
4,50,31,0,13.543402264402268,9.0,9.138420482850465,1.5,61.0,59.5,12.0,6.2,3.0,1.8
79,50,31,0,13.39471048396049,11.0,8.505670736485747,1.25,86.0,84.75,8.0,7.4,6.0,2.8
55,50,31,1,13.532122779997783,9.5,8.99546563186813,1.0,81.0,80.0,11.0,4.8,2.8,2.2
