seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,23,0,13.42231554556554,11.0,8.250593874458895,1.5,51.0,49.5,23.0,8.0,4.2,1.6666666666666667
50,50,23,1,13.541759379509381,10.0,8.513098059163058,1.0,61.0,60.0,17.0,4.2,2.1,4.6
75,50,23,0,13.60164276001776,10.0,8.686918169053166,1.8,55.0,53.2,24.0,5.6,5.5,3.1333333333333333
0,50,23,0,13.948247516372517,9.0,9.355279313048067,1.7,66.0,64.3,21.0,8.8,2.9,5.133333333333334
26,50,23,1,13.140031593406594,10.0,7.666075989010985,1.0,66.0,65.0,16.0,2.0,4.8,3.0
51,50,23,0,13.548393481518492,9.5,8.819887620712635,1.7,59.0,57.3,14.0,2.4,4.4,2.933333333333333
76,50,23,0,13.848008227883218,9.666666666666666,8.849140578033063,1.8571428571428572,80.0,78.14285714285714,11.0,6.6,4.6,3.933333333333333
1,50,23,1,13.53973097735597,10.0,8.711791006077256,1.0,66.0,65.0,16.0,4.6,5.9,3.2666666666666666
27,50,23,1,13.531973151848154,9.75,8.804384117965379,1.0,66.0,65.0,19.0,3.2,3.4,2.4
52,50,23,0,13.946205863580861,10.0,8.728088151709406,2.0,53.0,51.0,6.0,9.6,3.2,2.2
77,50,23,2,13.888239260739256,10.666666666666666,9.01881047286047,1.0,64.0,63.0,34.0,9.8,2.0,3.2666666666666666
2,50,23,1,13.508864607614623,10.0,8.664840918803424,1.0,62.0,61.0,26.0,11.8,4.7,2.2
28,50,23,1,13.322056665556664,9.5,8.791452534132524,1.0,74.0,73.0,12.0,12.2,5.3,3.1333333333333333
53,50,23,1,13.138666874791873,8.666666666666666,8.719326516816512,1.0,53.0,52.0,16.0,6.2,3.6,4.6
78,50,23,0,13.936548104673104,11.0,8.783703148934407,1.5,55.0,53.5,15.0,6.2,3.1,3.4
3,50,23,0,13.91212631812632,9.0,9.248496068376081,1.6666666666666667,63.0,61.333333333333336,32.0,5.2,3.6,3.0
29,50,23,0,13.632246531246528,10.0,8.489746247086236,1.8571428571428572,64.0,62.142857142857146,8.0,5.4,5.2,4.066666666666666
54,50,23,0,13.331611208236213,9.5,8.679590484654234,1.5,59.0,57.5,5.0,6.0,3.8,4.666666666666667
79,50,23,0,13.577984792984786,10.0,8.69473776778777,1.6666666666666667,59.0,57.333333333333336,8.0,10.6,3.8,5.066666666666666
4,50,23,0,13.784235680985685,10.0,9.17436835664334,1.6666666666666667,55.0,53.333333333333336,30.0,11.0,4.4,3.3333333333333335
55,50,23,0,13.207792124542125,9.0,8.63122300366299,1.5,59.0,57.5,12.0,8.4,6.7,3.6666666666666665
30,50,23,0,13.745484515484511,10.0,8.834039327339333,1.3333333333333333,62.0,60.666666666666664,12.0,9.6,4.4,5.066666666666666
80,50,23,0,13.366683691308694,10.5,8.341321245837502,1.5,64.0,62.5,20.0,2.2,3.4,4.0
5,50,23,0,14.196292152292152,10.0,9.460688003108018,1.5,70.0,68.5,36.0,4.4,4.4,3.466666666666667
56,50,23,1,14.10616516816517,10.5,9.42811594405596,1.0,71.0,70.0,23.0,3.0,3.6,3.4
