seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,45,1,13.78437143412143,9.0,9.882804472471957,1.0,76.0,75.0,13.0,2.6,4.7,2.6
75,50,45,1,13.00592862692863,9.0,8.523946149406148,1.0,75.0,74.0,14.0,7.4,6.0,4.333333333333333
50,50,45,3,12.712891206016206,9.0,8.607362891969126,1.0,62.0,61.0,20.0,6.2,2.9,3.7333333333333334
0,50,45,3,14.045443653568652,9.0,10.428673855311345,1.0,72.0,71.0,20.0,16.2,3.2,3.6
26,50,45,3,12.323012584637587,8.0,8.186930939060936,1.0,121.0,120.0,9.0,11.4,4.4,4.2
76,50,45,2,13.407276348651342,8.0,10.099411895604392,1.0,61.0,60.0,10.0,6.0,2.4,2.8666666666666667
51,50,45,5,12.842736374736369,8.0,9.372584537684537,1.0,56.0,55.0,12.0,6.2,11.0,3.0
1,50,45,3,12.866504703629701,8.5,9.03811499375624,1.0,75.0,74.0,21.0,3.2,5.0,3.8666666666666667
27,50,45,1,13.137839188589195,9.666666666666666,9.16225578421579,1.0,65.0,64.0,41.0,3.0,13.3,2.8
77,50,45,1,13.440012237762241,7.0,10.27829167832167,1.0,82.0,81.0,34.0,3.6,5.7,5.866666666666666
52,50,45,3,13.25165910478411,8.0,10.018154612748356,1.0,84.0,83.0,8.0,3.2,1.7,2.533333333333333
2,50,45,5,13.338975163725168,9.0,9.158607137029625,1.0,74.0,73.0,29.0,5.8,3.8,2.933333333333333
28,50,45,0,12.815679570429575,9.0,8.916690967365982,1.3333333333333333,90.0,88.66666666666667,11.0,13.6,6.1,3.466666666666667
53,50,45,6,12.579188658563659,7.5,9.148611145104903,1.0,88.0,87.0,14.0,11.4,3.9,4.266666666666667
3,50,45,4,13.105796703296715,8.5,9.34200027472526,1.0,69.0,68.0,32.0,4.4,3.1,3.6666666666666665
78,50,45,2,13.34489103951605,9.0,9.129409605672121,1.0,85.0,84.0,14.0,4.2,2.8,2.933333333333333
29,50,45,3,13.324996780996774,8.6,9.383085683205683,1.0,71.0,70.0,23.0,2.4,2.3,2.533333333333333
4,50,45,6,13.605283688533689,8.666666666666666,10.215200303585307,1.0,95.0,94.0,11.0,10.0,7.8,2.3333333333333335
79,50,45,2,13.214433954933954,8.5,9.535473589743614,1.0,79.0,78.0,4.0,4.4,4.2,3.466666666666667
54,50,45,3,12.103091491841488,7.5,8.397287962037963,1.0,67.0,66.0,20.0,19.0,6.1,2.6666666666666665
30,50,45,1,14.40784480796981,8.5,11.101743978660245,1.0,99.0,98.0,6.0,10.2,5.7,2.466666666666667
80,50,45,1,13.287719905094905,8.8,8.941096066433566,1.0,56.0,55.0,15.0,4.4,4.4,3.8
5,50,45,5,13.831233363858354,9.0,10.291448978937709,1.0,77.0,76.0,37.0,2.4,6.2,4.2
55,50,45,3,12.995193944943946,8.0,9.309838663003687,1.0,84.0,83.0,11.0,6.0,4.8,2.933333333333333
31,50,45,4,12.611337190587191,8.0,8.884014134199134,1.0,66.0,65.0,50.0,5.4,5.6,4.666666666666667
81,50,45,4,13.257922965922958,8.666666666666666,9.46270802752802,1.0,79.0,78.0,59.0,2.2,3.4,3.533333333333333
6,50,45,4,14.26164600677101,8.0,11.38349634906762,1.0,73.0,72.0,62.0,9.4,2.9,2.066666666666667
56,50,45,0,14.110735389610397,9.5,10.307473955627714,1.3333333333333333,78.0,76.66666666666667,60.0,11.0,2.5,3.6666666666666665
32,50,45,1,13.755190975690985,8.0,10.29162586580088,1.0,80.0,79.0,31.0,2.2,1.7,5.933333333333334
82,50,45,3,13.374625277500288,8.0,9.819819408508177,1.0,81.0,80.0,12.0,7.6,3.6,4.4
7,50,45,1,14.210527389277388,8.1,10.86454818514818,1.0,117.0,116.0,48.0,6.8,3.1,3.2666666666666666
57,50,45,1,13.117784063159062,8.5,9.477618199578192,1.0,106.0,105.0,17.0,2.0,2.2,4.466666666666667
33,50,45,3,13.578356754356749,9.25,9.315349335109323,1.0,98.0,97.0,14.0,7.6,3.2,3.6
83,50,45,4,13.120726842601847,9.0,9.339820283882798,1.0,66.0,65.0,11.0,3.0,4.4,2.8
8,50,45,4,13.260721209346206,8.333333333333334,9.679269032217784,1.0,89.0,88.0,53.0,5.0,5.1,5.0
58,50,45,4,12.365912407037408,8.0,8.710172020618284,1.0,86.0,85.0,40.0,7.8,3.2,3.2666666666666666
34,50,45,3,13.40675813075814,8.25,9.966162528582533,1.0,85.0,84.0,16.0,3.0,2.3,2.2666666666666666
84,50,45,3,13.460750457875449,8.375,9.80629719322345,1.0,64.0,63.0,10.0,4.0,3.9,5.533333333333333
9,50,45,1,13.396451798201804,8.5,10.052937515817506,1.0,62.0,61.0,15.0,3.4,9.7,4.333333333333333
59,50,45,2,12.77115401265401,9.285714285714286,8.66746782384282,1.0,86.0,85.0,12.0,4.2,3.2,2.4
35,50,45,0,14.650869144744151,8.5,11.12590029012654,1.2,71.0,69.8,38.0,7.2,3.9,3.533333333333333
85,50,45,3,12.601004495504494,8.0,8.586493654678645,1.0,112.0,111.0,1.0,7.4,7.5,6.466666666666667
60,50,45,2,13.273417221667225,9.0,9.24623876151625,1.0,75.0,74.0,16.0,13.0,2.5,3.8666666666666667
10,50,45,1,13.214524864024868,9.333333333333334,8.847704087024095,1.0,56.0,55.0,13.0,7.4,9.2,3.066666666666667
86,50,45,3,13.670241827616833,8.0,10.461080981934735,1.0,84.0,83.0,2.0,7.4,3.4,1.6666666666666667
