seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,32,3,0,14.579087634587633,12.0,8.276814806304813,2.230769230769231,42.0,39.76923076923077,33.0,4.8,2.7,2.3333333333333335
50,32,3,0,14.254118936618932,12.5,7.752959623709619,2.0833333333333335,47.0,44.916666666666664,19.0,4.2,5.6,3.0
75,32,3,0,14.41106773781774,12.0,8.222371068098582,1.7333333333333334,51.0,49.266666666666666,23.0,4.6,5.1,1.7333333333333334
25,32,3,0,14.369030927405925,12.0,8.028943093156842,2.1,47.0,44.9,19.0,4.6,3.3,2.7333333333333334
1,32,3,0,14.301614205239202,13.0,7.892912832722839,1.9166666666666667,48.0,46.083333333333336,13.0,5.2,3.0,2.6
51,32,3,0,14.354363497613502,13.0,7.953160122100129,1.9090909090909092,48.0,46.09090909090909,23.0,6.6,2.1,2.533333333333333
76,32,3,0,14.417080835830836,12.0,7.984627247752246,2.4,46.0,43.6,27.0,3.4,3.1,2.7333333333333334
26,32,3,0,14.117129939504942,12.5,7.670439551420812,1.6153846153846154,46.0,44.38461538461539,25.0,5.6,4.1,3.4
2,32,3,0,14.363426573426574,13.333333333333334,7.818078088578086,2.3333333333333335,37.0,34.666666666666664,33.0,5.8,2.4,3.0
52,32,3,0,13.921115828615832,12.0,7.466784595959606,2.3333333333333335,43.0,40.666666666666664,16.0,6.4,3.5,3.8666666666666667
27,32,3,0,14.176150002774996,12.0,7.647318497752256,2.3333333333333335,39.0,36.666666666666664,20.0,5.6,3.2,3.2
77,32,3,0,14.508106018981014,12.666666666666666,8.063028823676314,1.9,49.0,47.1,33.0,6.8,5.2,2.4
3,32,3,0,14.34250671550671,11.666666666666666,8.05229435897436,2.2,48.0,45.8,32.0,5.4,2.2,2.6666666666666665
53,32,3,0,14.048936369186363,12.666666666666666,7.378113298090795,2.4,54.0,51.6,23.0,6.0,4.4,3.2
4,32,3,0,14.351095265845274,11.333333333333334,8.034123787323793,2.1333333333333333,45.0,42.86666666666667,38.0,10.2,3.4,2.6666666666666665
28,32,3,0,14.297695304695312,12.5,7.9349359440559475,2.25,49.0,46.75,15.0,5.0,3.6,3.4
54,32,3,0,13.995012307137312,11.5,7.824289415861923,1.9230769230769231,52.0,50.07692307692308,17.0,4.2,4.9,2.533333333333333
78,32,3,0,14.615600052725052,11.0,8.629051956238213,2.111111111111111,54.0,51.888888888888886,23.0,5.2,3.7,2.7333333333333334
5,32,3,0,14.456760656010648,12.666666666666666,8.143915409590406,1.7333333333333334,45.0,43.266666666666666,30.0,5.2,3.6,2.533333333333333
29,32,3,0,14.20094537407037,11.0,8.176253154484412,1.8461538461538463,45.0,43.15384615384615,16.0,5.8,4.0,3.533333333333333
55,32,3,0,14.330854048729048,12.5,7.970465518093007,2.0,51.0,49.0,22.0,6.8,4.1,2.2666666666666666
79,32,3,0,14.251886849261853,12.5,7.751786116938615,2.4,48.0,45.6,18.0,6.4,4.0,3.2666666666666666
6,32,3,0,14.75174533799534,13.0,8.623499009324007,2.5,46.0,43.5,46.0,4.6,4.0,2.8666666666666667
30,32,3,0,14.842418179043172,13.0,8.493944547813284,1.8888888888888888,48.0,46.111111111111114,13.0,5.8,2.8,2.6
56,32,3,0,14.515607572982569,12.0,8.157045714424472,2.5,44.0,41.5,24.0,5.0,2.7,2.6666666666666665
80,32,3,0,14.439514416139419,13.0,7.8747460796148285,1.6666666666666667,44.0,42.333333333333336,21.0,3.8,3.4,1.6666666666666667
7,32,3,0,14.896791389166381,12.5,8.628919835858582,2.4444444444444446,47.0,44.55555555555556,33.0,3.8,4.2,3.6666666666666665
31,32,3,0,13.910728077478074,11.5,7.551536309801312,1.9230769230769231,43.0,41.07692307692308,33.0,6.6,4.4,3.2666666666666666
57,32,3,0,14.27229333166833,11.5,8.06810480144855,1.9166666666666667,47.0,45.083333333333336,20.0,10.4,4.6,2.466666666666667
81,32,3,0,14.532604451104453,12.0,8.372938305583288,2.3333333333333335,51.0,48.666666666666664,33.0,6.2,3.0,3.533333333333333
32,32,3,0,14.632306110556115,14.5,8.15097586163836,2.466666666666667,39.0,36.53333333333333,29.0,3.2,2.6,2.466666666666667
8,32,3,0,14.571560703185694,11.75,8.452742188228434,2.0,45.0,43.0,38.0,7.0,3.7,2.533333333333333
82,32,3,0,14.297113719613721,12.5,7.93353992673992,2.5,48.0,45.5,14.0,7.4,2.5,3.0
58,32,3,0,14.397772990897993,12.333333333333334,8.123937497918744,1.6,50.0,48.4,35.0,8.2,2.4,1.6
33,32,3,0,14.091505980130973,12.5,7.527644617882115,2.0,43.0,41.0,19.0,5.0,6.6,3.7333333333333334
9,32,3,0,14.366338952713955,12.5,7.889948500666003,2.1,43.0,40.9,20.0,5.8,2.9,2.3333333333333335
83,32,3,0,14.226168151293157,12.0,7.77001875291376,1.8,47.0,45.2,13.0,6.8,1.8,3.3333333333333335
34,32,3,0,14.25645734820735,12.0,8.06034458735708,2.357142857142857,44.0,41.642857142857146,30.0,3.8,3.0,3.8
59,32,3,0,13.980602536352537,12.333333333333334,7.4726516919191965,2.230769230769231,42.0,39.76923076923077,17.0,6.8,3.1,3.533333333333333
10,32,3,0,14.07954596792097,12.0,7.775567765984013,1.8571428571428572,46.0,44.142857142857146,18.0,3.8,3.1,2.533333333333333
84,32,3,0,14.509806152181165,12.0,8.211370586080593,1.9230769230769231,40.0,38.07692307692308,25.0,4.8,4.4,2.4
35,32,3,0,15.178040792540806,11.5,9.494006550116538,1.8333333333333333,52.0,50.166666666666664,27.0,4.8,5.0,3.466666666666667
60,32,3,0,14.331109737484732,11.5,8.10682334859584,2.533333333333333,43.0,40.46666666666667,25.0,4.2,5.0,2.7333333333333334
11,32,3,0,14.478391261516258,12.0,8.228367427711174,2.1666666666666665,43.0,40.833333333333336,16.0,5.0,4.4,3.2
85,32,3,0,14.163594252969247,12.5,7.709247494172494,2.3333333333333335,39.0,36.666666666666664,17.0,9.0,3.9,3.0
36,32,3,0,14.735003607503613,12.0,8.847297041847044,2.5,46.0,43.5,24.0,5.2,3.4,3.3333333333333335
61,32,3,0,14.68927246364747,12.0,8.662367478354978,1.8333333333333333,43.0,41.166666666666664,36.0,4.4,3.4,2.2666666666666666
86,32,3,0,14.360672008547004,11.5,8.19146239316239,1.8571428571428572,56.0,54.142857142857146,11.0,12.0,5.6,3.0
12,32,3,0,14.641751026751018,12.0,8.848764158064165,1.875,44.0,42.125,19.0,9.2,3.3,4.0
