seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,39,10,0,14.01331327006327,10.666666666666666,8.413082115384604,2.25,64.0,61.75,36.0,9.8,3.7,4.133333333333334
75,39,10,0,14.266150405150396,11.0,8.890090001110014,2.0,46.0,44.0,29.0,5.6,2.1,3.466666666666667
50,39,10,1,13.5225913947164,10.0,8.035104626068364,1.0,51.0,50.0,19.0,3.4,2.8,3.3333333333333335
25,39,10,0,13.862281163281168,11.666666666666666,8.162675069375057,2.0,50.0,48.0,11.0,7.2,4.9,4.266666666666667
1,39,10,0,13.950863553113557,11.0,7.99892401098901,1.8571428571428572,57.0,55.142857142857146,11.0,3.6,4.3,2.1333333333333333
76,39,10,0,14.09245627983128,11.5,8.452519183871694,1.6666666666666667,51.0,49.333333333333336,17.0,5.6,5.3,1.6666666666666667
51,39,10,0,14.11731507381507,10.333333333333334,8.687814607614596,1.8461538461538463,67.0,65.15384615384616,16.0,5.4,7.8,3.6
77,39,10,0,14.034527972027977,11.0,8.32321095571095,2.1333333333333333,55.0,52.86666666666667,31.0,5.0,4.3,2.1333333333333333
2,39,10,0,13.961011544011546,10.0,8.530800880230885,2.5,49.0,46.5,28.0,3.6,4.4,2.7333333333333334
26,39,10,0,13.255982822732816,10.0,7.75146587273838,2.0,66.0,64.0,23.0,5.2,5.0,5.266666666666667
52,39,10,0,13.933334124209125,10.5,8.809666057692311,1.9333333333333333,57.0,55.06666666666667,11.0,7.2,3.8,2.8666666666666667
3,39,10,0,14.098550144300152,11.0,8.402681565656568,2.0,60.0,58.0,30.0,6.6,2.5,3.466666666666667
78,39,10,0,14.139349317349316,11.0,8.503520546120546,2.0,52.0,50.0,15.0,6.6,5.3,3.6666666666666665
53,39,10,0,13.738095085470087,10.0,8.313809636752147,2.0,62.0,60.0,20.0,10.8,2.8,3.0
27,39,10,0,13.985551656676657,10.5,8.318625224358989,1.6923076923076923,53.0,51.30769230769231,36.0,8.6,4.5,3.466666666666667
4,39,10,0,13.902643953268955,10.0,8.403710141247647,1.8,49.0,47.2,17.0,4.6,1.8,2.2666666666666666
79,39,10,0,13.450415903540897,10.5,7.609171436202688,2.0,47.0,45.0,8.0,5.8,3.8,2.3333333333333335
54,39,10,0,13.51998085248085,10.666666666666666,7.939614743589734,2.0,53.0,51.0,9.0,6.8,5.2,4.933333333333334
28,39,10,0,13.861532897657892,11.0,7.789671006493517,1.9333333333333333,55.0,53.06666666666667,17.0,6.2,5.6,2.533333333333333
5,39,10,0,14.222598706848707,12.0,8.436921034521033,2.0,57.0,55.0,37.0,6.0,2.9,4.466666666666667
80,39,10,0,14.023733086358085,12.0,7.756609533383283,1.5,57.0,55.5,22.0,5.2,2.6,2.6
29,39,10,0,13.958609917859915,11.0,8.347703696581181,2.125,64.0,61.875,17.0,6.8,3.9,2.7333333333333334
55,39,10,0,13.806950951825957,10.0,8.397508748057495,1.8,55.0,53.2,40.0,9.8,1.8,3.8
81,39,10,0,13.86658076645577,11.0,8.411068720168727,2.0,57.0,55.0,29.0,5.6,4.3,4.466666666666667
6,39,10,0,14.331677405927403,10.0,9.039608397435892,1.875,53.0,51.125,47.0,4.4,5.1,2.466666666666667
82,39,10,0,14.227713883338886,11.0,8.771491726329248,1.8571428571428572,70.0,68.14285714285714,15.0,9.6,2.4,3.3333333333333335
30,39,10,0,14.304523878898879,11.0,8.892471374458871,2.0,57.0,55.0,13.0,7.0,6.7,3.2
56,39,10,0,14.180877469752472,11.0,8.923915573593074,1.6666666666666667,48.0,46.333333333333336,24.0,4.4,3.3,3.533333333333333
83,39,10,0,13.993402694527704,11.0,8.430343817432574,1.0833333333333333,50.0,48.916666666666664,11.0,4.8,5.4,3.2666666666666666
7,39,10,0,14.217262876012883,11.5,8.509671812909316,1.4285714285714286,66.0,64.57142857142857,48.0,5.2,2.8,4.0
31,39,10,0,13.463951895326892,11.0,7.541784188311706,1.6666666666666667,43.5,41.833333333333336,31.0,5.0,3.7,2.6666666666666665
57,39,10,0,13.590773157398159,11.0,7.815179067044073,1.5,58.0,56.5,21.0,2.8,4.5,3.0
84,39,10,0,13.929110653235648,11.0,8.327420370879132,2.2857142857142856,61.0,58.714285714285715,15.0,7.0,4.8,3.066666666666667
58,39,10,0,13.890100649350645,11.0,8.193185140692641,2.0,57.0,55.0,33.0,7.6,3.1,2.8666666666666667
32,39,10,0,14.10652107614608,11.0,8.453116472416474,1.7777777777777777,61.0,59.22222222222222,40.0,3.4,3.7,2.8666666666666667
8,39,10,0,14.486475108225106,10.5,9.130955162337651,2.0,58.0,56.0,45.0,3.6,3.4,3.066666666666667
59,39,10,1,13.66611942224442,12.0,7.795465157758919,1.0,47.0,46.0,11.0,10.4,3.7,2.1333333333333333
85,39,10,0,13.660091755466754,10.0,8.171290509629259,1.1666666666666667,48.0,46.833333333333336,9.0,4.8,4.5,4.933333333333334
33,39,10,0,13.609721875346882,11.0,7.538014155982909,2.142857142857143,45.0,42.857142857142854,19.0,8.2,3.4,2.466666666666667
9,39,10,0,14.255419580419577,11.5,8.605555944055943,1.8,52.0,50.2,18.0,4.4,3.7,4.066666666666666
60,39,10,0,13.809910381285388,11.0,7.973477072094573,2.1538461538461537,48.0,45.84615384615385,22.0,7.0,5.2,2.7333333333333334
