seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,11,5,1,13.774455447330446,9.5,8.945335972222217,1.0,75.0,74.0,29.0,6.8,3.9,3.933333333333333
25,11,5,0,14.000514818514825,10.25,9.086295997336002,1.5,68.0,66.5,16.0,9.2,3.9,4.133333333333334
50,11,5,2,13.241499098124088,10.0,8.172294018759008,1.0,53.0,52.0,21.0,7.4,1.7,2.8
75,11,5,0,13.676358155733162,11.0,8.644591879648136,1.25,68.0,66.75,17.0,2.6,3.7,4.666666666666667
1,11,5,1,13.22930071317572,10.666666666666666,7.618013741397488,1.0,49.0,48.0,18.0,7.2,5.4,4.666666666666667
26,11,5,0,13.198057761682765,10.0,8.111976101121105,1.6666666666666667,66.0,64.33333333333333,9.0,2.8,4.7,4.333333333333333
51,11,5,0,13.977166083916082,9.5,9.469545413752904,2.0,95.0,93.0,16.0,5.4,5.1,2.466666666666667
76,11,5,0,13.725262057387054,10.5,8.66839727258852,1.625,64.0,62.375,13.0,3.8,3.6,2.533333333333333
2,11,5,0,13.575123459873454,10.0,8.64816481268734,1.8,57.0,55.2,32.0,6.2,2.9,3.2
52,11,5,0,13.333500083250083,9.5,8.419878272560775,1.3333333333333333,70.0,68.66666666666667,7.0,4.0,4.1,5.066666666666666
27,11,5,1,13.301126318126315,10.0,8.316598945498942,1.0,70.0,69.0,20.0,4.8,3.7,3.8666666666666667
3,11,5,0,14.136905622155625,9.4,9.446130341602839,1.625,72.0,70.375,34.0,13.0,3.4,2.0
77,11,5,0,13.801117327117328,10.0,9.01448416472416,1.6666666666666667,76.0,74.33333333333333,34.0,8.8,3.0,2.8
53,11,5,0,13.312158175158181,9.0,8.63900295038295,1.6363636363636365,61.0,59.36363636363637,20.0,11.4,2.6,3.6666666666666665
28,11,5,0,13.256593337218332,10.0,8.034857196969707,2.0,53.0,51.0,11.0,4.4,3.1,2.933333333333333
78,11,5,0,13.768764513264514,10.0,8.671384658119678,1.5,58.0,56.5,15.0,11.0,3.5,2.8
4,11,5,0,13.82777217227217,10.0,8.962615427350439,1.5,61.0,59.5,31.0,10.2,3.0,1.9333333333333333
54,11,5,0,13.125069527694523,9.0,8.50119924478298,1.5,65.0,63.5,5.0,5.0,5.8,2.6666666666666665
29,11,5,1,13.57261463536463,11.0,8.314086730769219,1.0,62.0,61.0,11.0,2.6,4.5,2.933333333333333
79,11,5,0,13.685365259740253,10.0,8.771366233766258,2.0,79.0,77.0,10.0,6.6,3.3,4.133333333333334
5,11,5,1,14.289002469752479,11.0,9.641468098290584,1.0,74.0,73.0,36.0,15.4,2.2,4.266666666666667
55,11,5,0,13.496078338328337,10.5,8.7205784965035,1.25,61.0,59.75,11.0,7.2,3.7,6.133333333333334
30,11,5,1,14.11524941724942,10.5,9.070715431235449,1.0,70.0,69.0,14.0,5.4,3.1,5.0
80,11,5,0,13.47067597680097,10.666666666666666,8.286579497863245,2.0,86.0,84.0,19.0,4.8,3.7,3.8666666666666667
6,11,5,1,14.160835442335438,10.0,9.492823376068372,1.0,61.0,60.0,43.0,4.2,2.6,3.0
56,11,5,0,13.9572638056388,9.5,9.47286408855034,1.5,64.0,62.5,33.0,6.0,3.9,4.8
81,11,5,2,13.849418595293596,10.5,8.974062021867024,1.0,65.0,64.0,27.0,6.2,3.9,5.333333333333333
31,11,5,0,13.155774489399489,9.666666666666666,8.085271486707727,1.6666666666666667,60.0,58.333333333333336,49.0,6.6,3.6,5.066666666666666
57,11,5,0,13.442519230769228,10.0,8.271069871794868,1.4,54.0,52.6,18.0,4.6,2.1,2.466666666666667
32,11,5,1,14.287666361416356,9.6,9.859546886446882,1.0,63.0,62.0,32.0,8.0,3.1,3.6
7,11,5,0,14.37830179542679,10.5,9.466908879037625,1.6,59.0,57.4,55.0,2.6,3.7,3.066666666666667
82,11,5,1,13.5530377955378,10.0,8.612569763569775,1.0,91.0,90.0,11.0,4.0,5.9,2.2666666666666666
58,11,5,0,13.19374503274503,10.0,7.98398299145299,1.6,75.0,73.4,32.0,7.8,2.9,3.2
33,11,5,0,13.408726259851255,10.166666666666666,8.055916012459754,1.5,57.0,55.5,14.0,2.8,5.1,5.333333333333333
83,11,5,1,13.493112443112441,10.333333333333334,8.481274503274507,1.0,66.0,65.0,11.0,5.6,5.8,6.266666666666667
8,11,5,0,13.695559565434563,10.0,8.769996992590723,1.75,56.0,54.25,46.0,7.2,4.6,4.066666666666666
59,11,5,0,13.32786179098679,9.5,8.542830079642588,1.875,80.0,78.125,17.0,8.6,6.0,2.6
34,11,5,0,13.798309773559776,9.375,9.043985043290041,1.5,61.0,59.5,39.0,3.6,3.9,3.8666666666666667
84,11,5,1,14.024809190809187,10.5,8.951889290709296,1.0,60.0,59.0,14.0,8.4,6.2,3.4
9,11,5,0,13.68853044178044,9.5,9.025268835331334,1.1428571428571428,107.0,105.85714285714286,20.0,7.4,3.0,4.2
60,11,5,0,13.213830280830281,9.5,8.377928742368741,1.75,53.0,51.25,13.0,6.8,5.6,2.8666666666666667
61,11,5,0,13.881595654345654,9.0,9.279987302697295,1.25,59.0,57.75,44.0,6.2,4.4,4.4
35,11,5,0,14.565995476745472,10.0,9.859496680541678,1.4,100.0,98.6,41.0,5.4,4.6,2.3333333333333335
10,11,5,1,12.734101301476294,9.0,7.694741997863254,1.0,49.0,48.0,16.0,2.8,7.5,6.0
85,11,5,0,13.299792582417574,9.2,8.65480978479852,1.5,75.0,73.5,9.0,10.6,5.1,3.4
62,11,5,0,13.962603507603506,9.333333333333334,9.438592141192135,1.6666666666666667,83.0,81.33333333333333,7.0,6.2,7.0,4.466666666666667
36,11,5,0,14.239301073926072,10.333333333333334,9.472190861222108,1.5,71.0,69.5,31.0,2.6,3.3,2.933333333333333
11,11,5,0,13.467789377289375,10.0,8.326524981684978,1.5,60.0,58.5,11.0,3.6,5.1,4.4
86,11,5,1,13.723675435675439,10.0,8.763383598623598,1.0,71.0,70.0,4.0,3.2,5.3,1.6
63,11,5,0,13.858611999111988,9.0,9.199121547341571,1.7142857142857142,59.0,57.285714285714285,31.0,5.6,2.9,3.7333333333333334
12,11,5,0,14.053750277500274,10.0,9.621783144633145,1.7142857142857142,71.0,69.28571428571429,19.0,7.6,3.4,4.266666666666667
37,11,5,0,14.527591921966934,10.0,9.734306058524792,1.5,85.0,83.5,18.0,3.0,4.3,2.7333333333333334
64,11,5,0,12.63391784604285,9.5,7.8580382349594835,1.25,62.0,60.75,17.0,3.0,4.0,4.4
87,11,5,0,13.49009719447219,10.0,8.235661409423903,2.0,64.0,62.0,36.0,11.2,2.8,5.0
13,11,5,0,13.985203019203022,9.333333333333334,9.456097735597739,1.5,73.0,71.5,38.0,9.2,3.8,3.2
38,11,5,0,13.087585372960374,10.0,7.795101783216776,2.0,68.0,66.0,30.0,6.8,6.5,2.933333333333333
88,11,5,2,13.383446872571866,9.2,8.642915980963462,1.0,70.0,69.0,15.0,5.0,4.7,5.466666666666667
14,11,5,0,14.01903112165613,8.5,9.718679369658117,1.3333333333333333,62.0,60.666666666666664,15.0,4.4,4.8,1.8666666666666667
65,11,5,0,13.68681192418692,9.25,9.449836010794764,1.5,68.0,66.5,10.0,6.8,4.2,2.1333333333333333
39,11,5,0,13.808826062826062,9.666666666666666,8.782449004328999,1.8333333333333333,61.0,59.166666666666664,54.0,7.0,5.2,2.3333333333333335
89,11,5,0,14.236242660117655,9.0,9.940180431512912,1.8888888888888888,68.0,66.11111111111111,28.0,5.0,4.8,2.8666666666666667
15,11,5,1,13.941645784770785,8.5,9.738681701631702,1.0,56.0,55.0,17.0,6.8,4.6,2.2
66,11,5,0,13.173898989898985,9.0,8.493814747474746,1.25,63.0,61.75,6.0,7.2,2.9,3.7333333333333334
90,11,5,0,13.540462759462747,8.333333333333334,9.190009401709402,1.875,83.0,81.125,19.0,7.2,5.2,3.4
40,11,5,0,13.168232850482852,10.166666666666666,7.716278376623377,1.4615384615384615,60.0,58.53846153846154,9.0,5.4,6.0,1.8
67,11,5,0,13.829494574869573,9.0,9.364353797591296,1.3333333333333333,79.0,77.66666666666667,29.0,5.2,3.1,4.666666666666667
16,11,5,1,13.72376696914196,10.0,8.85629509740259,1.0,84.0,83.0,35.0,8.8,3.4,5.0
91,11,5,1,13.309266996891996,10.0,8.46184643550892,1.0,63.0,62.0,32.0,5.4,6.6,3.4
41,11,5,0,13.912216533466541,10.666666666666666,8.672949279886787,1.9,55.0,53.1,26.0,11.8,3.6,2.8
68,11,5,1,13.832329517704522,10.75,8.650762899877895,1.0,61.0,60.0,21.0,4.2,5.4,3.0
92,11,5,0,13.654637404262402,9.5,8.9667538170163,1.25,56.0,54.75,20.0,3.8,9.0,3.6
17,11,5,0,13.561115023865018,9.5,9.159664084249103,1.8571428571428572,65.0,63.142857142857146,14.0,9.6,4.2,2.2
