seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,8,3,1,13.906535728160732,10.0,8.959771417471405,1.0,62.0,61.0,19.0,3.4,2.5,3.6666666666666665
75,8,3,0,13.88449213286713,9.666666666666666,8.967522173659669,1.6666666666666667,69.0,67.33333333333333,22.0,6.4,5.7,3.4
50,8,3,0,13.113613955488956,9.5,7.7703951458264,1.8333333333333333,57.0,55.166666666666664,18.0,5.4,3.1,5.2
0,8,3,0,14.21359407259407,10.5,9.308558638028643,1.8181818181818181,74.0,72.18181818181819,39.0,5.0,2.8,3.933333333333333
26,8,3,0,13.294808080808073,10.0,8.031008686868686,1.75,58.0,56.25,11.0,8.0,4.4,4.6
76,8,3,0,13.983754897879892,10.0,9.172671179653673,1.6,67.0,65.4,17.0,3.6,3.0,2.7333333333333334
1,8,3,0,13.309626012876013,10.5,7.8589730106005025,2.0,48.0,46.0,12.0,4.4,4.7,3.3333333333333335
51,8,3,0,13.838658924408923,10.0,8.745633015318015,1.8,59.0,57.2,14.0,6.2,3.0,4.666666666666667
27,8,3,0,13.827978854478859,10.0,8.720009826839835,1.8,86.0,84.2,26.0,3.8,5.5,3.0
2,8,3,0,14.04999361749361,9.5,9.058504659229653,1.6666666666666667,47.0,45.333333333333336,27.0,4.2,2.8,3.0
52,8,3,0,14.000871947496949,10.5,8.64854758394383,1.8333333333333333,73.0,71.16666666666667,8.0,8.2,2.5,4.133333333333334
77,8,3,0,13.915344211344213,10.0,8.929311950271961,1.5555555555555556,69.0,67.44444444444444,34.0,6.4,3.0,3.2
28,8,3,1,13.484260198135196,11.0,7.919101110139861,1.0,52.0,51.0,19.0,3.6,4.1,3.533333333333333
53,8,3,1,13.163442945942945,10.0,7.939885553335556,1.0,48.0,47.0,15.0,7.4,4.5,3.466666666666667
3,8,3,1,13.735319083694089,10.0,8.77101068722944,1.0,63.0,62.0,27.0,6.8,3.2,4.333333333333333
78,8,3,1,13.911446706071702,10.333333333333334,8.678186036324785,1.0,64.0,63.0,13.0,7.6,2.8,2.7333333333333334
29,8,3,0,13.84566379453879,11.0,8.407788734598723,1.5,51.0,49.5,7.0,5.8,5.6,2.066666666666667
54,8,3,0,13.48044953657454,10.0,8.270743000332999,2.0,54.0,52.0,11.0,14.0,4.1,3.1333333333333333
4,8,3,1,14.046738608613602,10.0,9.40161271020646,1.0,65.0,64.0,16.0,9.0,2.0,3.0
30,8,3,0,14.185794136419135,11.0,8.957894888444889,2.0,68.0,66.0,11.0,2.4,5.5,3.3333333333333335
79,8,3,0,13.317884768009762,10.666666666666666,7.592667823565314,2.0,46.0,44.0,8.0,5.0,5.1,3.8666666666666667
