seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,50,141,16,13.17069273781774,5.285714285714286,12.512776133172373,1.0,81.0,80.0,6.0,18.0,2.3,2.0
0,50,141,12,13.32264894827395,5.5,12.969508859196376,1.0,168.0,167.0,25.0,7.0,1.6,7.2
50,50,141,20,12.918675005550007,5.363636363636363,12.235582163669674,1.0,134.0,133.0,2.0,2.6,2.4,4.066666666666666
75,50,141,13,12.499609890109891,5.857142857142857,11.250702454212455,1.0,104.0,103.0,20.0,4.0,5.7,3.1333333333333333
1,50,141,16,11.759998432123432,6.0,9.89471522644023,1.0,79.0,78.0,31.0,2.2,3.0,3.2
26,50,141,19,11.32284382284382,5.0,9.976322677322681,1.0,85.0,84.0,12.0,4.4,6.8,2.1333333333333333
51,50,141,12,12.540566960816962,5.5,11.664690894660893,1.0,159.0,158.0,11.0,3.6,5.2,6.6
76,50,141,10,13.16836334498835,6.0,11.943233493589753,1.0,101.0,100.0,13.0,3.4,5.3,2.3333333333333335
2,50,141,13,12.738299408924416,6.833333333333333,11.005885664335658,1.0,112.0,111.0,19.0,8.8,3.5,4.4
27,50,141,9,12.699797952047959,6.0,11.374837389554882,1.0,111.0,110.0,5.0,11.8,5.6,3.0
52,50,141,19,12.650027458652465,5.5,11.602352572427563,1.0,107.0,106.0,1.0,4.2,4.4,3.6
77,50,141,16,13.245137293262294,5.5,12.789105076173835,1.0,109.0,108.0,36.0,12.2,2.4,3.533333333333333
3,50,141,14,12.375692793317787,6.25,10.70602580877455,1.0,102.0,101.0,11.0,4.8,2.0,3.8
53,50,141,12,12.840672410922407,7.0,10.976167982017994,1.0,98.0,97.0,4.0,4.4,1.9,5.8
28,50,141,17,11.436100302475303,5.571428571428571,9.870216262210018,1.0,102.0,101.0,8.0,7.2,13.4,5.866666666666666
78,50,141,18,12.695016774891776,6.0,11.670608446969723,1.0,122.0,121.0,5.0,8.6,6.1,3.933333333333333
4,50,141,12,13.070940198690195,5.769230769230769,12.217953588356059,1.0,118.0,117.0,8.0,15.2,4.5,1.8
29,50,141,12,13.076957348207355,6.0,12.09998217893218,1.0,92.0,91.0,14.0,8.8,2.6,2.4
54,50,141,16,12.396993686868678,5.214285714285714,11.38007699494949,1.0,103.0,102.0,5.0,3.0,3.7,2.6
79,50,141,17,12.682520146520146,6.0,11.23817838827838,1.0,100.0,99.0,5.0,12.2,2.5,11.6
