seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,3,8,13,13.866888764013773,6.0,13.081208958818957,1.0,138.0,137.0,23.0,6.4,3.1,2.466666666666667
25,3,8,20,12.716990537240536,6.0,11.334648727106224,1.0,78.0,77.0,8.0,3.6,4.2,6.466666666666667
50,3,8,17,12.695964785214787,6.5,11.278633405760905,1.0,110.0,109.0,2.0,1.6,6.3,3.6666666666666665
75,3,8,12,12.477660020535023,6.0,11.011359594849605,1.0,109.0,108.0,20.0,4.4,7.6,2.2
1,3,8,14,11.563780025530026,6.0,9.696900107115098,1.0,125.0,124.0,22.0,2.2,2.1,3.6666666666666665
76,3,8,12,12.691915542790547,6.0,11.561113118131887,1.0,93.0,92.0,14.0,3.0,8.6,5.933333333333334
26,3,8,15,11.432284396159394,6.0,9.519031571345339,1.0,82.0,81.0,8.0,14.6,4.2,5.6
51,3,8,16,12.587543109668113,5.4,11.697655983044747,1.0,138.0,137.0,12.0,4.8,3.4,2.6
2,3,8,15,12.730184690309697,6.5,11.141691811521815,1.0,99.0,98.0,3.0,2.0,9.2,3.3333333333333335
77,3,8,12,13.163309856809859,6.875,11.195048827838807,1.0,115.0,114.0,33.0,8.2,3.1,4.0
27,3,8,14,11.836129440004436,6.0,10.117476548035304,1.0,122.0,121.0,6.0,2.4,4.9,3.466666666666667
52,3,8,12,12.535102966477968,6.25,11.244079790764795,1.0,106.0,105.0,1.0,10.2,2.3,3.466666666666667
3,3,8,9,13.230056512931517,6.5,11.563269483016981,1.0,91.0,90.0,13.0,7.2,2.7,6.133333333333334
28,3,8,18,12.338263264513273,6.25,10.695572571872571,1.0,102.0,101.0,9.0,3.4,4.6,7.266666666666667
78,3,8,13,13.061099012099012,6.5,11.623249927849935,1.0,127.0,126.0,4.0,18.6,7.1,3.2
53,3,8,15,12.109148823398822,6.142857142857143,10.235959992229978,1.0,84.0,83.0,5.0,3.6,2.9,8.4
4,3,8,13,13.431869422244429,6.375,12.250261233766247,1.0,100.0,99.0,8.0,9.0,1.8,2.6
79,3,8,16,12.989977217227217,7.0,11.288991903096914,1.0,140.0,139.0,1.0,6.6,7.5,5.133333333333334
29,3,8,11,13.016412157287164,7.0,11.119991129148616,1.0,99.0,98.0,7.0,3.0,2.6,1.5333333333333334
54,3,8,13,11.875521686646687,5.5,10.547279284049282,1.0,99.0,98.0,7.0,14.0,4.3,3.4
80,3,8,13,13.011839257964262,6.0,11.905870015540023,1.0,140.0,139.0,8.0,8.4,4.7,2.8666666666666667
5,3,8,16,13.510184953934957,6.25,12.66324085636585,1.0,129.0,128.0,73.0,2.8,9.3,4.866666666666666
30,3,8,11,13.487253940503933,5.933333333333334,12.416219064269063,1.0,133.0,132.0,10.0,23.0,6.5,5.933333333333334
55,3,8,17,12.261766330891332,6.0,10.851626524725278,1.0,103.0,102.0,12.0,4.2,5.0,2.466666666666667
81,3,8,20,12.740440004440007,6.0,11.105975901875901,1.0,116.0,115.0,46.0,5.4,5.2,2.8
31,3,8,19,11.817706543456541,6.0,10.131831060328564,1.0,72.0,71.0,21.0,2.6,2.6,3.1333333333333333
56,3,8,15,13.535536782661778,6.818181818181818,12.431758968253941,1.0,119.0,118.0,94.0,3.6,6.4,4.8
6,3,8,15,13.738869103119098,5.6,13.362677350982342,1.0,145.0,144.0,145.0,4.4,1.4,7.466666666666667
32,3,8,8,13.97116287878788,5.0,13.630763901515143,1.0,103.0,102.0,43.0,4.0,1.6,2.4
82,3,8,15,12.951876942501945,6.0,11.601596809440567,1.0,125.0,124.0,19.0,9.4,1.8,5.133333333333334
7,3,8,11,13.301460553335547,6.666666666666667,11.471363362332111,1.0,113.0,112.0,46.0,4.2,5.0,3.933333333333333
57,3,8,16,12.512516414141416,5.5,11.504169051226548,1.0,125.0,124.0,16.0,4.2,8.7,4.466666666666667
33,3,8,13,12.369275030525023,6.428571428571429,10.807297786935269,1.0,126.0,125.0,7.0,1.4,2.5,4.733333333333333
