seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,27,1,0,14.76091941391942,14.0,7.936908168498177,2.6153846153846154,42.0,39.38461538461539,29.0,9.6,3.4,2.8
50,27,1,0,14.560099969474964,13.0,7.932112026862029,2.357142857142857,35.0,32.642857142857146,22.0,3.0,3.1,2.8666666666666667
75,27,1,0,14.941712273837275,13.5,8.448624708069715,2.076923076923077,39.0,36.92307692307692,28.0,4.8,4.0,3.0
25,27,1,0,14.582111319236317,14.0,7.7119698064435465,2.3333333333333335,39.0,36.666666666666664,19.0,5.8,3.5,2.6666666666666665
1,27,1,0,14.663962370962372,13.5,7.970875371295357,2.4,37.0,34.6,15.0,6.4,4.1,3.066666666666667
51,27,1,0,14.633935911310909,12.0,8.143118320707057,1.8,35.0,33.2,23.0,4.6,3.1,2.2666666666666666
76,27,1,0,14.83419817682318,13.0,8.429221640859154,2.4615384615384617,46.0,43.53846153846154,18.0,6.4,3.6,2.7333333333333334
26,27,1,0,14.484558954933958,13.0,7.5790513510100945,1.9166666666666667,37.0,35.083333333333336,23.0,5.0,3.2,2.2666666666666666
2,27,1,0,14.607010531135531,13.0,7.97369052197802,2.4,36.0,33.6,30.0,7.0,3.2,2.4
52,27,1,0,14.654301781551776,13.0,8.08933808108558,2.066666666666667,35.0,32.93333333333333,18.0,6.0,4.2,2.066666666666667
77,27,1,0,14.646294455544457,13.0,7.89979793456543,2.3,38.0,35.7,32.0,5.8,4.1,2.6666666666666665
27,27,1,0,14.548719683094692,13.0,7.907126678876686,2.2666666666666666,47.0,44.733333333333334,22.0,6.8,3.9,2.2666666666666666
3,27,1,0,14.846342185592189,14.0,7.974048079975582,2.0,44.0,42.0,26.0,4.4,3.9,2.2
53,27,1,0,14.571077228327226,13.0,7.958898177655687,2.2666666666666666,39.0,36.733333333333334,24.0,6.0,3.0,2.2666666666666666
78,27,1,0,14.70261080586081,13.0,8.083598058608064,2.3,40.0,37.7,20.0,6.6,2.3,3.3333333333333335
28,27,1,0,14.213659243534236,12.0,7.481040014152519,2.2857142857142856,40.0,37.714285714285715,24.0,3.6,3.9,3.0
4,27,1,0,14.529900197025194,13.0,7.93779082070707,2.2142857142857144,37.0,34.785714285714285,24.0,5.2,4.5,2.6666666666666665
54,27,1,0,14.3694835997336,13.0,7.556159596237104,2.4,36.0,33.6,18.0,5.4,2.6,2.8
29,27,1,0,14.507305167055165,12.0,7.878644504662004,2.3636363636363638,39.0,36.63636363636363,15.0,4.2,5.2,2.8666666666666667
79,27,1,0,14.454761280386274,12.0,7.608286288711285,2.3333333333333335,36.0,33.666666666666664,27.0,5.0,4.6,2.3333333333333335
5,27,1,0,14.907631673881676,13.666666666666666,8.535902543290042,1.9,43.0,41.1,30.0,5.6,1.9,2.533333333333333
