seed,initial-weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,23,10,0,14.010815961815979,9.0,9.57420365301366,1.8,64.0,62.2,15.0,7.8,8.6,2.933333333333333
50,23,10,0,13.181670163170157,10.4,7.998447307692305,1.2,48.0,46.8,21.0,10.4,2.7,4.866666666666666
0,23,10,0,13.910948426573423,10.0,8.85144558566434,1.625,75.0,73.375,27.0,9.2,2.1,3.2666666666666666
75,23,10,0,13.649981254856257,11.0,8.439681287878807,1.3333333333333333,59.0,57.666666666666664,19.0,10.0,3.4,4.266666666666667
26,23,10,0,13.211981476856481,10.0,7.963279632867133,2.0,61.0,59.0,12.0,9.0,4.1,3.933333333333333
51,23,10,0,13.827504814629808,9.0,9.057421485320218,2.0,67.0,65.0,13.0,8.0,5.2,2.533333333333333
1,23,10,0,13.206556332556326,11.0,7.758487163947165,1.5,50.0,48.5,14.0,5.0,4.2,4.0
27,23,10,0,13.340563755688759,10.0,8.175555125013856,1.8181818181818181,57.0,55.18181818181818,17.0,3.8,3.8,4.4
76,23,10,0,13.752608849483845,10.0,8.7000593156843,1.5,73.0,71.5,13.0,4.2,3.6,2.466666666666667
52,23,10,0,13.372603993228998,9.5,8.587702218614725,1.5,74.0,72.5,9.0,3.4,1.8,3.6666666666666665
2,23,10,0,13.529403249528247,9.0,9.069711757825507,1.6666666666666667,63.0,61.333333333333336,30.0,7.2,3.6,3.933333333333333
28,23,10,1,13.322776848151843,10.0,8.33884507659007,1.0,61.0,60.0,11.0,5.2,2.2,5.066666666666666
53,23,10,1,13.519290598290597,9.0,8.784953333333329,1.0,62.0,61.0,20.0,7.2,3.1,3.6
77,23,10,0,14.00317744755244,10.0,9.217775786713283,1.5,57.0,55.5,31.0,6.6,3.3,2.933333333333333
29,23,10,0,13.554552197802186,9.666666666666666,8.640722417582417,1.25,82.0,80.75,9.0,6.0,3.7,3.6
3,23,10,0,14.088307067932071,10.0,9.22558557775556,2.1666666666666665,65.0,62.833333333333336,34.0,9.0,2.4,3.1333333333333333
54,23,10,0,13.296746364746356,10.5,7.82837515373517,2.0,56.0,54.0,10.0,2.6,3.0,3.466666666666667
78,23,10,1,13.798434412809414,9.0,9.032413588494835,1.0,60.0,59.0,15.0,7.6,5.2,3.4
4,23,10,1,14.001053876678881,11.333333333333334,8.64510615842491,1.0,59.0,58.0,38.0,4.8,3.6,2.3333333333333335
79,23,10,0,13.7332133005883,10.333333333333334,8.822757891552875,1.5,68.0,66.5,15.0,10.0,4.6,2.6
30,23,10,0,14.253035381285386,10.0,9.604541899766897,1.7142857142857142,53.0,51.285714285714285,14.0,9.4,2.2,3.066666666666667
55,23,10,0,13.52553679653679,9.0,8.904301645021626,2.0,63.0,61.0,12.0,8.0,4.0,3.6666666666666665
5,23,10,0,14.409453157953156,11.0,9.580143987678966,1.2857142857142858,61.0,59.714285714285715,36.0,3.0,4.1,4.266666666666667
31,23,10,1,13.06611338661339,9.833333333333334,7.80673722777222,1.0,62.0,61.0,50.0,5.4,6.5,3.2
6,23,10,0,13.993912434787438,9.0,9.507838131590637,1.6666666666666667,71.0,69.33333333333333,59.0,11.8,2.0,3.8666666666666667
80,23,10,1,13.550763514263519,10.333333333333334,8.37424542735043,1.0,76.0,75.0,19.0,5.2,3.2,2.2
56,23,10,1,14.120548187923186,9.0,9.961999822816054,1.0,57.0,56.0,29.0,6.2,2.5,3.466666666666667
32,23,10,0,14.339834346209344,9.0,10.000579311244298,1.6,71.0,69.4,35.0,1.6,4.8,4.4
57,23,10,1,13.532126831501825,10.5,8.307250274725261,1.0,63.0,62.0,20.0,1.6,2.0,6.2
7,23,10,0,14.419643370518374,9.333333333333334,9.924463905816394,1.5,72.0,70.5,39.0,3.0,1.5,3.066666666666667
81,23,10,2,13.709430208680205,9.666666666666666,8.827115947663446,1.0,66.0,65.0,28.0,6.8,3.4,2.933333333333333
58,23,10,0,13.38830576368077,10.0,8.05628817099567,1.4545454545454546,63.0,61.54545454545455,32.0,6.2,4.8,3.3333333333333335
33,23,10,0,13.60064424464425,10.0,8.683824380064372,1.5,59.0,57.5,16.0,5.2,2.4,4.933333333333334
8,23,10,2,13.711235292485288,9.333333333333334,9.263356275668784,1.0,69.0,68.0,47.0,5.8,4.0,3.3333333333333335
82,23,10,0,13.695717199467197,10.0,8.574588261738262,1.4666666666666666,76.0,74.53333333333333,11.0,5.0,4.8,3.066666666666667
59,23,10,0,13.378149628149623,10.0,8.217732267732272,1.6363636363636365,58.0,56.36363636363637,17.0,11.4,5.5,3.466666666666667
34,23,10,0,13.783716908091916,8.571428571428571,9.371576338245095,1.6,75.0,73.4,29.0,1.6,3.0,2.8666666666666667
9,23,10,2,13.656490773115772,10.0,8.736595068958822,1.0,77.0,76.0,17.0,3.6,2.9,6.8
83,23,10,0,13.730411491286496,10.0,8.540524714868477,1.8181818181818181,55.0,53.18181818181818,11.0,4.6,4.0,3.1333333333333333
35,23,10,1,14.533325369075367,9.25,10.321005734265727,1.0,77.0,76.0,42.0,5.8,5.0,2.933333333333333
84,23,10,0,14.129431443556438,10.0,9.07718171287048,1.25,60.0,58.75,14.0,2.8,5.6,2.8
60,23,10,0,13.347506105006113,9.857142857142858,8.610787698412677,1.3333333333333333,53.0,51.666666666666664,15.0,6.2,2.7,3.7333333333333334
10,23,10,1,12.737433080808085,9.4,7.761799520202027,1.0,55.0,54.0,16.0,6.2,3.8,2.6
85,23,10,0,13.647585178710177,10.5,8.683738671328676,1.3333333333333333,61.0,59.666666666666664,10.0,8.2,4.6,2.933333333333333
