seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,78,1,0,15.02532263569764,13.0,8.432462854229108,2.4,38.0,35.6,30.0,7.8,3.5,3.3333333333333335
12,78,1,0,14.918038641913649,14.0,8.173682903762904,1.9333333333333333,39.0,37.06666666666667,22.0,4.4,3.4,1.9333333333333333
37,78,1,0,14.901506063381069,13.0,8.30462948232323,2.3333333333333335,38.0,35.666666666666664,24.0,5.0,2.7,3.0
25,78,1,0,14.847491383616388,13.5,8.178782840909095,2.2142857142857144,39.0,36.785714285714285,24.0,6.4,3.7,2.8666666666666667
1,78,1,0,14.790538530913528,14.0,7.963177625013887,2.125,41.0,38.875,14.0,5.2,2.6,2.3333333333333335
13,78,1,0,15.026225108225107,13.5,8.562184155844161,2.272727272727273,37.0,34.72727272727273,26.0,7.0,3.7,2.4
38,78,1,0,14.69715621878122,13.0,8.022559403096903,2.357142857142857,39.0,36.642857142857146,28.0,6.6,2.5,3.066666666666667
26,78,1,0,14.605393994893994,14.0,7.62987570485071,2.125,34.0,31.875,26.0,7.0,2.7,2.4
2,78,1,0,14.883467005217014,14.5,8.080367664835164,2.2666666666666666,38.0,35.733333333333334,29.0,7.0,3.8,2.8
14,78,1,0,14.838621725496724,13.0,8.214923143523137,2.357142857142857,37.0,34.642857142857146,20.0,7.8,2.7,3.0
39,78,1,0,14.93270253357754,13.0,8.273932593101357,2.142857142857143,40.0,37.857142857142854,32.0,6.4,2.9,2.933333333333333
27,78,1,0,14.589645215895219,12.5,7.892526401376399,2.4545454545454546,40.0,37.54545454545455,22.0,7.0,3.8,2.7333333333333334
3,78,1,0,14.841079323454325,13.0,8.036439402125655,1.8666666666666667,38.0,36.13333333333333,29.0,4.2,2.2,1.8666666666666667
15,78,1,0,14.64012341824842,13.5,7.790481518481515,2.3333333333333335,35.0,32.666666666666664,27.0,6.2,3.1,2.4
40,78,1,0,14.57182281607281,13.0,7.673923009213006,2.466666666666667,38.0,35.53333333333333,18.0,7.6,3.8,2.466666666666667
28,78,1,0,14.829530677655683,13.5,8.125127083333329,2.0,38.0,36.0,23.0,5.4,3.4,2.8666666666666667
4,78,1,0,14.798829656454659,14.0,8.122088419497167,2.0,38.0,36.0,28.0,5.8,3.4,2.8666666666666667
16,78,1,0,15.065083319458314,13.0,8.462726678876683,2.2142857142857144,39.0,36.785714285714285,27.0,5.8,3.6,2.7333333333333334
41,78,1,0,15.002664294039286,12.666666666666666,8.572628778305024,2.142857142857143,35.0,32.857142857142854,23.0,5.0,3.9,2.6
29,78,1,0,14.958683982683988,13.5,8.333010735930753,2.0,35.0,33.0,17.0,7.2,3.1,2.8666666666666667
5,78,1,0,14.911984002109,12.0,8.432735038017533,2.0,41.0,39.0,30.0,6.2,3.3,3.2666666666666666
17,78,1,0,14.753332153957151,13.5,8.049534382978138,2.3846153846153846,37.0,34.61538461538461,21.0,6.6,3.9,2.6
42,78,1,0,14.611563450438455,13.0,7.831245991092248,2.25,37.0,34.75,19.0,7.6,4.1,2.466666666666667
30,78,1,0,14.988555916305916,14.5,8.291329642857129,2.230769230769231,39.0,36.76923076923077,19.0,6.4,2.3,2.6
6,78,1,0,14.991713009213006,13.0,8.417292551892563,2.2,39.0,36.8,33.0,5.8,3.4,2.2
18,78,1,0,14.608048090798086,13.0,7.8188371991897,2.3333333333333335,41.0,38.666666666666664,41.0,5.2,4.5,3.3333333333333335
43,78,1,0,14.628348637473643,13.5,7.756919253524254,1.9166666666666667,35.0,33.083333333333336,20.0,6.8,3.6,2.2666666666666666
31,78,1,0,14.53718918581418,13.5,7.555042165334668,2.466666666666667,35.0,32.53333333333333,30.0,5.0,4.7,2.466666666666667
7,78,1,0,15.173865509490511,13.5,8.690259696553449,2.2142857142857144,40.0,37.785714285714285,31.0,5.2,3.8,2.3333333333333335
19,78,1,0,15.089429861804861,14.0,8.456301721611712,1.8666666666666667,49.0,47.13333333333333,23.0,4.8,3.3,2.6
44,78,1,0,15.0544352036852,12.5,8.65709702075702,1.9166666666666667,36.0,34.083333333333336,25.0,4.6,3.9,2.8666666666666667
32,78,1,0,14.749993783993782,14.5,7.850006091686101,1.8333333333333333,36.0,34.166666666666664,23.0,4.6,3.1,2.8666666666666667
8,78,1,0,14.885314671439671,12.5,8.336657355561096,2.2142857142857144,37.0,34.785714285714285,31.0,7.8,3.5,2.466666666666667
20,78,1,0,15.016748695748698,14.0,8.400093660783664,2.25,35.0,32.75,21.0,4.6,2.9,2.466666666666667
45,78,1,0,14.963658855033858,13.5,8.319524087717834,2.0833333333333335,38.0,35.916666666666664,27.0,5.6,3.2,3.1333333333333333
33,78,1,0,14.465450202575203,13.0,7.586440315656574,2.4285714285714284,41.0,38.57142857142857,22.0,7.0,3.1,2.6
9,78,1,0,14.864120934620933,13.5,8.237726321456337,2.25,44.0,41.75,25.0,5.8,4.1,2.7333333333333334
21,78,1,0,14.862710026085018,12.5,8.154933876262632,2.2857142857142856,41.0,38.714285714285715,21.0,5.0,2.5,2.7333333333333334
46,78,1,0,15.132051087801091,13.5,8.55087197746698,1.8181818181818181,44.0,42.18181818181818,17.0,7.2,3.6,2.4
34,78,1,0,14.788623459873456,13.5,8.164466416916413,2.3333333333333335,41.0,38.666666666666664,28.0,5.8,3.0,2.6666666666666665
10,78,1,0,14.545531163281176,13.5,7.693566641414143,2.3076923076923075,35.0,32.69230769230769,26.0,5.4,2.5,2.6
22,78,1,0,14.855507353757353,13.5,8.226488308080803,2.0,42.0,40.0,26.0,5.4,3.4,2.2
47,78,1,0,14.63725536963036,13.0,7.915097613636362,2.230769230769231,36.0,33.76923076923077,18.0,5.6,3.7,3.3333333333333335
35,78,1,0,15.261382104007104,14.0,8.719073180153167,2.142857142857143,38.0,35.857142857142854,29.0,4.8,2.3,2.466666666666667
11,78,1,0,14.752586857586861,13.5,7.917620091020105,2.3333333333333335,34.0,31.666666666666668,15.0,7.2,3.2,2.466666666666667
23,78,1,0,14.903177183927188,12.0,8.451172306304814,2.066666666666667,40.0,37.93333333333333,32.0,6.0,3.0,3.1333333333333333
48,78,1,0,14.767946595071594,13.0,8.06580966658342,2.4,37.0,34.6,22.0,4.8,4.0,3.0
36,78,1,0,15.043344696969701,12.5,8.646423219696956,2.3333333333333335,41.0,38.666666666666664,24.0,6.8,3.7,2.3333333333333335
12,78,1,0,14.918038641913649,14.0,8.173682903762904,1.9333333333333333,39.0,37.06666666666667,22.0,4.4,3.4,1.9333333333333333
24,78,1,0,14.620853230103227,13.5,7.817606496003993,1.6428571428571428,39.0,37.357142857142854,15.0,6.2,3.6,3.6
