seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
12,64,1,0,14.860853618603624,13.0,8.418840279442783,2.4,43.0,40.6,22.0,5.8,3.1,3.466666666666667
0,64,1,0,14.853834221334216,13.0,8.213010858585857,2.1333333333333333,38.0,35.86666666666667,32.0,5.6,3.1,2.1333333333333333
25,64,1,0,14.70517028804529,14.0,7.747139929237431,2.066666666666667,40.0,37.93333333333333,20.0,3.2,3.8,2.066666666666667
37,64,1,0,15.159736471861471,12.5,8.791237175324666,1.9285714285714286,44.0,42.07142857142857,24.0,7.6,3.8,2.7333333333333334
13,64,1,0,14.946083152958156,13.5,8.351760173160168,2.1538461538461537,37.0,34.84615384615385,28.0,5.2,2.7,2.6
1,64,1,0,14.796403818403814,13.5,8.046200601620608,1.9166666666666667,37.0,35.083333333333336,17.0,7.2,3.5,2.0
38,64,1,0,14.624525419025415,13.5,7.774191360306348,2.1666666666666665,34.0,31.833333333333332,32.0,7.0,3.4,2.4
26,64,1,0,14.652657301032296,12.5,7.869135002081257,2.2,42.0,39.8,23.0,6.8,3.4,2.466666666666667
14,64,1,0,14.843201215451215,12.0,8.502982930402936,2.1666666666666665,40.0,37.833333333333336,20.0,6.4,2.8,2.466666666666667
2,64,1,0,14.680431152181159,13.0,7.897611963036967,2.2,35.0,32.8,29.0,6.4,3.0,2.2
39,64,1,0,14.957891303141302,14.0,8.283740001109987,2.066666666666667,45.0,42.93333333333333,33.0,5.6,4.0,2.066666666666667
27,64,1,0,14.581342754467757,13.5,7.795164665889675,2.1666666666666665,39.0,36.833333333333336,21.0,8.2,3.4,2.8666666666666667
3,64,1,0,15.080752705627704,14.0,8.443130091991337,1.9285714285714286,37.0,35.07142857142857,29.0,7.2,3.2,2.8666666666666667
15,64,1,0,15.048538655788654,13.0,8.502771369463868,2.1333333333333333,38.0,35.86666666666667,32.0,4.4,2.7,3.6
40,64,1,0,14.570420537795535,13.0,7.795213105228105,2.0,35.0,33.0,16.0,8.2,3.7,2.6666666666666665
28,64,1,0,14.622456446331439,13.0,8.019789198301698,2.4,40.0,37.6,19.0,5.0,3.6,3.4
4,64,1,0,14.67412985625485,13.0,7.983507025058277,2.1818181818181817,42.0,39.81818181818182,29.0,5.6,2.5,2.4
16,64,1,0,14.818734890109894,13.0,8.215389203296704,2.4545454545454546,39.0,36.54545454545455,22.0,5.2,3.5,2.8666666666666667
41,64,1,0,14.905332764457764,13.5,8.337360494921759,2.2142857142857144,36.0,33.785714285714285,25.0,7.4,4.1,2.3333333333333335
29,64,1,0,14.651935439560443,12.0,7.931296813186821,2.4615384615384617,44.0,41.53846153846154,19.0,5.2,3.1,2.8666666666666667
5,64,1,0,15.004311230436231,14.0,8.276206117216123,1.8571428571428572,44.0,42.142857142857146,29.0,5.6,3.5,3.066666666666667
17,64,1,0,14.806981157731162,12.5,8.18257733488733,2.1333333333333333,40.0,37.86666666666667,25.0,5.4,3.3,2.2666666666666666
42,64,1,0,14.807744186369192,13.0,8.14072046481298,1.9285714285714286,39.0,37.07142857142857,16.0,5.0,3.1,2.6666666666666665
30,64,1,0,14.784803543678539,14.0,8.076524846126084,2.2,38.0,35.8,15.0,5.0,3.1,2.2
18,64,1,0,14.881934607059598,12.5,8.34716212329337,2.066666666666667,36.0,33.93333333333333,35.0,5.2,3.3,2.6666666666666665
6,64,1,0,14.955824730824736,13.0,8.369757742257743,2.111111111111111,44.0,41.888888888888886,40.0,7.6,4.3,2.8
43,64,1,0,14.777069597069604,13.5,7.947866666666674,2.3333333333333335,38.0,35.666666666666664,23.0,5.8,3.3,3.1333333333333333
31,64,1,0,14.596240009990021,13.0,7.867421590909086,2.142857142857143,38.0,35.857142857142854,38.0,5.6,3.3,3.0
19,64,1,0,14.853280760905761,13.5,8.185580122793873,1.8333333333333333,42.0,40.166666666666664,19.0,5.2,3.3,2.066666666666667
7,64,1,0,14.985359529359526,13.5,8.38361563769564,2.4285714285714284,41.0,38.57142857142857,29.0,2.8,3.2,2.6666666666666665
44,64,1,0,14.971565129315128,13.0,8.490875732323241,2.3636363636363638,45.0,42.63636363636363,30.0,4.2,3.8,2.7333333333333334
32,64,1,0,14.81361213786214,12.5,8.224612954545444,2.1538461538461537,38.0,35.84615384615385,27.0,6.2,3.3,2.933333333333333
20,64,1,0,15.052709387834392,13.0,8.594142832584062,2.142857142857143,39.0,36.857142857142854,21.0,4.4,3.1,2.8666666666666667
8,64,1,0,15.12005087967588,13.0,8.670555734681972,2.1333333333333333,38.0,35.86666666666667,37.0,5.4,3.2,2.1333333333333333
45,64,1,0,14.947885295260289,13.5,8.258987822455312,1.9230769230769231,45.0,43.07692307692308,27.0,5.8,3.2,2.4
33,64,1,0,14.654115065490071,14.0,7.876672989094236,2.3846153846153846,39.0,36.61538461538461,19.0,5.4,3.3,2.6
21,64,1,0,14.500677558552555,13.5,7.669383421717164,2.2,36.0,33.8,16.0,5.4,4.7,3.2
9,64,1,0,14.59847915972917,13.0,7.827353547841045,2.0833333333333335,39.0,36.916666666666664,17.0,5.0,3.8,2.4
46,64,1,0,15.081147019647016,13.5,8.53440209290709,2.2142857142857144,39.0,36.785714285714285,15.0,4.6,3.6,2.4
34,64,1,0,14.870921689421689,14.0,8.190205961260965,2.3636363636363638,34.0,31.636363636363637,31.0,4.8,3.0,2.4
22,64,1,0,14.663158605283597,13.0,7.9731923358585854,2.0714285714285716,39.0,36.92857142857143,27.0,6.4,4.3,2.7333333333333334
10,64,1,0,14.519295648795646,13.0,7.787826872571873,2.4166666666666665,35.0,32.583333333333336,21.0,4.8,4.4,3.4
47,64,1,0,14.807763569763562,13.5,8.204935151515167,2.2,39.0,36.8,18.0,7.0,3.2,2.2
35,64,1,0,15.170172022422026,13.5,8.84003829892331,1.9285714285714286,37.0,35.07142857142857,30.0,4.6,3.5,2.7333333333333334
23,64,1,0,15.01910987623487,13.0,8.342801111388596,2.2857142857142856,48.0,45.714285714285715,39.0,6.0,2.6,2.933333333333333
36,64,1,0,14.952219114219115,12.0,8.568958414918422,2.066666666666667,45.0,42.93333333333333,26.0,6.6,3.4,2.066666666666667
11,64,1,0,14.944135489510487,13.0,8.30639534965035,1.8571428571428572,39.0,37.142857142857146,18.0,5.6,4.6,2.466666666666667
48,64,1,0,14.660395868020867,12.5,7.989227884060386,1.8666666666666667,37.0,35.13333333333333,19.0,7.4,3.5,1.8666666666666667
24,64,1,0,14.591405774780776,14.0,7.667250456210456,2.4545454545454546,41.0,38.54545454545455,15.0,5.0,3.9,2.6
12,64,1,0,14.860853618603624,13.0,8.418840279442783,2.4,43.0,40.6,22.0,5.8,3.1,3.466666666666667
49,64,1,0,14.839055694305689,13.0,8.171630989010987,2.1666666666666665,42.0,39.833333333333336,15.0,4.8,3.7,2.4
37,64,1,0,15.159736471861471,12.5,8.791237175324666,1.9285714285714286,44.0,42.07142857142857,24.0,7.6,3.8,2.7333333333333334
25,64,1,0,14.70517028804529,14.0,7.747139929237431,2.066666666666667,40.0,37.93333333333333,20.0,3.2,3.8,2.066666666666667
50,64,1,0,14.67006431068932,14.0,7.836840191058928,2.272727272727273,36.0,33.72727272727273,19.0,6.2,4.0,2.466666666666667
