seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
12,132,1,0,15.007037906537914,12.0,8.588877021312037,2.3333333333333335,40.0,37.666666666666664,19.0,5.0,3.2,2.3333333333333335
25,132,1,0,14.81519017094017,13.0,8.16317694444445,2.2222222222222223,37.0,34.77777777777778,25.0,7.4,3.5,2.8
37,132,1,0,15.104279137529138,13.0,8.547191567599066,2.4,37.0,34.6,24.0,4.2,3.3,2.4
0,132,1,0,14.890513986013993,13.5,8.14963227272727,2.2666666666666666,35.0,32.733333333333334,29.0,6.2,3.3,2.3333333333333335
13,132,1,0,15.022238997113995,13.5,8.279762512626268,2.1333333333333333,39.0,36.86666666666667,30.0,6.2,3.2,2.2
38,132,1,0,14.711810925185919,14.0,7.848015839577093,2.25,36.0,33.75,34.0,6.4,3.7,2.7333333333333334
26,132,1,0,14.688088994339005,13.0,7.96824346486847,2.466666666666667,35.0,32.53333333333333,23.0,4.4,3.8,2.466666666666667
1,132,1,0,14.798562493062493,13.5,8.076365631590633,2.2857142857142856,37.0,34.714285714285715,15.0,5.2,3.0,2.6
14,132,1,0,14.805559856809852,12.5,8.24777373459873,2.230769230769231,39.0,36.76923076923077,19.0,5.4,3.0,2.533333333333333
39,132,1,0,14.959731005106,13.0,8.371242095404599,2.4615384615384617,39.0,36.53846153846154,33.0,4.2,2.9,2.6666666666666665
27,132,1,0,14.760926268176268,14.0,7.996901519869018,1.9333333333333333,37.0,35.06666666666667,19.0,4.4,2.7,1.9333333333333333
2,132,1,0,14.803933399933396,13.0,7.967341938061934,2.2142857142857144,36.0,33.785714285714285,27.0,7.6,2.4,2.6
15,132,1,0,15.273776612276608,13.5,8.783601048951049,2.0833333333333335,38.0,35.916666666666664,33.0,5.0,3.5,3.1333333333333333
40,132,1,0,14.803769896769902,13.5,8.005343200133197,2.4166666666666665,37.0,34.583333333333336,11.0,4.4,3.5,2.6
28,132,1,0,14.66303044178044,13.5,7.94164229797979,2.066666666666667,36.0,33.93333333333333,15.0,6.2,3.4,2.8
3,132,1,0,15.05659196359197,13.5,8.40793539349539,2.4,38.0,35.6,25.0,4.4,3.2,3.2
16,132,1,0,14.75340875790875,13.5,8.071795767565767,1.6666666666666667,41.0,39.333333333333336,24.0,6.6,2.4,1.6666666666666667
41,132,1,0,14.872708097458096,13.0,8.135835631313135,2.1333333333333333,37.0,34.86666666666667,27.0,6.0,3.4,2.6666666666666665
29,132,1,0,14.906052919302917,13.0,8.273612901820401,2.0833333333333335,36.0,33.916666666666664,21.0,6.2,4.0,2.7333333333333334
4,132,1,0,14.710582611832606,13.0,8.028369823232337,2.4,40.0,37.6,28.0,5.0,3.0,2.4
17,132,1,0,14.73522102897103,12.5,8.110948863636352,2.25,38.0,35.75,28.0,5.6,3.9,2.8666666666666667
42,132,1,0,14.818675574425566,13.5,8.076378738761228,2.066666666666667,36.0,33.93333333333333,17.0,6.6,3.5,2.066666666666667
30,132,1,0,15.050285117660124,12.5,8.610246245282507,2.1333333333333333,40.0,37.86666666666667,19.0,6.0,3.7,3.0
5,132,1,0,14.872249777999773,14.0,8.067640213120205,2.2666666666666666,36.0,33.733333333333334,24.0,7.2,3.2,3.0
43,132,1,0,14.856456723831727,13.5,8.071366112359865,2.090909090909091,37.0,34.90909090909091,21.0,5.6,3.5,2.6
31,132,1,0,14.79864088689088,13.5,7.9662232017981935,2.1333333333333333,33.0,30.866666666666667,33.0,5.2,3.5,2.1333333333333333
18,132,1,0,14.993725246975243,13.5,8.325772772782761,2.2,40.0,37.8,40.0,6.4,2.9,2.2
6,132,1,0,14.894122724497722,13.0,8.178465866217117,2.2142857142857144,36.0,33.785714285714285,34.0,7.0,2.3,2.933333333333333
44,132,1,0,15.008909396159394,12.5,8.472070637418142,2.066666666666667,38.0,35.93333333333333,27.0,5.2,3.1,2.066666666666667
7,132,1,0,15.050302530802526,13.5,8.459224696969697,2.0714285714285716,37.0,34.92857142857143,28.0,6.4,3.4,2.4
32,132,1,0,14.8370482989233,12.5,8.244915564990556,2.4,38.0,35.6,28.0,5.4,2.5,2.4
19,132,1,0,15.000772089022094,13.5,8.369343724331225,1.8181818181818181,42.0,40.18181818181818,25.0,4.8,3.8,2.466666666666667
45,132,1,0,15.160757728382734,12.666666666666666,8.615318044455545,1.8,36.0,34.2,26.0,5.8,2.7,2.6666666666666665
8,132,1,0,15.02238868076369,13.0,8.429850187312688,1.8666666666666667,38.0,36.13333333333333,34.0,5.8,3.4,1.8666666666666667
33,132,1,0,14.875295024420026,13.5,8.212234478021971,2.142857142857143,38.0,35.857142857142854,15.0,5.8,4.4,2.533333333333333
20,132,1,0,15.072894300144306,13.0,8.555124072871577,2.2142857142857144,35.0,32.785714285714285,24.0,5.2,3.7,2.2666666666666666
46,132,1,0,15.043469988344999,13.0,8.540442310606046,2.230769230769231,46.0,43.76923076923077,18.0,4.8,3.9,2.6
9,132,1,0,14.756845279720281,13.5,7.9785654370629375,1.9230769230769231,39.0,37.07692307692308,19.0,5.8,4.2,3.2666666666666666
34,132,1,0,14.861441849816847,13.0,8.165545590659343,2.4285714285714284,38.0,35.57142857142857,28.0,4.2,3.6,2.933333333333333
21,132,1,0,14.687644119769125,13.0,8.01987317460318,2.2666666666666666,38.0,35.733333333333334,21.0,5.8,3.4,2.2666666666666666
47,132,1,0,14.899102036852037,12.5,8.317826126096138,2.111111111111111,40.0,37.888888888888886,20.0,6.6,3.6,2.7333333333333334
10,132,1,0,14.721572399822392,13.5,7.818937668165171,2.2,38.0,35.8,21.0,6.2,3.3,2.2
35,132,1,0,15.279657162282158,13.0,8.998901697191693,2.357142857142857,40.0,37.642857142857146,28.0,4.6,3.6,2.8
22,132,1,0,14.58269874569874,14.0,7.616436191586189,2.3076923076923075,35.0,32.69230769230769,24.0,6.4,3.6,2.6666666666666665
48,132,1,0,14.692138320013322,13.0,7.9232327455877485,2.0,33.0,31.0,22.0,6.0,3.9,2.2666666666666666
11,132,1,0,15.089793192918199,14.0,8.42008405830281,2.142857142857143,43.0,40.857142857142854,19.0,6.8,2.9,2.4
36,132,1,0,15.10279391441891,13.0,8.546457537878787,2.2857142857142856,39.0,36.714285714285715,25.0,6.4,4.1,2.466666666666667
23,132,1,0,14.978314296814291,14.0,8.325601418026409,2.2,39.0,36.8,39.0,6.0,3.5,2.2
49,132,1,0,14.83193062493063,13.0,8.154581743811752,2.357142857142857,37.0,34.642857142857146,18.0,5.8,3.7,2.466666666666667
12,132,1,0,15.007037906537914,12.0,8.588877021312037,2.3333333333333335,40.0,37.666666666666664,19.0,5.0,3.2,2.3333333333333335
37,132,1,0,15.104279137529138,13.0,8.547191567599066,2.4,37.0,34.6,24.0,4.2,3.3,2.4
24,132,1,0,14.657160173160172,14.333333333333334,7.689126233766241,2.466666666666667,39.0,36.53333333333333,19.0,5.6,3.2,2.6
50,132,1,0,14.802336274836282,14.0,7.9727805389055355,2.076923076923077,38.0,35.92307692307692,22.0,4.8,3.5,2.3333333333333335
25,132,1,0,14.81519017094017,13.0,8.16317694444445,2.2222222222222223,37.0,34.77777777777778,25.0,7.4,3.5,2.8
