seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
25,49,1,0,14.690853341103347,13.5,7.916323459595962,2.466666666666667,39.0,36.53333333333333,23.0,4.8,3.2,2.6
12,49,1,0,14.892350024975029,13.0,8.41796147727273,2.0,38.0,36.0,21.0,6.6,3.6,2.7333333333333334
37,49,1,0,14.989381784881777,13.0,8.454981122211112,2.3636363636363638,38.0,35.63636363636363,23.0,7.6,2.4,3.2666666666666666
0,49,1,0,14.74088598901099,14.0,8.08097603021979,2.3333333333333335,37.0,34.666666666666664,26.0,4.4,3.3,2.6666666666666665
26,49,1,0,14.593560203685204,12.666666666666666,8.13486021464646,2.3333333333333335,45.0,42.666666666666664,23.0,5.0,3.4,2.4
13,49,1,0,14.887752983127985,13.333333333333334,8.24214478535353,2.1,39.0,36.9,28.0,4.0,2.8,3.0
38,49,1,0,14.484905649905636,13.0,7.793886802086804,2.2142857142857144,35.0,32.785714285714285,33.0,6.0,4.0,2.4
1,49,1,0,14.708405219780225,13.5,8.049099093406586,1.9285714285714286,34.0,32.07142857142857,13.0,4.4,3.4,2.8
27,49,1,0,14.679420870795864,13.0,8.093903842407594,2.4,40.0,37.6,24.0,6.4,3.1,2.6
39,49,1,0,14.877293220668218,13.0,8.311663169191913,2.3,37.0,34.7,31.0,6.0,3.2,2.8666666666666667
14,49,1,0,14.86327741702742,14.0,8.129886453823946,2.1333333333333333,41.0,38.86666666666667,20.0,6.8,4.0,2.1333333333333333
2,49,1,0,14.738601079476084,12.5,8.275487006881992,2.4,36.0,33.6,26.0,7.4,2.5,2.933333333333333
28,49,1,0,14.740322122322127,14.0,8.02429076257076,2.4166666666666665,37.0,34.583333333333336,21.0,9.8,2.8,2.6666666666666665
40,49,1,0,14.800584040959047,13.5,8.057451001498487,2.3076923076923075,39.0,36.69230769230769,18.0,4.4,3.5,2.6666666666666665
15,49,1,0,15.17278732378731,13.0,8.67467502830503,2.2,44.0,41.8,30.0,4.2,2.6,2.2
3,49,1,0,14.7882437007437,13.0,8.072698232323244,2.0,41.0,39.0,29.0,6.2,3.3,2.4
29,49,1,0,14.824029331779336,14.0,8.062172134809623,2.272727272727273,37.0,34.72727272727273,17.0,6.4,3.3,2.7333333333333334
41,49,1,0,14.759973665223674,13.0,8.1710237012987,2.272727272727273,45.0,42.72727272727273,26.0,5.2,3.2,3.3333333333333335
16,49,1,0,14.733478271728268,13.0,8.057534772727276,2.466666666666667,38.0,35.53333333333333,22.0,6.6,4.1,2.466666666666667
4,49,1,0,14.817225385725383,12.0,8.42218616827616,2.5,49.0,46.5,30.0,6.0,3.3,2.533333333333333
30,49,1,0,15.013950327450331,13.5,8.482444705294714,2.25,37.0,34.75,17.0,5.2,3.6,2.533333333333333
42,49,1,0,14.42402516927518,14.0,7.528842755855255,2.5454545454545454,39.0,36.45454545454545,19.0,8.0,3.3,2.8666666666666667
17,49,1,0,14.679729020979023,13.0,8.043243881118881,2.2857142857142856,41.0,38.714285714285715,23.0,7.4,3.7,3.3333333333333335
5,49,1,0,14.659647866022873,12.333333333333334,8.11631692057942,2.25,38.0,35.75,28.0,3.6,4.4,2.6666666666666665
31,49,1,0,14.516931249306248,13.0,7.69993118811744,1.9230769230769231,38.0,36.07692307692308,38.0,5.4,2.6,2.6
43,49,1,0,14.412471944721942,13.0,7.525525810855815,2.357142857142857,37.0,34.642857142857146,22.0,8.0,3.9,2.6
18,49,1,0,14.748600732600735,13.0,7.958801318681328,1.8461538461538463,42.0,40.15384615384615,37.0,5.8,3.6,3.466666666666667
6,49,1,0,14.844692501942507,13.0,8.376670598290604,2.6153846153846154,41.0,38.38461538461539,35.0,5.6,3.4,3.933333333333333
32,49,1,0,14.854775543900548,13.5,8.306345276806535,2.0714285714285716,40.0,37.92857142857143,29.0,5.4,2.3,2.1333333333333333
44,49,1,0,14.968989746364743,13.0,8.487289023199024,2.1538461538461537,36.0,33.84615384615385,26.0,4.0,3.3,3.2
