seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,80,1,0,14.980166319791321,13.0,8.378048648989903,2.066666666666667,36.0,33.93333333333333,30.0,6.4,3.0,2.066666666666667
25,80,1,0,14.891338453213459,13.0,8.216708776640017,2.0,43.0,41.0,25.0,4.2,3.3,2.3333333333333335
37,80,1,0,15.019159021534012,14.0,8.358331651265406,2.2,40.0,37.8,26.0,5.2,2.5,2.2
12,80,1,0,14.871263875013883,13.5,8.218437234987242,2.0,37.0,35.0,23.0,5.4,3.8,3.2666666666666666
1,80,1,0,14.81795010545011,13.5,7.975665404040404,2.3333333333333335,34.0,31.666666666666668,16.0,6.4,3.9,2.4
26,80,1,0,14.748173049173056,14.0,7.944199064269078,2.3333333333333335,36.0,33.666666666666664,27.0,5.4,3.5,2.3333333333333335
38,80,1,0,14.737858336108342,13.0,8.083791747419244,2.2666666666666666,35.0,32.733333333333334,28.0,6.4,3.3,3.1333333333333333
13,80,1,0,15.00671216283716,13.0,8.539093296703298,2.2,37.0,34.8,25.0,5.8,3.4,2.2
2,80,1,0,14.908643093018098,14.5,8.030443337912088,2.2666666666666666,34.0,31.733333333333334,31.0,4.6,2.3,2.2666666666666666
27,80,1,0,14.644991230991234,14.0,7.828057979797979,2.1333333333333333,36.0,33.86666666666667,19.0,5.2,3.3,2.8
39,80,1,0,14.779716769341768,13.5,7.912066236818743,2.3076923076923075,35.0,32.69230769230769,33.0,5.8,3.7,2.533333333333333
14,80,1,0,14.822693556443557,12.5,8.369575799200792,2.2666666666666666,42.0,39.733333333333334,19.0,9.4,3.6,2.6
3,80,1,0,14.832026529026532,13.5,7.929496389166392,1.7692307692307692,34.0,32.23076923076923,31.0,5.2,3.2,2.8
28,80,1,0,14.816260683760682,13.5,8.125877564102565,2.066666666666667,33.0,30.933333333333334,25.0,6.2,4.1,2.066666666666667
40,80,1,0,14.51146875346876,13.5,7.639104684204679,2.2666666666666666,35.0,32.733333333333334,16.0,5.0,2.8,3.2666666666666666
15,80,1,0,14.745074911199913,14.0,7.902178834360081,2.0,38.0,36.0,23.0,6.4,2.2,2.2
4,80,1,0,14.835732850482854,13.5,8.157768449050952,2.2142857142857144,41.0,38.785714285714285,27.0,6.0,3.3,2.7333333333333334
29,80,1,0,14.923484848484854,12.5,8.308863636363629,2.25,37.0,34.75,16.0,5.8,3.0,2.933333333333333
41,80,1,0,14.998417221667221,13.0,8.516503639416145,2.357142857142857,39.0,36.642857142857146,23.0,6.6,3.7,2.6
16,80,1,0,15.049470085470091,13.5,8.404982222222227,1.7333333333333334,41.0,39.266666666666666,26.0,6.0,3.8,2.933333333333333
5,80,1,0,14.948088689088689,13.0,8.407758406038411,2.3,40.0,37.7,28.0,5.4,3.1,2.6
30,80,1,0,14.951830475080477,14.5,8.137687829670327,1.9333333333333333,39.0,37.06666666666667,20.0,5.8,2.7,1.9333333333333333
42,80,1,0,14.643604423354427,13.5,7.85501184204684,2.272727272727273,39.0,36.72727272727273,18.0,4.8,2.3,2.8666666666666667
17,80,1,0,14.688516650016654,13.5,7.9646795154845185,2.5,35.0,32.5,23.0,6.8,3.1,3.0
6,80,1,0,15.050366314241309,12.5,8.57967031718281,2.066666666666667,35.0,32.93333333333333,32.0,5.0,3.0,2.066666666666667
31,80,1,0,14.624562229437226,13.5,7.774139615800865,2.142857142857143,40.0,37.857142857142854,30.0,5.8,3.6,2.4
43,80,1,0,14.611929057054057,13.0,7.646502429792438,2.142857142857143,34.0,31.857142857142858,20.0,6.2,3.6,2.6666666666666665
18,80,1,0,14.636271006771013,13.0,7.77735609390609,2.0,39.0,37.0,39.0,4.4,3.4,2.6
7,80,1,0,15.122186063936065,14.0,8.616254403096919,2.5384615384615383,41.0,38.46153846153846,28.0,5.6,3.0,2.933333333333333
32,80,1,0,14.727075230325227,14.5,7.742466274281279,1.6666666666666667,35.0,33.333333333333336,21.0,4.6,2.5,2.533333333333333
44,80,1,0,15.132617146742147,13.0,8.713296910866918,2.2,39.0,36.8,26.0,7.6,2.3,2.933333333333333
19,80,1,0,15.030100690975699,14.0,8.402608371212098,2.2142857142857144,40.0,37.785714285714285,23.0,4.6,4.0,2.3333333333333335
8,80,1,0,14.873038433788428,13.0,8.341804640914637,2.1333333333333333,37.0,34.86666666666667,31.0,5.6,3.0,2.1333333333333333
33,80,1,0,14.441641830391827,12.5,7.6442730977355975,2.3846153846153846,37.0,34.61538461538461,22.0,6.0,3.4,2.8
45,80,1,0,14.999553266178268,14.0,8.445428864468866,2.2142857142857144,38.0,35.785714285714285,28.0,7.0,3.4,2.6
20,80,1,0,15.001139541014547,13.0,8.528997203907199,2.2857142857142856,46.0,43.714285714285715,20.0,3.8,3.9,2.6
9,80,1,0,14.762309565434569,13.0,8.101052104145861,1.9090909090909092,37.0,35.09090909090909,25.0,5.8,3.2,2.933333333333333
34,80,1,0,14.769290889665887,13.0,8.184559472610722,2.3,34.0,31.7,29.0,4.8,2.9,3.066666666666667
46,80,1,0,15.094391067266072,13.5,8.455328486097239,2.142857142857143,41.0,38.857142857142854,17.0,5.8,3.8,2.6
