seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
37,73,1,0,14.974858780108777,13.0,8.373129922299933,2.2,37.0,34.8,26.0,4.6,3.1,3.2
25,73,1,0,14.911559995559992,13.0,8.354596003996017,2.4166666666666665,36.0,33.583333333333336,23.0,6.0,3.8,2.6
12,73,1,0,14.82362777500277,13.5,7.989026169247413,2.2857142857142856,40.0,37.714285714285715,24.0,7.2,3.0,2.6666666666666665
0,73,1,0,14.97021667221667,14.0,8.247698494838481,2.1538461538461537,40.0,37.84615384615385,32.0,5.8,3.5,2.466666666666667
26,73,1,0,14.72513331113331,14.0,7.92436935508935,2.111111111111111,35.0,32.888888888888886,26.0,3.8,3.2,2.466666666666667
38,73,1,0,14.665038961038954,13.5,7.851513766233779,2.2142857142857144,37.0,34.785714285714285,26.0,5.8,5.2,2.2666666666666666
13,73,1,0,14.918755050505052,13.0,8.335557803030303,2.357142857142857,39.0,36.642857142857146,25.0,6.0,2.7,3.2666666666666666
1,73,1,0,14.769555167055167,13.0,7.9597047979797955,1.7692307692307692,38.0,36.23076923076923,17.0,6.2,3.5,3.066666666666667
27,73,1,0,14.65482832445333,13.5,7.852202791236542,2.3333333333333335,43.0,40.666666666666664,23.0,3.8,3.2,2.3333333333333335
39,73,1,0,14.77038537851037,13.5,7.943541597985345,2.2,32.0,29.8,32.0,4.6,3.9,2.6666666666666665
14,73,1,0,14.81466125541126,13.5,8.1880980952381,2.3636363636363638,35.0,32.63636363636363,17.0,5.8,2.8,2.933333333333333
2,73,1,0,14.8116993006993,13.0,8.010119650349655,1.9090909090909092,39.0,37.09090909090909,28.0,7.6,4.5,2.3333333333333335
28,73,1,0,14.653868242868244,13.5,7.8338251692751575,2.0833333333333335,38.0,35.916666666666664,22.0,6.6,3.5,3.3333333333333335
40,73,1,0,14.667189796314792,13.0,7.904529183316672,2.272727272727273,38.0,35.72727272727273,17.0,5.6,2.7,2.533333333333333
15,73,1,0,14.840386280386276,14.0,8.023229170829184,2.2,40.0,37.8,27.0,6.8,3.2,2.2
3,73,1,0,14.984348540348543,14.5,8.265494945054947,2.4,38.0,35.6,28.0,5.4,3.2,2.8666666666666667
29,73,1,0,14.80975231712731,13.5,8.200027868242858,2.466666666666667,38.0,35.53333333333333,17.0,5.2,3.9,2.533333333333333
41,73,1,0,15.07889704739705,13.5,8.619781627816627,2.230769230769231,44.0,41.76923076923077,27.0,5.2,3.0,2.6666666666666665
16,73,1,0,14.93486718836719,13.5,8.20992218670219,2.1666666666666665,41.0,38.833333333333336,25.0,5.8,3.2,2.3333333333333335
4,73,1,0,14.87504840992341,13.0,8.387456431068934,2.3333333333333335,43.0,40.666666666666664,28.0,5.8,3.5,2.3333333333333335
30,73,1,0,14.912171134421135,13.5,8.286680844988354,2.25,42.0,39.75,19.0,4.2,3.2,2.466666666666667
42,73,1,0,14.661162726162727,13.333333333333334,7.8485070374070345,2.25,39.0,36.75,16.0,4.8,3.5,2.3333333333333335
17,73,1,0,14.872532980907987,13.0,8.274720317182826,2.357142857142857,38.0,35.642857142857146,21.0,7.0,2.7,3.2666666666666666
5,73,1,0,14.954685911310914,13.0,8.356688961593967,1.9230769230769231,37.0,35.07692307692308,29.0,5.0,3.4,2.933333333333333
43,73,1,0,14.58976011488512,13.5,7.717420694305699,2.142857142857143,36.0,33.857142857142854,22.0,4.0,3.9,2.2666666666666666
31,73,1,0,14.451524794649792,14.0,7.397020949189693,2.1333333333333333,35.0,32.86666666666667,34.0,7.8,3.6,2.1333333333333333
18,73,1,0,14.636501637251635,13.5,7.827148526473533,1.9166666666666667,39.0,37.083333333333336,39.0,5.6,3.6,2.8
6,73,1,0,14.94432536907537,13.0,8.358436928904437,2.1666666666666665,39.0,36.833333333333336,37.0,4.2,3.0,2.6
44,73,1,0,14.978792138417134,13.0,8.533874996808759,2.066666666666667,34.0,31.933333333333334,29.0,4.2,3.8,2.3333333333333335
32,73,1,0,14.734016566766575,13.0,8.012364592907089,1.9,39.0,37.1,24.0,4.8,1.9,3.0
19,73,1,0,14.95603825341325,13.0,8.311324041791543,2.0,40.0,38.0,20.0,5.4,3.7,3.3333333333333335
7,73,1,0,15.130262029637027,13.0,8.709277274808512,2.3,34.0,31.7,31.0,4.8,2.3,2.466666666666667
45,73,1,0,15.013053141303146,14.5,8.262730047175047,2.0714285714285716,42.0,39.92857142857143,26.0,5.0,4.0,2.533333333333333
33,73,1,0,14.537237110112109,13.0,7.605741858696849,2.230769230769231,44.0,41.76923076923077,20.0,7.4,2.7,2.533333333333333
20,73,1,0,14.96835231435232,13.0,8.353166440226444,2.0,41.0,39.0,21.0,6.6,3.6,2.533333333333333
8,73,1,0,15.002564602064604,13.5,8.342614920079935,2.5384615384615383,38.0,35.46153846153846,34.0,5.8,3.9,3.1333333333333333
46,73,1,0,15.196224983349987,13.0,8.781435265151524,2.0,40.0,38.0,16.0,4.4,3.2,2.533333333333333
34,73,1,0,14.778124222999224,13.5,8.049688199300695,2.4,36.0,33.6,29.0,4.2,3.8,2.4
21,73,1,0,14.790138250638245,13.5,8.085171426906417,2.1538461538461537,36.0,33.84615384615385,18.0,3.8,3.3,2.466666666666667
9,73,1,0,14.783280053280055,14.0,7.935883949383956,2.125,42.0,39.875,22.0,6.4,3.5,2.1333333333333333
47,73,1,0,14.711169538794543,13.333333333333334,7.984947415084922,2.466666666666667,36.0,33.53333333333333,16.0,6.0,3.6,2.933333333333333
35,73,1,0,15.215165972915967,13.0,8.67419896464646,2.1666666666666665,37.0,34.833333333333336,29.0,6.0,3.4,2.2
22,73,1,0,14.754359376734369,13.0,8.161076560939058,2.1333333333333333,38.0,35.86666666666667,27.0,6.6,3.4,2.1333333333333333
10,73,1,0,14.457032856032853,13.0,7.616951743811742,2.4,40.0,37.6,26.0,6.2,2.4,2.533333333333333
48,73,1,0,14.737900710400707,13.333333333333334,7.893994325119326,1.7272727272727273,39.0,37.27272727272727,21.0,7.6,3.3,2.8
36,73,1,0,14.974753801753803,13.5,8.318226502386505,2.3333333333333335,36.0,33.666666666666664,27.0,3.2,2.6,3.066666666666667
23,73,1,0,14.897148226773233,12.5,8.335652149100895,1.8571428571428572,39.0,37.142857142857146,36.0,6.0,3.3,2.6666666666666665
11,73,1,0,14.818952575202573,13.0,8.14794268231768,2.076923076923077,41.0,38.92307692307692,18.0,4.8,3.9,2.933333333333333
49,73,1,0,14.735836399711397,13.0,8.0306721482684,2.466666666666667,35.0,32.53333333333333,15.0,6.6,3.9,2.8666666666666667
37,73,1,0,14.974858780108777,13.0,8.373129922299933,2.2,37.0,34.8,26.0,4.6,3.1,3.2
24,73,1,0,14.608479645354656,13.5,7.83019872627373,2.4,37.0,34.6,13.0,7.6,4.5,2.4
12,73,1,0,14.82362777500277,13.5,7.989026169247413,2.2857142857142856,40.0,37.714285714285715,24.0,7.2,3.0,2.6666666666666665
50,73,1,0,14.844652070152073,14.0,8.107920095460099,2.25,41.0,38.75,19.0,6.6,3.1,3.066666666666667
25,73,1,0,14.911559995559992,13.0,8.354596003996017,2.4166666666666665,36.0,33.583333333333336,23.0,6.0,3.8,2.6
