seed,initial_weight,weight,none-anonymity,mean,median,desviation,min,max,range,person1,person5,person10,person15
0,71,1,0,15.013262709512714,13.0,8.458196188533687,2.2666666666666666,40.0,37.733333333333334,34.0,4.8,3.3,3.0
25,71,1,0,14.946691183816185,12.5,8.41797793456544,1.9230769230769231,39.0,37.07692307692308,25.0,4.4,3.3,2.1333333333333333
12,71,1,0,14.817702713952704,13.0,8.082713503163502,2.076923076923077,38.0,35.92307692307692,24.0,4.4,2.9,3.0
37,71,1,0,14.968518328893332,13.0,8.428963137418151,2.4166666666666665,38.0,35.583333333333336,25.0,4.6,3.2,3.2
1,71,1,0,14.792294094794093,13.0,8.121935314685302,1.9,43.0,41.1,18.0,5.6,1.9,2.8
26,71,1,0,14.74692028804529,14.0,7.915302537878782,1.9,39.0,37.1,23.0,4.8,2.4,2.6666666666666665
13,71,1,0,15.000430999555993,13.5,8.38461210039962,1.9333333333333333,35.0,33.06666666666667,28.0,6.2,2.7,2.6666666666666665
38,71,1,0,14.661459706959711,14.0,7.85999868131868,2.0,36.0,34.0,29.0,5.0,3.3,2.6666666666666665
27,71,1,0,14.714874930624923,13.0,7.965166314518821,2.2142857142857144,42.0,39.785714285714285,23.0,3.0,3.3,2.466666666666667
2,71,1,0,14.761569999444996,13.5,7.88673990051616,1.8571428571428572,41.0,39.142857142857146,29.0,4.8,3.4,3.2666666666666666
14,71,1,0,14.861410478410473,13.0,8.299730569430583,2.3076923076923075,38.0,35.69230769230769,16.0,5.6,4.5,3.066666666666667
39,71,1,0,14.837860861360857,13.0,8.167410790320798,2.2666666666666666,39.0,36.733333333333334,30.0,6.4,3.5,3.1333333333333333
3,71,1,0,15.04335647685648,14.0,8.226412735597723,1.8666666666666667,39.0,37.13333333333333,29.0,5.0,3.9,2.6666666666666665
28,71,1,0,14.624739260739256,13.5,7.835239880119876,2.0,37.0,35.0,23.0,7.2,3.6,2.466666666666667
15,71,1,0,14.842746545121553,13.5,8.07281824758575,2.2666666666666666,36.0,33.733333333333334,30.0,4.8,3.9,3.066666666666667
