144, 2, 72
145, 2, 35
146, 2, 121
147, 2, 106
148, 2, 87
149, 2, 49
150, 2, 54
151, 2, 33
152, 2, 53
153, 2, 53
154, 2, 59
155, 2, 77
156, 2, 69
157, 2, 42
158, 2, 73
159, 3, 54
160, 3, 59
161, 3, 149
162, 3, 71
163, 3, 104
164, 3, 47
165, 3, 114
166, 3, 115
167, 3, 31
168, 3, 31
169, 3, 76
170, 3, 61
171, 3, 99
172, 3, 50
173, 3, 33
174, 3, 47
175, 3, 31
176, 3, 41
177, 3, 79
178, 3, 82
179, 3, 98
180, 3, 69
181, 3, 87
182, 3, 69
183, 3, 68
184, 3, 93
185, 3, 83
186, 3, 46
187, 3, 36
188, 3, 56
189, 4, 36
190, 4, 53
191, 4, 141
192, 4, 70
193, 4, 116
194, 4, 74
195, 4, 90
196, 4, 28
197, 4, 117
198, 4, 76
199, 4, 63
200, 4, 41
201, 4, 88
202, 4, 50
203, 4, 39
204, 4, 100
205, 4, 71
206, 4, 77
207, 4, 76
208, 4, 79
209, 4, 51
210, 5, 73
211, 5, 66
212, 5, 105
213, 5, 43
214, 5, 130
215, 5, 69
216, 5, 50
217, 5, 64
218, 5, 132
219, 5, 93
220, 5, 121
221, 5, 107
222, 5, 54
223, 5, 82
224, 5, 71
225, 5, 77
226, 6, 80
227, 6, 48
228, 6, 65
229, 6, 72
230, 6, 104
231, 6, 89
232, 6, 38
233, 6, 87
234, 6, 60
235, 6, 75
236, 6, 79
237, 6, 31
238, 6, 134
239, 7, 84
240, 7, 33
241, 7, 35
242, 7, 76
243, 7, 58
244, 7, 140
245, 7, 54
246, 7, 62
247, 7, 92
248, 7, 82
249, 7, 88
250, 8, 79
251, 8, 56
252, 8, 36
253, 8, 71
254, 8, 152
255, 8, 84
256, 8, 109
257, 8, 74
258, 8, 166
259, 9, 85
260, 9, 151
261, 9, 99
262, 9, 78
263, 9, 67
264, 9, 105
265, 9, 111
266, 9, 117
267, 10, 52
268, 10, 159
269, 10, 34
270, 10, 134
271, 10, 118
272, 10, 68
273, 10, 167
274, 11, 113
275, 11, 68
276, 11, 127
277, 11, 130
278, 11, 131
279, 11, 85
280, 12, 121
281, 12, 78
282, 12, 87
283, 12, 73
284, 12, 73
285, 12, 93
286, 13, 114
287, 13, 126
288, 13, 121
289, 13, 148
290, 13, 73
291, 14, 162
292, 14, 68
293, 14, 88
294, 14, 45
295, 14, 84
296, 15, 106
297, 15, 147
298, 15, 63
299, 15, 175
300, 16, 76
301, 16, 104
302, 16, 137
303, 16, 74
304, 17, 135
305, 17, 82
306, 17, 119
307, 17, 172
308, 18, 67
309, 18, 154
310, 18, 71
311, 19, 130
312, 19, 142
313, 19, 104
314, 20, 103
315, 20, 123
316, 20, 126
317, 21, 88
318, 21, 134
319, 21, 105
320, 22, 193
321, 22, 131
322, 22, 141
323, 23, 173
324, 23, 104
325, 23, 133
326, 24, 151
327, 24, 150
328, 25, 102
329, 25, 173
330, 26, 133
331, 26, 146
332, 27, 154
333, 27, 163
334, 28, 220
335, 28, 180
336, 29, 161
337, 29, 183
338, 30, 196
339, 30, 186
340, 31, 215
341, 31, 196
342, 32, 226
343, 32, 146
344, 33, 121
345, 33, 211
346, 34, 230
347, 34, 252
348, 35, 219
349, 35, 131
350, 36, 221
351, 37, 313
352, 38, 209
353, 39, 251
354, 40, 250
355, 41, 254
356, 42, 150
357, 43, 266
358, 44, 266
359, 45, 283
360, 46, 276
361, 47, 211
362, 48, 233
363, 49, 268
364, 50, 329
365, 51, 276
366, 52, 288
367, 53, 221
368, 54, 283
369, 55, 364
370, 56, 267
371, 57, 346
372, 58, 278
373, 59, 239
374, 60, 334
375, 61, 270
376, 62, 256
377, 63, 244
378, 64, 318
379, 65, 314
380, 66, 322
381, 67, 397
382, 68, 323
383, 69, 287
384, 70, 286
385, 71, 315
386, 72, 386
387, 73, 280
388, 74, 273
389, 75, 327
390, 76, 368
391, 77, 312
392, 78, 366
393, 79, 308
394, 80, 359
395, 81, 328
396, 82, 361
397, 83, 507
398, 84, 404
399, 85, 416
