0, 1, 26
1, 1, 40
2, 1, 38
3, 1, 28
4, 1, 21
5, 1, 21
6, 1, 26
7, 1, 39
8, 1, 18
9, 1, 22
10, 1, 4
11, 1, 27
12, 1, 5
13, 1, 22
14, 1, 12
15, 1, 33
16, 1, 54
17, 1, 12
18, 1, 24
19, 1, 30
20, 1, 23
21, 1, 27
22, 1, 22
23, 1, 24
24, 1, 28
25, 1, 23
26, 1, 53
27, 1, 56
28, 1, 38
29, 1, 26
30, 1, 6
31, 1, 15
32, 1, 23
33, 1, 15
34, 1, 26
35, 1, 29
36, 1, 33
37, 1, 8
38, 1, 23
39, 1, 26
40, 1, 24
41, 1, 24
42, 1, 41
43, 1, 19
44, 1, 23
45, 1, 15
46, 1, 15
47, 1, 33
48, 1, 22
49, 1, 13
50, 1, 40
51, 1, 28
52, 1, 7
53, 1, 29
54, 1, 33
55, 1, 28
56, 1, 34
57, 1, 18
58, 1, 21
59, 1, 20
60, 1, 22
61, 1, 34
62, 1, 38
63, 1, 13
64, 1, 33
65, 1, 24
66, 1, 8
67, 1, 28
68, 1, 32
69, 1, 20
70, 1, 17
71, 1, 22
72, 1, 12
73, 1, 12
74, 1, 14
75, 1, 29
76, 1, 31
77, 1, 22
78, 1, 28
79, 1, 41
80, 1, 43
81, 1, 34
82, 1, 19
83, 1, 35
84, 1, 27
85, 1, 5
86, 1, 21
87, 1, 15
88, 1, 30
89, 1, 17
90, 1, 37
91, 1, 22
92, 1, 39
93, 1, 39
94, 1, 38
95, 1, 25
96, 1, 32
97, 1, 17
98, 1, 34
99, 1, 25
100, 1, 20
101, 1, 20
102, 1, 9
103, 1, 15
104, 1, 28
105, 1, 33
106, 1, 21
107, 1, 48
108, 1, 23
109, 1, 17
110, 1, 18
111, 1, 39
112, 1, 21
113, 1, 34
114, 1, 26
115, 1, 23
116, 1, 23
117, 1, 38
118, 1, 27
119, 1, 17
120, 1, 15
121, 1, 19
122, 1, 20
123, 1, 14
124, 1, 15
125, 1, 51
126, 1, 37
127, 1, 12
128, 1, 20
129, 1, 9
130, 1, 28
131, 1, 53
132, 1, 20
133, 1, 55
134, 1, 21
135, 1, 10
136, 1, 20
137, 1, 30
138, 1, 21
139, 1, 38
140, 1, 35
141, 1, 16
142, 1, 18
143, 1, 25
144, 1, 24
145, 1, 12
146, 1, 17
147, 1, 32
148, 1, 19
149, 1, 8
150, 1, 11
151, 1, 16
152, 1, 26
153, 1, 30
154, 1, 44
155, 1, 27
156, 1, 12
157, 1, 40
158, 1, 39
159, 1, 27
160, 1, 41
161, 1, 5
162, 1, 8
163, 1, 24
164, 1, 19
165, 1, 38
166, 1, 21
167, 1, 20
168, 1, 16
169, 1, 13
170, 1, 30
171, 1, 35
172, 1, 18
173, 1, 29
174, 1, 35
175, 1, 14
176, 1, 37
177, 1, 17
178, 1, 11
179, 1, 4
180, 1, 20
181, 1, 22
182, 1, 12
183, 1, 24
184, 1, 40
185, 1, 24
186, 1, 31
187, 1, 24
188, 1, 18
189, 1, 8
190, 1, 16
191, 1, 17
192, 1, 21
193, 1, 20
194, 1, 27
195, 1, 22
196, 1, 54
197, 1, 10
198, 1, 23
199, 1, 41
200, 1, 23
201, 1, 15
202, 1, 49
203, 1, 22
204, 1, 20
205, 1, 29
206, 1, 21
207, 1, 21
208, 1, 19
209, 1, 19
210, 1, 21
211, 1, 18
212, 1, 26
213, 1, 32
214, 1, 19
215, 1, 27
216, 1, 30
217, 1, 49
218, 1, 42
219, 1, 27
220, 1, 52
221, 1, 17
222, 1, 15
223, 1, 25
224, 1, 31
225, 1, 32
226, 1, 15
227, 1, 5
228, 1, 37
229, 1, 23
230, 1, 56
231, 1, 9
232, 1, 15
233, 1, 16
234, 1, 25
235, 1, 14
236, 1, 10
237, 1, 13
238, 1, 13
239, 1, 19
240, 1, 17
241, 1, 10
242, 1, 10
243, 1, 23
244, 1, 18
245, 1, 18
246, 1, 22
247, 1, 8
248, 1, 33
249, 1, 9
250, 1, 28
251, 1, 26
252, 1, 35
253, 1, 18
254, 1, 27
255, 1, 21
256, 1, 19
257, 1, 45
258, 1, 32
259, 1, 33
260, 1, 16
261, 1, 55
262, 1, 29
263, 1, 23
264, 1, 37
265, 1, 29
266, 1, 34
267, 1, 13
268, 1, 24
269, 1, 21
270, 1, 13
271, 1, 12
272, 1, 17
273, 1, 15
274, 1, 28
275, 1, 26
276, 1, 19
277, 1, 15
278, 1, 10
279, 1, 22
280, 1, 15
281, 1, 32
282, 1, 23
283, 1, 18
284, 1, 39
285, 1, 25
286, 1, 30
287, 1, 6
288, 1, 24
289, 1, 20
290, 1, 18
291, 1, 22
292, 1, 22
293, 1, 21
294, 1, 24
295, 1, 38
296, 1, 38
297, 1, 24
298, 1, 16
299, 1, 30
300, 1, 26
301, 2, 45
302, 2, 21
303, 2, 25
304, 2, 20
305, 2, 22
306, 2, 61
307, 2, 38
308, 2, 30
309, 2, 57
310, 2, 37
311, 2, 32
312, 2, 18
313, 2, 20
314, 2, 30
315, 2, 15
316, 2, 32
317, 2, 32
318, 2, 24
319, 2, 8
320, 2, 22
321, 2, 43
322, 2, 20
323, 2, 38
324, 2, 35
325, 2, 30
326, 2, 35
327, 2, 16
328, 2, 47
329, 2, 18
330, 2, 7
331, 2, 25
332, 2, 7
333, 2, 31
334, 2, 39
335, 2, 41
336, 2, 19
337, 2, 36
338, 2, 16
339, 2, 36
340, 2, 29
341, 2, 25
342, 2, 28
343, 2, 31
344, 2, 13
345, 2, 16
346, 2, 29
347, 2, 13
348, 2, 21
349, 2, 19
350, 2, 32
351, 2, 30
352, 2, 14
353, 2, 45
354, 3, 13
355, 3, 30
356, 3, 16
357, 3, 24
358, 3, 14
359, 3, 50
360, 3, 16
361, 3, 23
362, 3, 14
363, 3, 45
364, 3, 28
365, 3, 59
366, 3, 40
367, 3, 14
368, 3, 23
369, 3, 22
370, 3, 19
371, 3, 26
372, 3, 35
373, 4, 29
374, 4, 21
375, 4, 27
376, 4, 23
377, 4, 19
378, 4, 45
379, 4, 14
380, 4, 30
381, 4, 33
382, 5, 49
383, 5, 40
384, 5, 40
385, 5, 26
