initial_weight,weight,none-anonymity,mean-min,max-mean,median-min,max-median
119,3,0,8.739500319125318,20.26049968087468,7.5,21.5
119,3,0,9.053653124653117,17.27968020868022,8.333333333333334,18.0
119,3,0,9.172772491397488,18.02722750860251,8.2,19.0
119,3,0,8.887316086691083,21.343453144078147,7.230769230769231,23.0
119,3,0,9.138083652458654,15.028583014208012,8.166666666666666,16.0
119,3,0,9.090643287268284,23.05221385558886,7.142857142857142,25.0
119,3,0,9.073069708069708,19.069787434787436,7.642857142857142,20.5
119,3,0,9.323908993783993,19.00942433954934,7.333333333333333,21.0
119,3,0,8.787562756687754,16.412437243312247,7.2,18.0
119,3,0,8.60740995115995,19.475923382173384,7.583333333333333,20.5
119,3,0,9.054231199356195,19.036677891552895,7.590909090909091,20.5
119,3,0,9.192658105783108,21.1150342019092,7.3076923076923075,23.0
119,3,0,9.39003124653124,18.143302086802095,8.533333333333333,19.0
119,3,0,8.979283966033965,17.220716033966035,7.7,18.5
119,3,0,9.028550380175384,20.03811628649128,7.066666666666666,22.0
119,3,0,9.03368326118326,21.19708596958597,7.730769230769231,22.5
119,3,0,9.134335719835725,16.165664280164275,7.8,17.5
119,3,0,8.773548826173828,19.22645117382617,7.0,21.0
119,3,0,9.221758893883894,28.19490777278277,8.083333333333332,29.333333333333336
119,3,0,9.201162198912192,20.106530108780117,7.3076923076923075,22.0
119,3,0,8.8993682983683,16.23396503496503,8.133333333333333,17.0
119,3,0,8.786528138528139,19.395290043290043,7.848484848484848,20.333333333333336
119,3,0,9.201958111333116,23.028811119436114,7.730769230769231,24.5
119,3,0,8.9812364996115,15.403378885003885,8.384615384615385,16.0
119,3,0,8.980011877011869,18.26998812298813,7.916666666666666,19.333333333333336
119,3,0,8.833231795981794,19.416768204018204,7.75,20.5
119,3,0,8.8749194000444,17.325080599955598,7.7,18.5
119,3,0,8.54537233599734,16.531550740925738,7.410256410256411,17.666666666666664
119,3,0,8.817315975690976,17.307684024309026,7.625,18.5
119,3,0,9.393686424686434,16.177742146742137,8.571428571428571,17.0
119,3,0,8.728711219336216,17.354622113997117,8.083333333333334,18.0
119,3,0,8.915198149073152,19.238648004773,8.153846153846153,20.0
119,3,0,9.139725371850375,17.217417485292483,8.357142857142858,18.0
119,3,0,9.235110861360859,18.122031995782,7.357142857142858,20.0
119,3,0,9.168102786102779,21.998563880563886,8.166666666666666,23.0
119,3,0,9.000738164613162,20.99926183538684,7.0,23.0
119,3,0,9.399222915972919,20.886491369741368,8.285714285714286,22.0
119,3,0,8.72178142690643,20.355141650016648,7.410256410256411,21.666666666666664
119,3,0,9.112768911643904,18.02056442168943,7.633333333333333,19.5
119,3,0,8.724732212232219,15.275267787767781,7.5,16.5
119,3,0,9.13622254134754,22.130444125319126,7.766666666666667,23.5
119,3,0,8.942908702408698,18.32375796425797,7.933333333333333,19.333333333333336
119,3,0,8.843573454323453,18.28975987900988,8.133333333333333,19.0
119,3,0,9.41920478132979,17.119256757131748,7.538461538461538,19.0
119,3,0,9.20508571983572,22.92824761349761,7.133333333333333,25.0
119,3,0,9.189357295482294,26.95349984737485,7.142857142857142,29.0
119,3,0,8.741371073371079,19.258628926628923,7.0,21.0
119,3,0,8.9136486013986,18.419684731934733,7.333333333333333,20.0
119,3,0,9.101341644466643,15.065325022200023,7.166666666666667,17.0
119,3,0,8.6705795038295,19.3294204961705,7.0,21.0
119,3,0,8.7768445027195,18.2231554972805,7.0,20.0
119,3,0,9.222296855921856,22.16231852869353,7.884615384615385,23.5
119,3,0,8.96133427683428,16.423281107781104,7.884615384615385,17.5
119,3,0,8.905013347763347,16.394986652236653,7.966666666666666,17.333333333333336
119,3,0,8.777290612165613,24.4369951021201,7.214285714285714,26.0
119,3,0,9.110928862803867,16.24621399433899,8.357142857142858,17.0
119,3,0,8.700324592074592,22.299675407925406,7.5,23.5
119,3,0,8.740145174270165,19.402711968586978,8.142857142857142,20.0
119,3,0,8.615213702963697,18.468119630369635,7.083333333333333,20.0
119,3,0,8.765453477078475,16.40121318958819,7.666666666666667,17.5
119,3,0,9.019247308247309,19.07166178266178,8.09090909090909,20.0
119,3,0,8.725860486735483,27.207472846597852,6.933333333333334,29.0
119,3,0,9.149667360417366,18.250332639582634,8.4,19.0
119,3,0,8.971100566100564,18.3925357975358,7.863636363636363,19.5
119,3,0,9.029054889554882,21.193167332667343,7.222222222222222,23.0
119,3,0,8.795069930069928,16.358776223776225,7.153846153846153,18.0
119,3,0,8.988012584637591,16.178654082029077,8.166666666666666,17.0
119,3,0,9.081302766677766,17.30331261793762,8.384615384615385,18.0
119,3,0,9.286898684648682,23.167646769896773,8.454545454545455,24.0
119,3,0,8.664423659673664,18.54986205461205,8.214285714285714,19.0
119,3,0,8.807536532911536,15.263892038517035,7.571428571428571,16.5
119,3,0,9.110526515151516,14.35614015151515,7.966666666666667,15.5
119,3,0,9.188038003663,16.078628663003666,7.933333333333333,17.333333333333336
119,3,0,9.265040417915417,23.15162624875125,7.916666666666667,24.5
119,3,0,9.26505389055389,16.134946109446112,7.9,17.5
119,3,0,9.405326118326123,21.094673881673877,8.0,22.5
119,3,0,9.20446898934399,19.152673867798867,8.357142857142858,20.0
119,3,0,9.210911976911976,21.122421356421356,7.833333333333333,22.5
119,3,0,9.100117049617054,15.166549617049611,7.766666666666667,16.5
119,3,0,9.284719100344098,19.1152808996559,7.9,20.5
119,3,0,9.111228715728709,19.138771284271293,8.25,20.0
119,3,0,9.089033480408482,23.0927847014097,7.681818181818182,24.5
119,3,0,8.974929348429344,19.191737318237323,8.166666666666666,20.0
119,3,0,8.876389582639586,19.266467560217556,8.142857142857142,20.0
119,3,0,9.077240009990014,18.256093323343322,7.333333333333333,20.0
119,3,0,9.007126234876235,16.05954043179043,7.066666666666666,18.0
119,3,0,9.143656426906427,17.300788017538018,7.944444444444445,18.5
119,3,0,9.040559856809857,17.388011571761574,8.428571428571429,18.0
119,3,0,8.988280372405374,18.211719627594626,7.7,19.5
119,3,0,8.63430229492729,17.365697705072712,7.0,19.0
119,3,0,8.910711427461429,17.33928857253857,8.25,18.0
119,3,0,9.17923426573427,21.249337162837158,7.428571428571429,23.0
119,3,0,8.795434856809855,17.435334373959375,8.23076923076923,18.0
119,3,0,9.019523698523699,22.1804763014763,8.2,23.0
119,3,0,8.847123362748366,21.383645868020864,7.730769230769231,22.5
119,3,0,9.075867354867357,19.308748029748028,7.884615384615385,20.5
119,3,0,8.75871432733933,17.33219476356976,7.590909090909091,18.5
119,3,0,9.166047369297374,21.191095487845484,7.357142857142858,23.0
119,3,0,9.261675366300366,20.02403891941392,8.285714285714286,21.0
119,3,0,8.627969225219223,17.438697441447445,7.066666666666666,19.0
119,3,0,9.217611402486405,24.315721930846927,8.033333333333333,25.5
119,3,0,8.86784647297147,20.23215352702853,8.1,21.0
119,3,0,8.79858861971362,19.20141138028638,7.0,21.0
119,3,0,8.84894923132423,18.35105076867577,7.7,19.5
119,3,0,9.125018800643804,22.174981199356196,7.8,23.5
119,3,0,9.257705669330669,21.008960997335997,7.266666666666667,23.0
119,3,0,9.123547965922963,20.2400883977134,8.363636363636363,21.0
119,3,0,9.053179168054173,24.232535117660113,7.952380952380952,25.333333333333336
119,3,0,9.322762182262178,23.077237817737824,7.4,25.0
119,3,0,9.236267329892334,19.225271131646128,7.461538461538462,21.0
119,3,0,8.963960969585969,16.266808261183265,7.730769230769231,17.5
119,3,0,8.850246503496505,17.349753496503496,6.7,19.5
119,3,0,9.07665896603397,24.23103334165834,7.3076923076923075,26.0
119,3,0,8.730509296259298,19.2694907037407,7.0,21.0
119,3,0,8.906942529692532,18.27487565212565,8.181818181818182,19.0
119,3,0,8.915903957153954,18.175005133755135,7.590909090909091,19.5
119,3,0,8.745953060828056,19.254046939171943,7.5,20.5
119,3,0,9.216941502941504,19.91639183039183,7.633333333333333,21.5
119,3,0,8.56681134143634,16.433188658563658,7.0,18.0
119,3,0,9.25538908313908,17.99461091686092,7.75,19.5
119,3,0,9.108586621711622,21.034270521145523,7.142857142857142,23.0
119,3,0,9.441203699078692,16.104250846375855,8.545454545454545,17.0
119,3,0,9.11078069153069,18.196911616161618,7.3076923076923075,20.0
119,3,0,8.849384088134093,20.35061591186591,7.2,22.0
119,3,0,9.393115662115662,15.829106560106561,7.722222222222222,17.5
119,3,0,9.20566742979243,17.044332570207573,7.75,18.5
119,3,0,9.159273101898107,20.12644118381618,7.285714285714286,22.0
119,3,0,8.727220612720615,17.272779387279385,7.5,18.5
119,3,0,9.063393162393162,20.103273504273503,8.166666666666666,21.0
119,3,0,9.462488997114002,19.093066558441553,8.555555555555555,20.0
119,3,0,9.133635101010096,18.28303156565657,7.916666666666667,19.5
119,3,0,9.010788433788438,20.171029748029746,7.681818181818182,21.5
119,3,0,8.67675327450327,20.406580058830066,7.583333333333333,21.5
119,3,0,9.54011494061494,24.03131363081363,8.571428571428571,25.0
119,3,0,8.89434976134976,18.238983571983574,7.633333333333333,19.5
119,3,0,8.878097541347543,20.121902458652457,8.0,21.0
119,3,0,8.965607545232553,16.320106740481734,7.785714285714286,17.5
119,3,0,9.17109557109557,20.07890442890443,8.75,20.5
119,3,0,8.523609362859355,22.476390637140646,7.0,24.0
119,3,0,8.762081543456533,19.23791845654347,7.0,21.0
119,3,0,8.990666902541907,13.36647595460095,8.357142857142858,14.0
119,3,0,9.035984279609279,21.297349053724055,7.833333333333333,22.5
119,3,0,8.936199148074154,19.263800851925843,7.2,21.0
119,3,0,9.190128565878565,18.19448681873682,7.884615384615385,19.5
119,3,0,9.184082750582746,21.08258391608392,7.766666666666667,22.5
119,3,0,8.922414765789775,18.220442377067368,7.142857142857142,20.0
119,3,0,8.778203754578747,20.221796245421253,7.5,21.5
119,3,0,9.511105991230991,23.02735554723055,8.538461538461538,24.0
119,3,0,9.382615120990119,18.188813450438452,8.238095238095237,19.333333333333336
119,3,0,9.091637931512931,20.05121921134421,8.142857142857142,21.0
119,3,0,8.918641469641466,17.43850138750139,7.857142857142858,18.5
119,3,0,8.966962468087457,21.19970419857921,7.666666666666667,22.5
119,3,0,8.669105089355098,20.219783799533793,7.388888888888889,21.5
119,3,0,9.136287198912195,16.19704613442114,7.833333333333333,17.5
119,3,0,8.809752483627484,21.190247516372516,7.5,22.5
119,3,0,8.996761807636812,20.3109305000555,7.3076923076923075,22.0
119,3,0,8.872962995338,20.280883158508153,7.153846153846153,22.0
119,3,0,8.97529562104562,22.358037712287715,7.333333333333333,24.0
119,3,0,9.017719780219773,20.136126373626382,8.153846153846153,21.0
119,3,0,9.453320374070374,14.963346292596292,7.916666666666667,16.5
119,3,0,8.934425921300921,18.15648316960817,7.090909090909091,20.0
119,3,0,8.693280414030417,18.38364266289266,7.576923076923077,19.5
119,3,0,8.678004717504718,23.32199528249528,7.333333333333334,24.666666666666664
119,3,0,9.144876415251419,19.188456918081915,8.333333333333334,20.0
119,3,0,9.072765637140627,21.19390102952604,7.266666666666667,23.0
119,3,0,8.802492590742588,17.447507409257412,7.75,18.5
119,3,0,8.772991119991124,20.293675546675544,7.566666666666666,21.5
119,3,0,9.34353531191031,16.989798021423024,7.666666666666667,18.666666666666664
119,3,0,9.034670357420355,16.215329642579647,7.75,17.5
119,3,0,9.238617327117327,17.894716006216008,7.799999999999999,19.333333333333336
119,3,0,9.144001706626712,16.213141150516144,8.357142857142858,17.0
119,3,0,9.169325299700292,17.164008033633042,7.833333333333333,18.5
119,3,0,8.981390012765015,17.249379218004215,7.730769230769231,18.5
119,3,0,8.579610944610941,19.42038905538906,7.5,20.5
119,3,0,9.395601218226217,18.137732115107116,8.533333333333333,19.0
119,3,0,8.35401975801976,16.431694527694525,6.785714285714286,18.0
119,3,0,8.835758075258065,19.164241924741937,7.5,20.5
119,3,0,8.706511988011977,16.418488011988025,7.125,18.0
119,3,0,8.953147352647347,19.189709790209797,7.142857142857142,21.0
119,3,0,8.784791555666555,20.215208444333445,7.0,22.0
119,3,0,9.14616118603619,20.053838813963807,7.2,22.0
119,3,0,8.999222499722496,15.100777500277504,8.1,16.0
119,3,0,9.135617854367853,22.150096431346434,7.785714285714286,23.5
119,3,0,8.967143564768566,22.116189768564766,7.583333333333333,23.5
119,3,0,9.04976248751249,17.283570845820844,7.833333333333333,18.5
119,3,0,9.210062146187152,19.075652139527136,7.785714285714286,20.5
119,3,0,8.93719547119547,20.396137862137863,7.833333333333333,21.5
119,3,0,8.922043581418581,17.259774600399602,7.181818181818182,19.0
119,3,0,9.096136224886218,15.303863775113783,8.066666666666666,16.333333333333336
119,3,0,9.3979413919414,25.1020586080586,8.166666666666666,26.333333333333336
119,3,0,9.361403818403826,17.971929514929506,7.999999999999999,19.333333333333336
119,3,0,8.872390664890668,19.341895049395045,7.214285714285714,21.0
119,3,0,8.727840409590408,17.415016733266732,7.642857142857142,18.5
119,3,0,9.401778388278387,20.131554945054944,9.033333333333333,20.5
119,3,0,9.00109476634477,19.180723415473413,7.181818181818182,21.0
119,3,0,9.119675727050724,19.280324272949276,8.4,20.0
119,3,0,8.9239320956821,17.290353618603614,8.214285714285714,18.0
119,3,0,9.130326465201463,18.169673534798537,7.8,19.5
119,3,0,8.828588217338211,16.17141178266179,8.0,17.0
