initial_weight,weight,none-anonymity,mean-min,max-mean,median-min,max-median
176,1,0,9.316942710067709,17.183057289932293,8.5,18.0
176,1,0,8.958255008880013,19.041744991119987,7.5,20.5
176,1,0,9.074583721833712,18.192082944832954,8.266666666666666,19.0
176,1,0,9.202457403707406,14.011828310578307,7.214285714285714,16.0
176,1,0,9.332440170940169,18.000893162393165,8.333333333333334,19.0
176,1,0,9.779596070596074,16.887070596070593,8.333333333333332,18.333333333333336
176,1,0,9.402883602508602,17.930449730824733,7.833333333333333,19.5
176,1,0,9.26919642857143,21.064136904761902,7.833333333333333,22.5
176,1,0,9.23644964757465,22.148165737040735,8.384615384615385,23.0
176,1,0,9.110137515262517,16.274477869352868,8.384615384615385,17.0
176,1,0,8.999514319014315,17.111596792096798,8.11111111111111,18.0
176,1,0,9.172190448440444,16.904732628482634,8.076923076923077,18.0
176,1,0,9.381534673659672,26.085131993006996,7.466666666666667,28.0
176,1,0,8.987172369297365,16.103736721611725,8.09090909090909,17.0
176,1,0,9.420623876123873,21.97937612387613,8.4,23.0
176,1,0,9.129259573759576,19.013597569097566,8.142857142857142,20.0
176,1,0,9.114245462870453,19.10004025141526,8.214285714285714,20.0
176,1,0,9.075473901098901,21.1245260989011,8.2,22.0
176,1,0,9.265187021312023,19.916631160506157,8.181818181818182,21.0
176,1,0,9.312424270174272,15.954242396492393,8.266666666666666,17.0
176,1,0,8.945461011211007,15.125967560217564,8.071428571428571,16.0
176,1,0,8.924639554889557,21.218217587967587,7.642857142857142,22.5
176,1,0,9.152793803418803,16.01387286324786,7.666666666666667,17.5
176,1,0,8.575451742701741,17.32454825729826,7.4,18.5
176,1,0,9.195778721278723,17.01850699300699,8.214285714285714,18.0
176,1,0,9.1237375957376,17.161976689976687,8.285714285714286,18.0
176,1,0,9.033412434787433,16.233254231879233,7.766666666666667,17.5
176,1,0,8.975869796869798,22.2241302031302,8.2,23.0
176,1,0,9.009996170496173,17.14384998334998,7.653846153846153,18.5
176,1,0,9.282258103008099,14.932027611277615,8.214285714285714,16.0
176,1,0,8.907197372072371,14.292802627927628,8.7,14.5
176,1,0,9.050486249861248,14.163799464424466,8.714285714285714,14.5
176,1,0,9.315327172827171,15.284672827172828,8.6,16.0
176,1,0,9.181984057609062,19.125708250083246,8.307692307692308,20.0
176,1,0,9.55555844155844,20.711108225108227,7.766666666666667,22.5
176,1,0,9.404518370518364,13.881195915195923,8.285714285714286,15.0
176,1,0,9.33542728105228,17.93123938561439,7.766666666666667,19.5
176,1,0,8.959883727383724,16.193962426462427,8.153846153846153,17.0
176,1,0,9.186929292929293,17.04383993783994,8.23076923076923,18.0
176,1,0,9.079975912975911,18.253357420357425,7.333333333333333,20.0
176,1,0,9.193970529470525,18.006029470529477,7.533333333333334,19.666666666666664
176,1,0,8.87852393439893,16.192904637029642,7.571428571428571,17.5
176,1,0,8.846681512931514,18.33513666888667,8.181818181818182,19.0
176,1,0,9.226996392496396,22.906336940836937,8.133333333333333,24.0
176,1,0,9.291838730713735,18.930383491508486,8.222222222222221,20.0
176,1,0,9.085312257187255,18.914687742812745,7.5,20.5
176,1,0,9.009237998112985,14.205047716172729,8.214285714285714,15.0
176,1,0,9.467972555222557,18.103456016206014,8.071428571428571,19.5
176,1,0,9.252239135864135,16.20230631868132,8.454545454545455,17.0
176,1,0,9.097003330003327,19.18871095571096,8.285714285714286,20.0
176,1,0,9.362997266622273,17.037002733377726,8.9,17.5
176,1,0,8.95032398157398,19.04967601842602,7.5,20.5
176,1,0,8.858500749250748,17.274832584082585,8.133333333333333,18.0
