initial_weight,weight,none-anonymity,mean-min,max-mean,median-min,max-median
200,1,0,9.056415071040067,21.174354159729162,7.897435897435897,22.333333333333336
200,1,0,9.364928391053393,19.063643037518034,7.428571428571429,21.0
200,1,0,9.08736582861583,16.185361444111443,9.272727272727273,16.0
200,1,0,9.251837412587406,18.01482925407926,7.766666666666667,19.5
200,1,0,9.118584040959048,21.081415959040953,8.2,22.0
200,1,0,9.377347957597957,22.955985375735377,7.833333333333333,24.5
200,1,0,9.342590354090355,16.92407631257631,7.766666666666667,18.5
200,1,0,9.162823426573423,23.99102272727273,8.153846153846153,25.0
200,1,0,9.17369122544123,15.112023060273057,7.785714285714286,16.5
200,1,0,9.045873945498947,22.22079272116772,7.766666666666667,23.5
200,1,0,9.171800727050734,19.094865939615936,7.766666666666667,20.5
200,1,0,9.666146159396158,17.833853840603844,8.5,19.0
200,1,0,9.122631784881792,18.091653929403922,8.214285714285714,19.0
200,1,0,9.192286172161175,16.07438049450549,8.266666666666666,17.0
200,1,0,9.666391247641249,16.866942085692084,8.533333333333333,18.0
200,1,0,9.197264541014544,17.088449744699744,7.785714285714286,18.5
200,1,0,9.115792221667224,27.114977009102006,8.23076923076923,28.0
200,1,0,9.09177292152292,20.13899630924631,9.23076923076923,20.0
200,1,0,9.559784423909418,17.901754037629043,7.961538461538462,19.5
200,1,0,9.183446622821627,17.89347645410145,8.076923076923077,19.0
200,1,0,9.150579684204677,18.049420315795324,7.7,19.5
200,1,0,9.087828851703856,20.245504481629478,7.833333333333333,21.5
200,1,0,9.085937950937948,17.047395382395386,8.133333333333333,18.0
200,1,0,8.975390456765455,15.35794287656788,7.666666666666667,16.666666666666664
200,1,0,9.059665903540903,17.07366742979243,7.133333333333333,19.0
200,1,0,8.960088064713064,17.17324526862027,7.133333333333333,19.0
200,1,0,9.097851523476518,17.168815143190148,7.766666666666667,18.5
200,1,0,8.8573965062715,15.1426034937285,8.0,16.0
200,1,0,9.19755056055056,20.069116106116105,7.766666666666667,21.5
200,1,0,9.371080405705403,18.895586260961267,8.266666666666666,20.0
200,1,0,8.835709401709403,16.235719169719168,8.071428571428571,17.0
200,1,0,9.28608080808081,15.986646464646464,7.7727272727272725,17.5
200,1,0,9.233042166167168,16.124100690975688,8.857142857142858,16.5
200,1,0,9.531872474747471,19.068127525252528,8.1,20.5
200,1,0,9.539378010878018,19.710621989121982,8.25,21.0
200,1,0,9.12850045787546,16.94842261904762,8.076923076923077,18.0
200,1,0,9.4224961982462,15.910837135087133,8.333333333333334,17.0
200,1,0,9.27655176767677,16.256781565656564,8.533333333333333,17.0
200,1,0,9.432584568209577,16.92455828893328,8.357142857142858,18.0
200,1,0,8.93786334498834,16.28435887723388,8.222222222222221,17.0
200,1,0,9.068571053946055,20.056428946053945,7.625,21.5
200,1,0,9.065728771228768,23.234271228771235,8.3,24.0
200,1,0,8.935418373293366,16.27886734099235,8.214285714285714,17.0
200,1,0,9.241445526695525,17.891887806637808,8.133333333333333,19.0
200,1,0,9.5443527999778,21.819283563658566,7.863636363636363,23.5
200,1,0,9.359068265068268,15.855217449217445,7.714285714285714,17.5
200,1,0,9.19303450715951,16.05696549284049,8.25,17.0
200,1,0,8.844725885225893,18.321940781440773,8.166666666666666,19.0
200,1,0,8.982392871017868,18.160464271839274,7.142857142857142,20.0
200,1,0,8.609358502608503,18.32397483072483,7.433333333333334,19.5
200,1,0,8.848413350538346,15.151586649461654,7.5,16.5
200,1,0,8.888221264846274,16.111778735153727,8.0,17.0
200,1,0,8.997589077589069,20.269077589077597,7.766666666666667,21.5
200,1,0,8.665535228660241,21.26779810467309,7.433333333333334,22.5
200,1,0,9.34508122433122,17.071585442335447,7.916666666666667,18.5
200,1,0,8.814863719613717,16.113707708957712,7.928571428571429,17.0
200,1,0,8.875417984792987,18.257915348540344,7.633333333333333,19.5
200,1,0,9.16595493395494,15.119759351759347,7.285714285714286,17.0
200,1,0,8.976974608724616,18.106358724608718,7.749999999999999,19.333333333333336
200,1,0,9.081234487734491,18.01876551226551,7.6,19.5
200,1,0,9.199787212787214,19.000212787212785,7.2,21.0
200,1,0,9.47089411976911,15.990644341769352,7.961538461538462,17.5
200,1,0,9.076417929292933,20.154351301476296,8.23076923076923,21.0
200,1,0,8.765025807525815,19.334974192474185,8.1,20.0
200,1,0,9.37335062160062,15.983792235542237,7.857142857142858,17.5
200,1,0,8.939125957375957,14.214720196470196,7.653846153846153,15.5
200,1,0,9.28096923909424,18.026723068598066,8.307692307692308,19.0
200,1,0,9.183306748806748,14.201308635808637,7.884615384615385,15.5
200,1,0,9.012816711066714,16.32051662226662,7.833333333333333,17.5
200,1,0,9.044276806526803,19.08905652680653,7.633333333333333,20.5
200,1,0,9.179303807303807,18.070696192696193,8.25,19.0
200,1,0,8.72282951770452,18.27717048229548,7.5,19.5
200,1,0,9.171876734376733,17.185266122766123,7.357142857142858,19.0
200,1,0,9.193609390609389,18.020676323676327,8.214285714285714,19.0
200,1,0,9.05622545510046,18.05488565601065,8.11111111111111,19.0
200,1,0,9.214325147075144,15.985674852924856,7.2,18.0
200,1,0,9.008971431346431,17.13388571151071,8.642857142857142,17.5
200,1,0,9.268775696525699,17.931224303474302,7.866666666666666,19.333333333333336
200,1,0,9.117966186591195,18.082033813408806,8.2,19.0
200,1,0,9.466850968475974,17.104577602952595,8.238095238095237,18.333333333333336
200,1,0,9.014347111222108,20.118986222111225,8.133333333333333,21.0
200,1,0,9.18489613164613,19.95796101121101,8.142857142857142,21.0
200,1,0,9.116958416583413,16.02589872627373,7.142857142857142,18.0
200,1,0,9.361664155289152,17.02295122932623,8.384615384615385,18.0
200,1,0,9.166543845043845,13.966789488289487,8.133333333333333,15.0
200,1,0,8.764974136974136,16.168359196359198,7.933333333333334,17.0
200,1,0,8.923295385170379,22.076704614829623,7.5,23.5
200,1,0,9.320895035520032,16.079104964479967,8.4,17.0
200,1,0,9.112963536463537,18.029893606393607,7.642857142857142,19.5
200,1,0,9.022357475857472,17.077642524142526,7.6,18.5
200,1,0,8.927876554001553,16.15545677933178,7.583333333333333,17.5
200,1,0,8.83893778443778,19.161062215562218,8.0,20.0
200,1,0,9.313346486846486,14.9723677988678,8.285714285714286,16.0
200,1,0,9.392016511266506,19.069521950271955,8.128205128205128,20.333333333333336
200,1,0,8.720445360195367,19.370463730713723,7.757575757575757,20.333333333333336
200,1,0,9.268592379842378,14.981407620157622,8.25,16.0
200,1,0,9.018150904650899,16.248515762015767,8.266666666666666,17.0
200,1,0,9.16885794760795,15.138834360084358,8.307692307692308,16.0
200,1,0,9.14612762237763,17.987205710955703,7.633333333333333,19.5
200,1,0,9.084395951270956,19.040604048729044,7.625,20.5
200,1,0,9.3074538933289,21.077161491286486,8.384615384615385,22.0
200,1,0,9.272919719169726,19.188618742368735,7.961538461538462,20.5
200,1,0,9.315770313020309,16.017563020313027,7.833333333333333,17.5
200,1,0,9.259482586857587,18.240517413142413,7.5,20.0
200,1,0,9.098356351981348,17.044500790875794,7.142857142857142,19.0
200,1,0,9.123623432123425,17.04304323454324,7.833333333333333,18.333333333333336
200,1,0,9.213054306804302,19.053612359862363,8.266666666666666,20.0
200,1,0,9.421009532134532,21.97899046786547,7.4,24.0
200,1,0,9.119706626706618,15.094579087579095,8.214285714285714,16.0
200,1,0,9.295575965700957,18.104424034299043,8.4,19.0
200,1,0,8.868869477744477,15.273987665112665,7.642857142857142,16.5
200,1,0,9.047514097014092,16.15248590298591,8.7,16.5
200,1,0,9.113722818847815,20.117046411921415,8.23076923076923,21.0
200,1,0,9.120865093240086,23.03298106060607,8.153846153846153,24.0
200,1,0,9.27262370962372,21.060709623709613,7.999999999999999,22.333333333333336
200,1,0,9.259689310689312,20.194856143856143,7.954545454545455,21.5
200,1,0,8.96027741702742,19.130631673881673,7.590909090909091,20.5
200,1,0,9.388949245199244,16.027717421467422,8.416666666666666,17.0
200,1,0,9.010624084249082,18.275090201465204,7.785714285714286,19.5
200,1,0,9.109641428016426,18.033215714840715,7.476190476190476,19.666666666666664
200,1,0,9.258768981018976,15.90789768564769,8.166666666666666,17.0
200,1,0,9.390224608724605,17.909775391275396,8.3,19.0
